artist,isNew,last,peak,rank,title,week
Eminem Featuring Rihanna,False,1,1,1,Love The Way You Lie,9
Taio Cruz,False,2,2,2,Dynamite,12
Katy Perry,False,5,3,3,Teenage Dream,5
Enrique Iglesias Featuring Pitbull,False,4,4,4,I Like It,15
Usher Featuring Pitbull,False,7,5,5,DJ Got Us Fallin' In Love,6
Lil Wayne Featuring Drake,True,0,6,6,Right Above It,1
Mike Posner,False,6,6,7,Cooler Than Me,17
Katy Perry Featuring Snoop Dogg,False,3,1,8,California Gurls,15
Bruno Mars,False,16,9,9,Just The Way You Are,5
B.o.B Featuring Rivers Cuomo,False,11,10,10,Magic,11
B.o.B Featuring Hayley Williams,False,9,2,11,Airplanes,19
Nelly,True,0,12,12,Just A Dream,1
Jason Derulo,False,10,9,13,Ridin' Solo,21
Taylor Swift,False,8,3,14,Mine,3
Eminem,False,14,1,15,Not Afraid,16
Ke$ha,False,20,16,16,Take It Off,6
Travie McCoy Featuring Bruno Mars,False,12,4,17,Billionaire,21
Drake,False,13,5,18,Find Your Love,16
Maroon 5,False,19,17,19,Misery,9
Usher Featuring will.i.am,False,15,1,20,OMG,21
Flo Rida Featuring David Guetta,False,18,18,21,Club Can't Handle Me,8
Nicki Minaj,False,17,14,22,Your Love,12
Lady Antebellum,False,33,2,23,Need You Now,54
Paramore,False,24,24,24,The Only Exception,13
Sugarland,False,26,20,25,Stuck Like Glue,4
Train,False,21,3,26,"Hey, Soul Sister",47
Trey Songz Featuring Nicki Minaj,False,22,22,27,Bottoms Up,2
Cali Swag District,False,31,28,28,Teach Me How To Dougie,13
Chris Brown Featuring Tyga & Kevin McCall,False,39,29,29,Deuces,8
Taio Cruz Featuring Ludacris,False,23,1,30,Break Your Heart,26
Kenny Chesney,False,29,18,31,The Boys of Fall,4
Adam Lambert,False,42,32,32,If I Had You,9
Usher,False,27,25,33,There Goes My Baby,23
John Mayer,False,35,25,34,Half Of My Heart,13
Uncle Kracker,False,32,31,35,Smile,29
OneRepublic,False,41,35,36,Secrets,9
Shontelle,False,30,13,37,Impossible,18
Lady Gaga,False,28,5,38,Alejandro,21
La Roux,False,25,8,39,Bulletproof,25
Drake Featuring Lil Wayne,False,49,15,40,Miss Me,12
Soulja Boy Tell'em,False,34,34,41,Pretty Boy Swag,10
Katy Perry Featuring Kanye West,True,0,42,42,E.T.,1
Neon Trees,False,54,43,43,Animal,12
Billy Currington,False,48,44,44,Pretty Good At Drinkin' Beer,12
T.I. Featuring Keri Hilson,False,40,38,45,Got Your Back,12
Ke$ha,False,36,4,46,Your Love Is My Drug,28
The Band Perry,False,51,47,47,If I Die Young,7
Rascal Flatts,True,0,48,48,Why Wait,1
Lee Brice,False,46,45,49,Love Like Crazy,16
