artist,isNew,last,peak,rank,title,week
Luis Fonsi & Daddy Yankee Featuring Justin Bieber,False,1,1,1,Despacito,27
DJ Khaled Featuring Rihanna & Bryson Tiller,False,2,2,2,Wild Thoughts,5
Bruno Mars,False,4,1,3,That's What I Like,27
"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",False,3,1,4,I'm The One,12
French Montana Featuring Swae Lee,False,9,5,5,Unforgettable,15
Ed Sheeran,False,5,1,6,Shape Of You,28
Imagine Dragons,False,7,6,7,Believer,24
Shawn Mendes,False,8,8,8,There's Nothing Holdin' Me Back,13
Sam Hunt,False,10,6,9,Body Like A Back Road,25
Charlie Puth,False,13,10,10,Attention,13
Kendrick Lamar,False,6,1,11,Humble.,16
Post Malone Featuring Quavo,False,11,8,12,Congratulations,30
Childish Gambino,False,14,13,13,Redbone,33
Zedd & Alessia Cara,False,12,7,14,Stay,21
The Chainsmokers & Coldplay,False,15,3,15,Something Just Like This,22
Lil Uzi Vert,False,16,7,16,XO TOUR Llif3,17
Halsey,False,17,17,17,Now Or Never,15
Future,False,18,5,18,Mask Off,22
Niall Horan,False,19,19,19,Slow Hands,12
James Arthur,False,21,11,20,Say You Won't Let Go,39
Kygo x Selena Gomez,False,22,10,21,It Ain't Me,23
Ed Sheeran,False,24,6,22,Castle On The Hill,28
Demi Lovato,False,52,23,23,Sorry Not Sorry,2
Khalid,False,26,16,24,Location,28
Liam Payne Featuring Quavo,False,28,25,25,Strip That Down,9
"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",False,30,26,26,Feels,5
Selena Gomez Featuring Gucci Mane,False,92,27,27,Fetish,2
Julia Michaels,False,20,11,28,Issues,26
Playboi Carti,False,29,29,29,Magnolia,12
Selena Gomez,False,27,20,30,Bad Liar,10
Miley Cyrus,False,31,10,31,Malibu,11
David Guetta Featuring Justin Bieber,False,32,16,32,2U,6
YFN Lucci Featuring PnB Rock,False,36,33,33,Everyday We Lit,15
21 Savage,False,33,33,34,Bank Account,2
Migos Featuring Gucci Mane,False,34,29,35,Slippery,17
The Chainsmokers Featuring Halsey,False,37,1,36,Closer,51
Brett Young,False,38,19,37,In Case You Didn't Know,24
A Boogie Wit da Hoodie Featuring Kodak Black,False,42,38,38,Drowning,16
Dylan Scott,False,44,39,39,My Girl,13
Kesha,False,25,25,40,Praying,2
Yo Gotti Featuring Nicki Minaj,False,68,41,41,Rake It Up,3
J Balvin & Willy William Featuring Beyonce,False,53,42,42,Mi Gente,3
Ayo & Teo,False,40,20,43,Rolex,23
Thomas Rhett Featuring Maren Morris,False,41,39,44,Craving You,16
Migos Featuring Lil Uzi Vert,False,43,1,45,Bad And Boujee,36
KYLE Featuring Lil Yachty,False,39,4,46,iSpy,30
Bruno Mars,False,57,47,47,Versace On The Floor,6
