artist,isNew,last,peak,rank,title,week
Katy Perry,True,0,1,1,Part Of Me,1
Adele,False,2,1,2,Set Fire To The Rain,25
Whitney Houston,False,7,1,3,I Will Always Love You,28
Kelly Clarkson,False,1,1,4,Stronger (What Doesn't Kill You),9
Adele,False,17,1,5,Rolling In The Deep,59
fun. Featuring Janelle Monae,False,3,3,6,We Are Young,9
Adele,False,11,1,7,Someone Like You,33
Rihanna Featuring Calvin Harris,False,6,1,8,We Found Love,22
Nicki Minaj,True,0,9,9,Starships,1
Chris Brown,True,0,10,10,Turn Up The Music,1
David Guetta Featuring Nicki Minaj,False,8,4,11,Turn Me On,12
Flo Rida,False,5,3,12,Good Feeling,21
LMFAO,False,4,1,13,Sexy And I Know It,25
Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,False,12,8,14,"Young, Wild & Free",19
Tyga,False,9,7,15,Rack City,13
Bruno Mars,False,13,3,16,It Will Rain,21
Pitbull Featuring Chris Brown,False,16,13,17,International Love,16
Jessie J,False,14,6,18,Domino,19
Drake Featuring Lil Wayne,False,19,16,19,The Motto,14
Coldplay,False,29,15,20,Paradise,23
Drake Featuring Rihanna,False,22,9,21,Take Care,14
Selena Gomez & The Scene,False,30,22,22,Love You Like A Love Song,35
The Wanted,False,25,23,23,Glad You Came,6
Jay Z Kanye West,False,20,5,24,Ni**as in Paris,28
Whitney Houston,False,35,1,25,I Wanna Dance With Somebody (Who Loves Me),20
Gym Class Heroes Featuring Neon Hitch,False,15,12,26,Ass Back Home,10
Gotye Featuring Kimbra,False,26,26,27,Somebody That I Used To Know,7
One Direction,True,0,28,28,What Makes You Beautiful,1
LMFAO Featuring Lauren Bennett & GoonRock,False,18,1,29,Party Rock Anthem,48
Katy Perry,False,21,3,30,The One That Got Away,19
Maroon 5 Featuring Christina Aguilera,False,23,1,31,Moves Like Jagger,35
Gavin DeGraw,False,24,18,32,Not Over You,28
Big Sean Featuring Nicki Minaj,False,27,10,33,Dance (A$$),20
J. Cole,False,28,13,34,Work Out,25
Christina Perri,False,31,31,35,A Thousand Years,18
Whitney Houston,False,41,1,36,Greatest Love Of All,20
David Guetta Featuring Usher,False,32,4,37,Without You,25
Gym Class Heroes Featuring Adam Levine,False,33,4,38,Stereo Hearts,36
Madonna Featuring Nicki Minaj & M.I.A.,False,10,10,39,Give Me All Your Luvin',3
Luke Bryan,False,34,22,40,I Don't Want This Night To End,21
Toby Keith,False,36,15,41,Red Solo Cup,17
Chris Brown Featuring Kevin K-MAC McCall,False,39,39,42,Strip,10
Train,False,43,43,43,Drive By,6
Hot Chelle Rae Featuring New Boyz,False,38,28,44,I Like It Like That,20
Flo Rida Featuring Sia,False,57,45,45,Wild Ones,7
Taylor Swift,False,47,13,46,Ours,15
Drake Featuring Nicki Minaj,False,37,9,47,Make Me Proud,19
Lady Antebellum,False,50,7,48,Just A Kiss,42
Whitney Houston,False,0,1,49,How Will I Know,24
Bruno Mars,True,0,50,50,Runaway Baby,1
Outasight,False,48,38,51,Tonight Is The Night,13
Lee Brice,False,52,52,52,A Woman Like You,9
Breathe Carolina,False,45,32,53,Blackout,16
