artist,isNew,last,peak,rank,title,week
Young Thug,False,61,47,62,Stoner,10
Shakira Featuring Rihanna,False,59,15,63,Can't Remember To Forget You,14
Blake Shelton,False,49,35,64,Doin' What She Likes,14
YG Featuring Drake,False,62,54,65,Who Do You Love?,6
Coldplay,False,54,24,66,Magic,7
Jake Owen,False,72,67,67,Beachin',4
One Direction,True,0,68,68,You & I,1
B.o.B Featuring Priscilla,False,76,69,69,John Doe,4
Justin Moore,False,65,65,70,Lettin' The Night Roll,9
Fitz And The Tantrums,False,67,67,71,The Walker,8
Randy Houser,False,58,52,72,Goodnight Kiss,15
ScHoolboy Q,False,74,62,73,Man Of The Year,10
"Kristen Bell, Agatha Lee Monn & Katie Lopez",False,69,51,74,Do You Want To Build A Snowman?,17
Arctic Monkeys,False,77,70,75,Do I Wanna Know?,20
Kristen Bell & Idina Menzel,False,75,57,76,For The First Time In Forever,17
Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,False,87,77,77,Or Nah,5
Tyler Farr,False,84,78,78,Whiskey In My Water,4
Dierks Bentley,False,71,40,79,I Hold On,18
Eminem Featuring Nate Ruess,False,78,73,80,Headlights,6
OneRepublic,True,0,81,81,Love Runs Out,1
Ingrid Michaelson,False,98,82,82,Girls Chase Boys,2
Katy Perry,False,91,83,83,Birthday,2
Coldplay,True,0,84,84,Midnight,1
KONGOS,False,93,85,85,Come With Me Now,3
Jay Z Featuring Beyonce,False,82,77,86,Part II (On The Run),10
Imagine Dragons,False,81,79,87,On Top Of The World,12
Hunter Hayes,False,80,44,88,Invisible,9
Lee Brice,True,0,89,89,I Don't Dance,1
KCamp Featuring 2 Chainz,False,89,89,90,Cut Her Off,2
Nico & Vinz,True,0,91,91,Am I Wrong,1
Wiz Khalifa,True,0,92,92,We Dem Boyz,1
Sam Smith,False,0,68,93,Stay With Me,2
Dustin Lynch,True,0,94,94,"Where It's At (Yep, Yep)",1
Frankie Ballard,False,86,51,95,Helluva Life,20
Hillsong UNITED,False,94,83,96,Oceans (Where Feet May Fail),13
Shakira,False,90,58,97,Empire,4
SoMo,False,83,76,98,Ride,15
"will.i.am Featuring Miley Cyrus, French Montana, Wiz Khalifa & DJ Mustard",False,96,96,99,Feelin' Myself,2
Sara Evans,False,97,89,100,Slow Me Down,5
