artist,isNew,last,peak,rank,title,week
BTS,False,1,1,1,Butter,5
Olivia Rodrigo,False,2,1,2,Good 4 U,6
Dua Lipa,False,3,2,3,Levitating,38
Doja Cat Featuring SZA,False,4,4,4,Kiss Me More,11
Justin Bieber Featuring Daniel Caesar & Giveon,False,5,1,5,Peaches,14
Silk Sonic (Bruno Mars & Anderson .Paak),False,6,1,6,Leave The Door Open,16
The Weeknd & Ariana Grande,False,7,1,7,Save Your Tears,28
Lil Nas X,False,9,1,8,Montero (Call Me By Your Name),13
Olivia Rodrigo,False,10,3,9,Deja Vu,12
Masked Wolf,False,8,6,10,Astronaut In The Ocean,19
Polo G,False,11,1,11,Rapstar,11
Luke Combs,False,12,2,12,Forever After All,35
Maroon 5 Featuring Megan Thee Stallion,False,14,13,13,Beautiful Mistakes,16
The Kid LAROI,False,13,8,14,Without You,29
The Weeknd,False,17,1,15,Blinding Lights,81
Giveon,False,22,16,16,Heartbreak Anniversary,19
Megan Thee Stallion,False,16,16,17,Thot Shit,2
Saweetie Featuring Doja Cat,False,20,14,18,Best Friend,24
Glass Animals,False,21,19,19,Heat Waves,23
Drake Featuring Lil Baby,False,24,2,20,Wants And Needs,16
Chris Young + Kane Brown,False,28,21,21,Famous Friends,13
Bad Bunny,False,18,10,22,Yonaguni,3
Olivia Rodrigo,False,19,1,23,Drivers License,24
Nelly & Florida Georgia Line,False,37,24,24,Lil Bit,14
Kali Uchis,False,30,25,25,Telepatia,18
Dierks Bentley,False,32,26,26,Gone,15
Ariana Grande,False,33,27,27,pov,16
Olivia Rodrigo,False,25,9,28,Traitor,5
24kGoldn Featuring iann dior,False,31,1,29,Mood,46
DJ Khaled Featuring Lil Baby & Lil Durk,False,34,20,30,Every Chance I Get,8
Lil Tjay Featuring 6LACK,False,29,3,31,Calling My Phone,19
Roddy Ricch,False,35,20,32,Late At Night,3
Machine Gun Kelly X blackbear,False,36,20,33,My Ex's Best Friend,45
Jason Aldean,False,44,34,34,Blame It On You,9
Moneybagg Yo,False,39,33,35,Wockesha,9
Rauw Alejandro,False,45,36,36,Todo de Ti,4
Marshmello X Jonas Brothers,False,58,37,37,Leave Before You Love Me,5
Pop Smoke,False,41,9,38,What You Know Bout Love,42
DaBaby,True,0,39,39,Ball If I Want To,1
Moneybagg Yo,False,47,31,40,Time Today,20
Miranda Lambert,False,50,41,41,Settling Down,15
Olivia Rodrigo,False,40,15,42,Happier,5
Jordan Davis,False,54,43,43,Almost Maybes,22
Cardi B,False,42,1,44,Up,20
Migos,False,23,23,45,Straightenin,6
SpotemGottem Featuring Pooh Shiesty Or DaBaby,False,46,12,46,Beat Box,23
Olivia Rodrigo,False,43,16,47,Favorite Crime,5
Dan + Shay,False,57,48,48,Glad You Exist,20
Migos Featuring Drake,False,15,15,49,Having Our Way,2
Cole Swindell,False,60,50,50,Single Saturday Night,8
Walker Hayes,True,0,51,51,Fancy Like,1
"J. Cole, 21 Savage & Morray",False,56,2,52,my.life,6
Mooski,False,51,31,53,Track Star,18
Olivia Rodrigo,False,52,12,54,Brutal,5
"Lil Baby, Lil Durk & Travis Scott",False,49,16,55,Hats Off,3
Young Thug & Gunna,False,66,18,56,Ski,10
Bella Poarch,False,67,56,57,Build A Bitch,6
Lainey Wilson,False,81,58,58,Things A Man Oughta Know,6
AJR,False,68,59,59,Way Less Sad,9
Sam Hunt,False,62,32,60,Breaking Up Was Easy In The 90's,17
Duncan Laurence,False,74,61,61,Arcade,11
"Los Legendarios, Wisin & Jhay Cortez",False,93,62,62,Fiel,2
Keith Urban Duet With P!nk,False,70,62,63,One Too Many,28
