artist,isNew,last,peak,rank,title,week
Marshmello & Kane Brown,False,38,36,36,One Thing Right,18
Taylor Swift,False,33,2,37,You Need To Calm Down,19
Taylor Swift,False,37,10,38,Lover,10
NLE Choppa,False,40,37,39,Camelot,6
Saweetie,False,35,21,40,My Type,17
Matt Stell,False,36,36,41,Prayed For You,12
NF,False,46,42,42,Time,14
Chris Brown Featuring Gunna,False,41,41,43,Heat,8
Halsey,False,43,43,44,Graveyard,6
YNW Melly & 9lokknine,False,42,34,45,223's,7
Post Malone,False,47,2,46,Wow.,44
YoungBoy Never Broke Again,False,44,44,47,Lonely Child,2
Chris Janson,False,48,48,48,Good Vibes,8
Cole Swindell,False,60,49,49,Love You Too Late,12
Post Malone Featuring Ozzy Osbourne & Travis Scott,False,51,8,50,Take What You Want,7
Tones And I,False,75,51,51,Dance Monkey,3
Camila Cabello,False,53,52,52,Liar,7
Blanco Brown,False,49,14,53,The Git Up,20
Chris Lane,False,52,39,54,I Don't Know About You,16
DaBaby,False,54,19,55,BOP,4
blackbear,False,61,56,56,Hot Girl Bummer,6
DaBaby,False,58,21,57,VIBEZ,4
YoungBoy Never Broke Again,False,57,57,58,Make No Sense,2
DaBaby Featuring Offset,False,72,59,59,Baby Sitter,11
Megan Thee Stallion Featuring DaBaby,False,59,36,60,Cash Shit,18
Russell Dickerson,False,65,61,61,Every Little Thing,8
YoungBoy Never Broke Again,False,50,50,62,Self Control,7
Lil Tjay,False,56,56,63,F.N,11
Maren Morris,False,67,53,64,The Bones,5
Post Malone Featuring DaBaby,False,63,16,65,Enemies,7
Harry Styles,False,17,17,66,Lights Up,2
DaBaby,False,55,13,67,INTRO,5
Brantley Gilbert + Lindsay Ell,False,68,64,68,What Happens In A Small Town,11
Ellie Goulding & Juice WRLD,False,0,69,69,Hate Me,11
Moneybagg Yo X Megan Thee Stallion,False,70,70,70,All Dat,2
"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",False,76,43,71,China,14
Summer Walker & Usher,False,74,42,72,Come Thru,3
Dierks Bentley,False,69,51,73,Living,13
Kenny Chesney,False,77,74,74,Tip Of My Tongue,15
Normani,False,71,33,75,Motivation,10
BTS Featuring Lauv,False,0,76,76,Make It Right,2
"Layton Greene, Lil Baby, City Girls & PnB Rock",False,82,77,77,Leave Em Alone,3
YoungBoy Never Broke Again,False,66,66,78,Hot Now,2
YoungBoy Never Broke Again,False,100,79,79,Rich As Hell,2
Thomas Rhett,False,83,80,80,Remember You Young,6
Keith Urban,False,97,80,81,We Were,8
"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",False,84,34,82,Otro Trago,20
Sam Hunt,False,64,64,83,Kinfolks,2
Y2K & bbno$,False,80,55,84,Lalala,17
Kygo X Whitney Houston,False,87,63,85,Higher Love,7
YoungBoy Never Broke Again,False,73,73,86,In Control,2
Jon Pardi,False,93,84,87,Heartache Medication,4
Chance The Rapper Featuring MadeinTYO & DaBaby,False,91,58,88,Hot Shower,4
Bad Bunny & Tainy,False,86,52,89,Callaita,20
Niall Horan,False,0,83,90,Nice To Meet Ya,2
"Ariana Grande, Miley Cyrus & Lana Del Rey",False,81,13,91,Don't Call Me Angel (Charlie's Angels),6
YoungBoy Never Broke Again,False,62,62,92,Carter Son,2
J Balvin & Bad Bunny,False,95,93,93,La Cancion,3
Lady Antebellum,False,92,86,94,What If I Never Get Over You,9
Summer Walker Featuring Jhene Aiko,False,89,61,95,I'll Kill You,3
DaBaby Featuring Lil Baby & Moneybagg Yo,False,85,28,96,TOES,4
"Internet Money, Lil Tecca & A Boogie Wit da Hoodie",True,0,97,97,Somebody,1
Frank Ocean,True,0,98,98,DHL,1
Ariana Grande & Social House,False,78,8,99,Boyfriend,12
DJ Khaled Featuring Cardi B & 21 Savage,False,94,19,100,Wish Wish,15
