artist,isNew,last,peak,rank,title,week
DaBaby Featuring Roddy Ricch,False,1,1,1,Rockstar,14
"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",False,3,2,2,Whats Poppin,24
DJ Khaled Featuring Drake,True,0,3,3,Popstar,1
The Weeknd,False,4,1,4,Blinding Lights,34
SAINt JHN,False,8,4,5,Roses,18
Megan Thee Stallion,False,6,1,6,Savage,19
Harry Styles,False,11,7,7,Watermelon Sugar,18
DJ Khaled Featuring Drake,True,0,8,8,Greece,1
Juice WRLD x Marshmello,False,2,2,9,Come & Go,2
Chris Brown & Young Thug,False,29,10,10,Go Crazy,11
Lil Mosey,False,13,8,11,Blueberry Faygo,24
Jawsh 685 x Jason Derulo,False,19,12,12,Savage Love (Laxed - Siren Beat),6
Juice WRLD,False,5,5,13,Wishing Well,2
Lady Gaga & Ariana Grande,False,28,1,14,Rain On Me,9
Harry Styles,False,17,6,15,Adore You,33
Gabby Barrett Featuring Charlie Puth,False,23,16,16,I Hope,30
Dua Lipa,False,24,17,17,Break My Heart,17
Post Malone,False,20,1,18,Circles,47
Lewis Capaldi,False,30,19,19,Before You Go,25
Lil Baby & 42 Dugg,False,26,10,20,We Paid,12
Doja Cat Featuring Nicki Minaj,False,18,1,21,Say So,29
Justin Bieber Featuring Quavo,False,21,5,22,Intentions,24
Pop Smoke Featuring Lil Baby & DaBaby,False,32,6,23,For The Night,3
StaySolidRocky,False,25,21,24,Party Girl,13
Luke Bryan,False,31,19,25,One Margarita,12
Miranda Lambert,False,44,26,26,Bluebird,16
Dua Lipa,False,27,2,27,Don't Start Now,38
Future Featuring Drake,False,39,2,28,Life Is Good,28
Powfu Featuring beabadoobee,False,41,23,29,Death Bed,19
Trevor Daniel,False,33,17,30,Falling,36
Maren Morris,False,36,12,31,The Bones,44
Pop Smoke Featuring 50 Cent & Roddy Ricch,False,48,11,32,The Woo,3
Sam Hunt,False,37,26,33,Hard To Forget,17
Roddy Ricch,False,40,1,34,The Box,33
Maddie & Tae,False,53,35,35,Die From A Broken Heart,15
Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,False,10,10,36,Hate The Other Side,2
Lil Baby,False,43,3,37,The Bigger Picture,6
Juice WRLD,False,7,7,38,Conversations,2
Morgan Wallen,False,49,16,39,Chasin' You,26
Surfaces,False,45,19,40,Sunday Best,21
Rod Wave Featuring ATR Son Son,False,52,41,41,Rags2Riches,4
Juice WRLD X Halsey,False,9,9,42,Life's A Mess,3
Lil Baby,False,55,31,43,Emotionally Scarred,21
Moneybagg Yo,False,63,44,44,Said Sum,3
Drake,False,54,1,45,Toosie Slide,16
Megan Thee Stallion,False,57,28,46,Girls In The Hood,4
BENEE Featuring Gus Dapperton,False,56,39,47,Supalonely,19
NLE Choppa Featuring Roddy Ricch,False,58,38,48,Walk Em Down,18
Juice WRLD,False,12,12,49,Blood On My Jeans,2
LOCASH,False,60,50,50,One Big Country Song,8
Juice WRLD,False,15,11,51,Righteous,12
JP Saxe Featuring Julia Michaels,False,61,50,52,If The World Was Ending,17
Jason Aldean,False,65,52,53,Got What I Got,8
Florida Georgia Line,False,64,48,54,I Love My Country,14
Pop Smoke,False,59,31,55,Got It On Me,3
Chris Janson,False,67,56,56,Done,6
Doja Cat Featuring Gucci Mane,False,68,51,57,Like That,8
Ariana Grande & Justin Bieber,False,66,1,58,Stuck With U,11
"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",False,70,58,59,Be A Light,16
Young T & Bugsey Featuring Headie One,False,71,56,60,Don't Rush,11
Marshmello & Halsey,False,62,29,61,Be Kind,12
Juice WRLD,False,14,14,62,Titanic,2
"Black Eyed Peas, Ozuna + J.Rey Soul",False,72,62,63,Mamacita,7
Juice WRLD,False,34,34,64,Stay High,2
Kane Brown With Swae Lee & Khalid,False,73,65,65,Be Like That,2
Saweetie,False,91,66,66,Tap In,2
Keith Urban,False,74,60,67,God Whispered Your Name,14
Juice WRLD,False,16,16,68,Bad Energy,2
Lee Brice,False,78,69,69,One Of Them Girls,8
Pop Smoke Featuring Lil Tjay,False,79,44,70,Mood Swings,3
Justin Moore,False,76,69,71,Why We Drink,8
Luke Combs,False,87,72,72,Lovin' On You,4
Kane Brown,False,77,68,73,Cool Again,8
"THE SCOTTS, Travis Scott & Kid Cudi",False,69,1,74,The Scotts,13
Pop Smoke,False,75,41,75,Something Special,3
Migos Featuring YoungBoy Never Broke Again,False,82,62,76,Need It,9
Juice WRLD & Trippie Redd,False,38,38,77,Tell Me U Luv Me,4
Juice WRLD,False,42,42,78,Up Up And Away,2
Juice WRLD,False,35,35,79,Fighting Demons,2
Morgan Wallen,False,85,61,80,More Than My Hometown,6
Jhene Aiko Featuring H.E.R.,False,0,24,81,B.S.,7
Don Toliver,False,81,57,82,After Party,14
