artist,isNew,last,peak,rank,title,week
Ludacris Featuring Shawnna,False,2,1,1,Stand Up,14
OutKast,False,3,2,2,Hey Ya!,8
Beyonce Featuring Sean Paul,False,1,1,3,Baby Boy,17
OutKast Featuring Sleepy Brown,False,5,4,4,The Way You Move,11
Chingy Featuring Ludacris & Snoop Dogg,False,4,3,5,Holidae In,12
3 Doors Down,False,6,5,6,Here Without You,15
Baby Bash Featuring Frankie J,False,8,7,7,Suga Suga,16
Jagged Edge,False,9,8,8,Walked Outta Heaven,14
YoungBloodZ Featuring Lil Jon,False,7,4,9,Damn!,18
R. Kelly,False,11,10,10,Step In The Name Of Love,16
Lil Jon & The East Side Boyz Featuring Ying Yang Twins,False,10,2,11,Get Low,32
Kelis,False,13,12,12,Milkshake,10
G Unit,False,15,13,13,Stunt 101,6
Santana Featuring Alex Band Or Chad Kroeger,False,12,8,14,Why Don't You & I,20
JAY-Z,False,18,15,15,Change Clothes,4
Alicia Keys,False,20,16,16,You Don't Know My Name,4
Murphy Lee Featuring Jermaine Dupri,False,17,17,17,Wat Da Hook Gon Be,9
No Doubt,False,24,18,18,It's My Life,6
Trapt,False,16,16,19,Headstrong,33
Tupac Featuring The Notorious B.I.G.,False,26,20,20,Runnin (Dying To Live),8
Avant,False,21,21,21,Read Your Mind,10
Nickelback,False,22,22,22,Someday,16
matchbox twenty,False,23,23,23,Bright Lights,11
Ashanti,False,14,7,24,Rain On Me,15
"Nelly, P. Diddy & Murphy Lee",False,19,1,25,Shake Ya Tailfeather,24
Maroon 5,False,27,18,26,Harder To Breathe,16
Staind,False,32,24,27,So Far Away,19
Chingy,False,31,2,28,Right Thurr,30
Dido,False,29,29,29,White Flag,12
Toby Keith,False,30,26,30,I Love This Bar,14
Stacie Orrico,False,33,31,31,(There's Gotta Be) More To Life,12
matchbox twenty,False,28,5,32,Unwell,38
Fountains Of Wayne,False,25,21,33,Stacy's Mom,9
Rascal Flatts,False,34,34,34,I Melt,16
Liz Phair,False,36,35,35,Why Can't I?,12
Beyonce,False,46,36,36,"Me, Myself And I",4
Sheryl Crow,False,41,37,37,The First Cut Is The Deepest,7
Simple Plan,False,47,38,38,Perfect,6
Pat Green,False,39,39,39,Wave On Wave,15
Britney Spears Featuring Madonna,False,35,35,40,Me Against The Music,7
Michelle Branch,False,52,41,41,Breathe,5
Kenny Chesney,False,50,42,42,There Goes My Life,5
George Strait,False,49,43,43,Cowboys Like Us,10
Clay Aiken,False,53,44,44,Invisible,3
Linkin Park,False,54,45,45,Numb,5
Train,False,43,19,46,Calling All Angels,29
Ja Rule,False,44,44,47,Clap Back,7
Missy Elliott,False,37,27,48,Pass That Dutch,8
Fabolous Featuring Tamia Or Ashanti,False,40,4,49,Into You,26
Montgomery Gentry,False,55,50,50,Hell Yeah,6
Keith Urban,False,38,30,51,Who Wouldn't Wanna Be Me,17
Sarah McLachlan,False,56,52,52,Fallen,7
Marques Houston Featuring Joe Budden & Pied Piper,False,48,39,53,Clubbin,14
Christina Aguilera Featuring Lil' Kim,False,42,12,54,Can't Hold Us Down,19
Joe,False,63,55,55,More & More,3
Brooks & Dunn,False,59,56,56,You Can't Take The Honky Tonk Out Of The Girl,5
Christina Aguilera,False,62,57,57,The Voice Within,2
Chris Cagle,False,60,58,58,Chicks Dig It,6
Nick Cannon Featuring R. Kelly,False,76,59,59,Gigolo,4
Young Gunz,False,51,14,60,"Can't Stop, Won't Stop",18
Lonestar,False,64,61,61,Walking In Memphis,5
