artist,isNew,last,peak,rank,title,week
Sean Paul,False,2,1,1,Temperature,11
Daniel Powter,False,5,2,2,Bad Day,6
Ne-Yo,False,1,1,3,So Sick,17
James Blunt,False,3,1,4,You're Beautiful,21
Mary J. Blige,False,4,3,5,Be Without You,19
Natasha Bedingfield,False,7,6,6,Unwritten,17
Dem Franchize Boyz Featuring Lil Peanut & Charlay,False,9,7,7,"Lean Wit It, Rock Wit It",11
T-Pain Featuring Mike Jones,False,6,5,8,I'm N Luv (Wit A Stripper),14
Chris Brown,False,10,7,9,Yo (Excuse Me Miss),14
Beyonce Featuring Slim Thug,False,8,1,10,Check On It,20
Cascada,False,12,10,11,Everytime We Touch,16
"Nelly Featuring Paul Wall, Ali & Gipp",False,11,1,12,Grillz,20
Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,False,14,13,13,Ms. New Booty,9
The Pussycat Dolls Featuring will.i.am,False,16,14,14,Beep,9
Eminem Featuring Nate Dogg,False,13,6,15,Shake That,15
Kelly Clarkson,False,19,16,16,Walk Away,11
Fall Out Boy,False,17,9,17,"Dance, Dance",22
Busta Rhymes,False,18,16,18,Touch It,15
Jamie Foxx Featuring Ludacris,False,15,8,19,Unpredictable,18
Keyshia Cole,False,23,20,20,Love,9
The All-American Rejects,False,21,9,21,Dirty Little Secret,34
Kelly Clarkson,False,26,7,22,Because Of You,31
Bow Wow Featuring J-Kwon & Jermaine Dupri,False,29,23,23,Fresh Azimiz,15
Carrie Underwood,False,20,20,24,"Jesus, Take The Wheel",20
Bon Jovi,False,32,25,25,Who Says You Can't Go Home,10
The Black Eyed Peas,False,24,18,26,Pump It,17
Chamillionaire Featuring Krayzie Bone,False,36,27,27,Ridin',5
The Black Eyed Peas,False,25,3,28,My Humps,33
Daddy Yankee,False,30,29,29,Rompe,18
Matisyahu,False,28,28,30,King Without A Crown,9
P!nk,False,22,13,31,Stupid Girls,6
The All-American Rejects,False,51,32,32,Move Along,8
Chris Brown,False,27,1,33,Run It!,32
The Pussycat Dolls,False,31,5,34,Stickwitu,24
E-40 Featuring Keak Da Sneak,False,58,35,35,Tell Me When To Go,5
Keith Urban,False,37,36,36,Tonight I Wanna Cry,14
Fall Out Boy,False,38,8,37,"Sugar, We're Goin' Down",40
