artist,isNew,last,peak,rank,title,week
Eminem Featuring Rihanna,False,2,1,1,Love The Way You Lie,4
Katy Perry Featuring Snoop Dogg,False,1,1,2,California Gurls,10
B.o.B Featuring Hayley Williams,False,3,2,3,Airplanes,14
Taio Cruz,False,6,4,4,Dynamite,7
Usher Featuring will.i.am,False,4,1,5,OMG,16
Mike Posner,False,7,6,6,Cooler Than Me,12
Travie McCoy Featuring Bruno Mars,False,5,4,7,Billionaire,16
Enrique Iglesias Featuring Pitbull,False,8,8,8,I Like It,10
Drake,False,9,5,9,Find Your Love,11
Jason Derulo,False,10,9,10,Ridin' Solo,16
Eminem,False,11,1,11,Not Afraid,11
La Roux,False,15,8,12,Bulletproof,20
Shontelle,False,16,13,13,Impossible,13
Lady Gaga,False,13,5,14,Alejandro,16
Taio Cruz Featuring Ludacris,False,14,1,15,Break Your Heart,21
Ke$ha,False,12,4,16,Your Love Is My Drug,23
Train,False,17,3,17,"Hey, Soul Sister",42
Nicki Minaj,False,18,18,18,Your Love,7
Usher Featuring Pitbull,True,0,19,19,DJ Got Us Fallin' In Love,1
3OH!3 Featuring Ke$ha,False,23,9,20,My First Kiss,11
Alicia Keys,False,21,21,21,Un-Thinkable (I'm Ready),15
Lady Antebellum,False,22,2,22,Need You Now,49
B.o.B Featuring Bruno Mars,False,19,1,23,Nothin' On You,25
Carrie Underwood,False,25,23,24,Undo It,12
Justin Bieber Featuring Usher,False,20,15,25,Somebody To Love,10
Usher,False,30,26,26,There Goes My Baby,18
"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",False,24,24,27,All I Do Is Win,22
Maroon 5,False,44,28,28,Misery,4
Diddy - Dirty Money Featuring T.I.,False,27,27,29,Hello Good Morning,16
Jerrod Niemann,False,32,30,30,"Lover, Lover",12
The Script,False,28,12,31,Breakeven,33
Jason Derulo,False,26,5,32,In My Head,32
David Guetta & Chris Willis Featuring Fergie & LMFAO,False,40,33,33,Gettin' Over You,12
Christina Perri,False,58,34,34,Jar Of Hearts,3
Zac Brown Band,False,35,35,35,Free,9
Paramore,False,52,36,36,The Only Exception,8
Luke Bryan,False,38,37,37,Rain Is A Good Thing,17
Michael Buble,False,33,24,38,Haven't Met You Yet,42
Selena Gomez & The Scene,False,53,24,39,Round & Round,4
Jaron And The Long Road To Love,False,34,34,40,Pray For You,17
The Black Eyed Peas,False,31,9,41,Rock That Body,12
Ciara Featuring Ludacris,False,45,42,42,Ride,13
Cali Swag District,False,50,43,43,Teach Me How To Dougie,8
Shakira Featuring Freshlyground,False,39,38,44,Waka Waka (This Time For Africa),6
Lee Brice,False,51,45,45,Love Like Crazy,11
OneRepublic,False,70,46,46,Secrets,4
Billy Currington,False,54,47,47,Pretty Good At Drinkin' Beer,7
Miranda Lambert,False,37,28,48,The House That Built Me,17
B.o.B Featuring Rivers Cuomo,False,68,49,49,Magic,6
Nickelback,False,41,34,50,This Afternoon,15
Soulja Boy Tell'em,False,61,51,51,Pretty Boy Swag,5
T.I. Featuring Keri Hilson,False,55,38,52,Got Your Back,7
Colbie Caillat,False,48,48,53,I Never Told You,17
John Mayer,False,60,25,54,Half Of My Heart,8
Ne-Yo,False,56,55,55,Beautiful Monster,6
Brad Paisley,False,42,42,56,Water,14
Train,False,64,57,57,If It's Love,6
Drake,False,47,14,58,Over,19
Young Jeezy Featuring Plies,False,57,35,59,Lose My Mind,11
Kanye West,False,29,22,60,POWER,3
Neon Trees,False,66,61,61,Animal,7
Lady Antebellum,False,69,62,62,Our Kind Of Love,6
Clay Walker,False,59,53,63,She Won't Be Lonely Long,16
Sara Bareilles,False,63,51,64,King Of Anything,4
Miley Cyrus,False,46,8,65,Can't Be Tamed,9
Keith Urban,False,67,66,66,I'm In,8
Darius Rucker,True,0,67,67,Come Back Song,1
Jason Aldean,False,62,51,68,Crazy Town,14
Adam Lambert,False,73,69,69,If I Had You,4
Drake Featuring Lil Wayne,False,75,15,70,Miss Me,7
New Boyz Featuring Iyaz,True,0,71,71,Break My Bank,1
P!nk,False,74,18,72,Glitter In The Air,9
Little Big Town,False,71,71,73,Little White Church,7
Auburn Featuring Iyaz,True,0,74,74,La La La,1
Ludacris Featuring Trey Songz,False,72,69,75,Sex Room,8
WE the Kings Featuring Demi Lovato,False,81,76,76,We'll Be A Dream,3
Miranda Cosgrove,False,82,54,77,Kissin U,8
Blake Shelton,False,84,78,78,All About Tonight,5
Gyptian,False,77,77,79,Hold You (Hold Yuh),8
The Band Perry,False,92,80,80,If I Die Young,2
Flo Rida Featuring David Guetta,False,89,65,81,Club Can't Handle Me,3
Rick Ross Featuring Styles P,False,98,82,82,B.M.F. (Blowin' Money Fast),2
Rodney Atkins,False,80,80,83,Farmer's Daughter,5
Timbaland Featuring Katy Perry,False,79,37,84,If We Ever Meet Again,18
Craig Morgan,False,86,85,85,This Ain't Nothin',5
Chris Brown Featuring Tyga & Kevin McCall,False,96,86,86,Deuces,3
Josh Turner,False,91,87,87,All Over Me,3
Bobby Brackins Featuring Ray J,False,90,88,88,143,5
Enrique Iglesias Featuring Juan Luis Guerra,False,93,89,89,Cuando Me Enamoro,3
Chiddy Bang,True,0,90,90,Opposite Of Adults,1
Hannah Montana,True,0,91,91,Ordinary Girl,1
Fantasia,False,94,92,92,Bittersweet,2
Eminem Featuring Lil Wayne,False,78,23,93,No Love,4
Monica,True,0,94,94,Love All Over Me,1
The Dirty Heads Featuring Rome,False,95,93,95,Lay Me Down,4
Chris Young,False,87,48,96,The Man I Want To Be,20
K'Naan,False,83,82,97,Wavin' Flag,7
Easton Corbin,True,0,98,98,Roll With It,1
Sean Kingston & Justin Bieber,False,88,15,99,Eenie Meenie,17
Rob Thomas,True,0,100,100,Mockingbird,1
