artist,isNew,last,peak,rank,title,week
Chris Brown,False,1,1,1,Run It!,15
Kanye West Featuring Jamie Foxx,False,2,1,2,Gold Digger,19
The Black Eyed Peas,False,3,3,3,My Humps,16
Young Jeezy Featuring Akon,False,4,4,4,Soul Survivor,14
Nickelback,False,5,2,5,Photograph,13
D4L,False,7,6,6,Laffy Taffy,10
Madonna,False,14,7,7,Hung Up,5
Sean Paul,False,6,6,8,We Be Burnin',12
Kelly Clarkson,False,8,7,9,Because Of You,14
The Pussycat Dolls,False,9,9,10,Stickwitu,7
Mariah Carey,False,17,11,11,Don't Forget About Us,7
T-Pain,False,10,8,12,I'm Sprung,15
Three 6 Mafia Featuring Young Buck & Eightball & MJG,False,13,13,13,Stay Fly,11
Fall Out Boy,False,11,8,14,"Sugar, We're Goin' Down",23
"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",False,15,15,15,I Think They Like Me,11
Ray J,False,20,16,16,One Wish,9
Trina Featuring Kelly Rowland,False,19,17,17,Here We Go,9
Mariah Carey,False,12,2,18,Shake It Off,19
Juelz Santana,False,23,19,19,There It Go! (The Whistle Song),8
50 Cent,False,30,20,20,Window Shopper,4
Green Day,False,16,6,21,Wake Me Up When September Ends,18
Twista Featuring Trey Songz,False,21,14,22,Girl Tonite,13
Bow Wow Featuring Ciara,False,18,3,23,Like You,18
Gwen Stefani,False,29,24,24,Luxurious,5
Lifehouse,False,22,5,25,You And Me,42
Pretty Ricky,False,24,12,26,Your Body,18
Gorillaz,False,27,14,27,Feel Good Inc,28
Weezer,False,25,10,28,Beverly Hills,34
Fall Out Boy,False,26,22,29,"Dance, Dance",5
The Pussycat Dolls Featuring Busta Rhymes,False,28,2,30,Don't Cha,31
Dierks Bentley,False,42,31,31,Come A Little Closer,11
Joe Nichols,False,33,32,32,Tequila Makes Her Clothes Fall Off,8
Mariah Carey,False,31,1,33,We Belong Together,34
Beyonce Featuring Slim Thug,False,55,34,34,Check On It,3
Keyshia Cole,False,34,34,35,I Should Have Cheated,9
Alicia Keys,False,35,34,36,Unbreakable,10
Kenny Chesney,False,39,37,37,Who You'd Be Today,9
Kanye West Featuring Adam Levine,False,43,38,38,Heard 'Em Say,6
The All-American Rejects,False,40,39,39,Dirty Little Secret,17
Kelly Clarkson,False,38,6,40,Behind These Hazel Eyes,33
Rihanna,False,37,2,41,Pon de Replay,26
Carrie Underwood,False,45,42,42,"Jesus, Take The Wheel",3
David Banner,False,36,7,43,Play,20
Shakira Feat. Alejandro Sanz,False,48,23,44,La Tortura,31
Faith Hill,False,60,45,45,Like We Never Loved At All,9
Keith Urban,False,58,44,46,Better Life,13
Ashlee Simpson,False,32,19,47,Boyfriend,11
Ying Yang Twins Featuring Pitbull,False,53,41,48,Shake,14
D.H.T.,False,41,8,49,Listen To Your Heart,27
Trace Adkins,False,61,50,50,Honky Tonk Badonkadonk,5
Rihanna,False,59,51,51,If It's Lovin' That You Want,7
"Nelly Featuring Paul Wall, Ali & Gipp",False,69,52,52,Grillz,3
Rascal Flatts,False,50,42,53,Skin (Sarabeth),11
Billy Currington,False,62,54,54,Must Be Doin' Somethin' Right,7
Gary Allan,False,56,51,55,Best I Ever Had,14
Frankie J,False,51,25,56,More Than Words,12
Akon,False,47,30,57,Belly Dancer (Bananza),17
Lindsay Lohan,False,66,58,58,Confessions Of A Broken Heart (Daughter To Father),2
Lil' Kim,False,46,31,59,Lighters Up,11
Mary J. Blige,False,93,60,60,Be Without You,2
The Black Eyed Peas,False,52,14,61,Don't Lie,17
Cast Of Rent,False,54,54,62,Seasons Of Love,5
James Blunt,False,63,63,63,You're Beautiful,4
Little Big Town,False,70,64,64,Boondocks,6
Toby Keith,False,71,65,65,Big Blue Note,8
Garth Brooks,False,73,66,66,Good Ride Cowboy,7
Pharrell Featuring Gwen Stefani,False,49,49,67,Can I Have It Like That,5
Goo Goo Dolls,False,67,36,68,Better Days,9
Eminem,False,87,69,69,When I'm Gone,2
Chamillionaire Featuring Lil' Flip,False,75,70,70,Turn It Up,5
George Strait,False,77,71,71,She Let Herself Go,5
Big & Rich,True,0,72,72,Comin' To Your City,1
Santana Featuring Michelle Branch & The Wreckers,False,57,55,73,I'm Feeling You,6
Montgomery Gentry,False,74,41,74,Something To Be Proud Of,18
Purple Ribbon All-Stars,False,91,75,75,Kryptonite (I'm On It),2
Foo Fighters,False,79,76,76,DOA,4
Death Cab For Cutie,False,82,77,77,Soul Meets Body,9
Lonestar,False,72,63,78,You're Like Comin' Home,11
Shakira,False,81,74,79,Don't Bother,3
Chris Cagle,False,90,80,80,Miss Me Baby,5
Brad Paisley Featuring Dolly Parton,True,0,81,81,When I Get Where I'm Going,1
Avenged Sevenfold,False,83,82,82,Bat Country,4
The Click Five,False,68,11,83,Just The Girl,19
Michael Buble,False,80,72,84,Home,20
Lil Wayne,False,78,78,85,Fireman,3
Craig Morgan,False,76,45,86,Redneck Yacht Club,18
Shinedown,False,92,87,87,Save Me,3
YoungBloodZ,False,89,81,88,Presidential,7
System Of A Down,False,94,89,89,Hypnotize,4
Daddy Yankee,True,0,90,90,Rompe,1
Sugarland,True,0,91,91,Just Might (Make Me Believe),1
LeAnn Rimes,False,84,54,92,Probably Wouldn't Be This Way,14
50 Cent,False,65,65,93,Hustler's Ambition,5
Nine Inch Nails,False,97,93,94,Only,5
Korn,False,0,95,95,Twisted Transistor,2
Trey Songz,True,0,96,96,Gotta Go,1
Tim McGraw,True,0,97,97,My Old Friend,1
Martina McBride,True,0,98,98,(I Never Promised You A) Rose Garden,1
Neal McCoy,False,86,75,99,Billy's Got His Beer Goggles On,9
Jamie Foxx Featuring Ludacris,True,0,100,100,Unpredictable,1
