artist,isNew,last,peak,rank,title,week
Daniel Powter,False,1,1,1,Bad Day,11
Sean Paul,False,2,1,2,Temperature,16
T.I.,False,3,3,3,What You Know,8
Chamillionaire Featuring Krayzie Bone,False,12,4,4,Ridin',10
Natasha Bedingfield,False,5,5,5,Unwritten,22
LL Cool J Featuring Jennifer Lopez,False,4,4,6,Control Myself,5
Dem Franchize Boyz Featuring Lil Peanut & Charlay,False,10,7,7,"Lean Wit It, Rock Wit It",16
James Blunt,False,7,1,8,You're Beautiful,26
Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,False,11,9,9,Ms. New Booty,14
Red Hot Chili Peppers,False,9,9,10,Dani California,3
Mary J. Blige,False,8,3,11,Be Without You,24
Ashley Parker Angel,False,17,12,12,Let U Go,2
Rascal Flatts,False,6,6,13,What Hurts The Most,12
Kelly Clarkson,False,14,12,14,Walk Away,16
The All-American Rejects,False,21,15,15,Move Along,13
Cascada,False,16,10,16,Everytime We Touch,21
Ne-Yo,False,13,1,17,So Sick,22
The Fray,False,22,18,18,Over My Head (Cable Car),11
The Pussycat Dolls Featuring will.i.am,False,15,13,19,Beep,14
Nickelback,False,24,20,20,Savin' Me,8
Fort Minor Featuring Holly Brook,False,45,21,21,Where'd You Go,3
Busta Rhymes,False,20,16,22,Touch It,20
Chris Brown,False,19,7,23,Yo (Excuse Me Miss),19
Bon Jovi,False,25,23,24,Who Says You Can't Go Home,15
Ne-Yo,False,33,25,25,When You're Mad,8
Three 6 Mafia,False,26,21,26,Poppin' My Collar,10
Shakira Featuring Wyclef Jean,False,29,27,27,Hips Don't Lie,6
Dixie Chicks,True,0,28,28,Not Ready To Make Nice,1
Daddy Yankee,False,28,24,29,Rompe,23
Teddy Geiger,False,35,30,30,For You I Will (Confidence),12
T-Pain Featuring Mike Jones,False,23,5,31,I'm N Luv (Wit A Stripper),19
P!nk,False,18,13,32,Stupid Girls,11
Nick Lachey,False,51,33,33,What's Left Of Me,9
Rihanna,False,32,30,34,SOS,11
Beyonce Featuring Slim Thug,False,27,1,35,Check On It,25
"Nelly Featuring Paul Wall, Ali & Gipp",False,31,1,36,Grillz,25
Keyshia Cole,False,30,19,37,Love,14
50 Cent & Olivia,False,42,38,38,Best Friend,9
Fall Out Boy,False,34,9,39,"Dance, Dance",27
Paul Wall,False,41,40,40,Girl,8
Kelly Clarkson,False,36,7,41,Because Of You,36
Chris Brown Featuring Lil Wayne,False,61,42,42,Gimme That,3
Eminem Featuring Nate Dogg,False,37,6,43,Shake That,20
Chris Brown,False,39,1,44,Run It!,37
The All-American Rejects,False,38,9,45,Dirty Little Secret,39
Panic! At The Disco,False,56,46,46,I Write Sins Not Tragedies,8
Saving Jane,False,52,47,47,Girl Next Door,11
Bow Wow Featuring J-Kwon & Jermaine Dupri,False,40,23,48,Fresh Azimiz,20
Tim McGraw,False,50,42,49,When The Stars Go Blue,4
The Black Eyed Peas,False,46,18,50,Pump It,22
Shawnna,False,54,51,51,Gettin' Some,6
E-40 Featuring Keak Da Sneak,False,47,35,52,Tell Me When To Go,10
Keith Urban,False,43,36,53,Tonight I Wanna Cry,19
Jason Aldean,False,57,54,54,Why,8
Toby Keith,False,48,47,55,Get Drunk And Be Somebody,16
Dierks Bentley,False,59,56,56,Settle For A Slowdown,6
Rob Thomas,False,53,48,57,Ever The Same,16
Bo Bice,False,62,58,58,The Real Thing,7
Jack Johnson,False,58,38,59,Upside Down,15
Christina Milian Featuring Young Jeezy,False,68,60,60,Say I,4
Yung Joc,False,67,61,61,It's Goin' Down,4
LeAnn Rimes,False,64,62,62,Something's Gotta Give,7
Avant,False,65,63,63,4 Minutes,7
Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,False,63,63,64,Snap Yo Fingers,5
Fall Out Boy,False,70,65,65,"A Little Less Sixteen Candles, A Little More Touch Me",5
The Afters,False,55,55,66,Beautiful Love,5
Field Mob Featuring Ciara,False,74,67,67,So What,3
Brooks & Dunn,False,60,60,68,Believe,19
Faith Hill,False,72,69,69,The Lucky One,5
Aly & AJ,False,69,59,70,Rush,10
Josh Turner,False,66,38,71,Your Man,19
Jack Ingram,False,73,72,72,Wherever You Are,7
T.I.,False,79,73,73,Why You Wanna,2
Anthony Hamilton,False,78,71,74,Can't Let Go,8
Missy Elliott,True,0,75,75,We Run This,1
KT Tunstall,False,75,75,76,Black Horse & The Cherry Tree,7
Panic! At The Disco,False,82,77,77,The Only Difference Between Martyrdom And Suicide Is Press Coverage,6
Taking Back Sunday,True,0,78,78,MakeDamnSure,1
Mary J. Blige Featuring Brook-Lyn,False,83,79,79,Enough Cryin,3
Kenny Chesney,False,76,48,80,Living In Fast Forward,15
Joe Nichols,False,85,81,81,Size Matters (Someday),4
Heather Headley,False,80,75,82,In My Mind,12
Blue October,False,88,83,83,Hate Me,2
Kenny Chesney,False,98,84,84,Summertime,2
Matisyahu,False,71,28,85,King Without A Crown,14
Cassie,False,94,86,86,Me & U,2
Keith Anderson,False,90,87,87,Every Time I Hear Your Name,3
George Strait,False,86,86,88,The Seashores Of Old Mexico,2
Blake Shelton,False,77,60,89,Nobody But Me,13
Jamie Foxx Featuring Twista,True,0,90,90,DJ Play A Love Song,1
Jagged Edge,False,87,87,91,Good Luck Charm,3
LeToya,True,0,92,92,Torn,1
Three Days Grace,True,0,93,93,Animal I Have Become,1
Ghostface Killah Featuring Ne-Yo,False,84,76,94,Back Like That,4
Mariah Carey Featuring Snoop Dogg,False,93,93,95,Say Somethin',2
Lil Wayne,False,96,96,96,Hustler Musik,2
Sheryl Crow & Sting,False,81,33,97,Always On Your Side,8
Carrie Underwood,True,0,98,98,Don't Forget To Remember Me,1
Angels & Airwaves,False,92,92,99,The Adventure,2
Brad Paisley,True,0,100,100,The World,1
