artist,isNew,last,peak,rank,title,week
Migos Featuring Lil Uzi Vert,False,2,1,1,Bad And Boujee,10
Ed Sheeran,False,1,1,2,Shape Of You,2
Rae Sremmurd Featuring Gucci Mane,False,3,1,3,Black Beatles,19
The Chainsmokers Featuring Halsey,False,5,1,4,Closer,25
The Weeknd Featuring Daft Punk,False,4,1,5,Starboy,18
Machine Gun Kelly x Camila Cabello,False,10,6,6,Bad Things,12
The Chainsmokers,True,0,7,7,Paris,1
Zayn / Taylor Swift,False,12,6,8,I Don't Wanna Live Forever (Fifty Shades Darker),6
Maroon 5 Featuring Kendrick Lamar,False,8,7,9,Don't Wanna Know,15
Bruno Mars,False,7,4,10,24K Magic,15
Drake,False,11,9,11,Fake Love,13
Ariana Grande Featuring Nicki Minaj,False,9,4,12,Side To Side,21
Alessia Cara,False,13,12,13,Scars To Your Beautiful,21
Amine,False,15,11,14,Caroline,20
Big Sean,False,16,15,15,Bounce Back,11
DJ Snake Featuring Justin Bieber,False,14,4,16,Let Me Love You,24
Rihanna,False,19,17,17,Love On The Brain,14
Zay Hilfigerrr & Zayion McCall,False,17,5,18,Juju On That Beat (TZ Anthem),17
The Weeknd Featuring Daft Punk,False,22,19,19,I Feel It Coming,9
twenty one pilots,False,18,2,20,Heathens,31
D.R.A.M. Featuring Lil Yachty,False,20,5,21,Broccoli,32
Jon Bellion,False,24,16,22,All Time Low,15
Hailee Steinfeld & Grey Featuring Zedd,False,21,12,23,Starving,25
Justin Timberlake,False,25,1,24,Can't Stop The Feeling!,37
Shawn Mendes,False,23,17,25,Mercy,18
Shawn Mendes,False,26,6,26,Treat You Better,33
Sia Featuring Sean Paul,False,27,1,27,Cheap Thrills,49
Ed Sheeran,False,6,6,28,Castle On The Hill,2
Niall Horan,False,28,20,29,This Town,17
James Arthur,False,31,30,30,Say You Won't Let Go,13
John Legend,False,30,23,31,Love Me Now,13
KYLE Featuring Lil Yachty,False,42,32,32,iSpy,4
The Chainsmokers Featuring Daya,False,32,3,33,Don't Let Me Down,49
Adele,False,33,33,34,Water Under The Bridge,11
Keith Urban,False,29,24,35,Blue Ain't Your Color,19
The Weeknd,False,47,16,36,Party Monster,9
21 Savage & Metro Boomin Featuring Future,False,36,36,37,X,19
Clean Bandit Featuring Sean Paul & Anne-Marie,False,51,38,38,Rockabye,7
Sia Featuring Kendrick Lamar,False,35,18,39,The Greatest,20
Rob $tone Featuring J. Davi$ & Spooks,False,37,29,40,Chill Bill,25
Little Big Town,False,43,41,41,Better Man,12
Major Lazer Featuring Justin Bieber & MO,False,38,2,42,Cold Water,26
Migos,True,0,43,43,T-Shirt,1
Gucci Mane Featuring Drake,False,44,41,44,Both,5
Chris Brown Featuring Usher & Gucci Mane,False,45,45,45,Party,5
Lil Uzi Vert,False,40,40,46,You Was Right,28
Martin Garrix & Bebe Rexha,False,34,24,47,In The Name Of Love,23
J. Cole,False,48,7,48,Deja Vu,6
Future Featuring Drake,False,50,14,49,Used To This,11
21 Savage & Metro Boomin,False,46,43,50,No Heart,13
Blake Shelton,False,53,51,51,A Guy With A Girl,10
Shakira Featuring Maluma,False,54,51,52,Chantaje,10
Bebe Rexha,False,63,53,53,I Got You,3
Fitz And The Tantrums,False,55,54,54,HandClap,17
Thomas Rhett,False,56,55,55,Star Of The Show,12
Alessia Cara,False,59,56,56,How Far I'll Go,7
Jon Pardi,False,58,57,57,Dirt On My Boots,7
Carrie Underwood,False,49,48,58,Dirty Laundry,14
PnB Rock,False,61,51,59,Selfish,11
Marshmello,False,60,60,60,Alone,8
Rae Sremmurd,False,64,61,61,Swang,5
Noah Cyrus Featuring Labrinth,False,66,55,62,Make Me (Cry),6
Childish Gambino,False,72,48,63,Redbone,8
Brett Eldredge,False,57,46,64,Wanna Be That Song,16
Big Sean,False,62,62,65,Moves,4
Dustin Lynch,False,65,65,66,Seein' Red,4
Auli'i Cravalho,False,67,41,67,How Far I'll Go,8
Andy Grammer,False,84,59,68,Fresh Eyes,16
Train,False,68,68,69,Play That Song,8
Khalid,False,77,70,70,Location,2
Travis Scott,False,73,71,71,Goosebumps,11
DJ Luke Nasty,False,71,71,72,OTW,5
Drake Featuring 21 Savage,False,69,28,73,Sneakin',13
Eric Church Featuring Rhiannon Giddens,False,80,74,74,Kill A Word,6
Chris Young Featuring Vince Gill,False,83,75,75,Sober Saturday Night,3
Michael Ray,False,82,76,76,Think A Little Less,4
