artist,isNew,last,peak,rank,title,week
Drake Featuring WizKid & Kyla,False,2,1,1,One Dance,7
Desiigner,False,3,1,2,Panda,13
Justin Timberlake,False,1,1,3,Can't Stop The Feeling!,2
Lukas Graham,False,4,2,4,7 Years,18
Fifth Harmony Featuring Ty Dolla $ign,False,6,5,5,Work From Home,12
The Chainsmokers Featuring Daya,False,7,6,6,Don't Let Me Down,14
Mike Posner,False,5,4,7,I Took A Pill In Ibiza,18
Rihanna Featuring Drake,False,8,1,8,Work,17
Zayn,False,9,1,9,Pillowtalk,16
Rihanna,False,10,10,10,Needed Me,16
Justin Bieber,False,11,1,11,Love Yourself,27
Calvin Harris Featuring Rihanna,False,15,9,12,This Is What You Came For,3
Zara Larsson & MNEK,False,14,13,13,Never Forget You,14
Ariana Grande,False,16,10,14,Dangerous Woman,10
twenty one pilots,False,13,2,15,Stressed Out,35
Flo Rida,False,12,4,16,My House,28
DNCE,False,17,9,17,Cake By The Ocean,31
G-Eazy x Bebe Rexha,False,18,7,18,"Me, Myself & I",29
Meghan Trainor,False,19,3,19,No,11
Future Featuring The Weeknd,False,21,18,20,Low Life,15
Florida Georgia Line,False,20,20,21,H.O.L.Y.,3
Drake,False,35,22,22,Controlla,3
Drake Featuring The Throne,False,23,16,23,Pop Style,7
Nick Jonas Featuring Tove Lo,False,26,24,24,Close,8
Jeremih,False,22,19,25,Oui,20
P!nk,False,30,26,26,Just Like Fire,5
Kevin Gates,False,25,17,27,2 Phones,20
James Bay,False,28,28,28,Let It Go,22
Justin Bieber,False,24,1,29,Sorry,30
Ruth B,False,33,30,30,Lost Boy,13
Kent Jones,False,36,31,31,Don't Mind,3
Ghost Town DJ's,False,27,27,32,My Boo,34
Drake Featuring Rihanna,False,41,33,33,Too Good,3
Sia Featuring Sean Paul,False,38,34,34,Cheap Thrills,14
Drake,False,49,33,35,Hype,3
twenty one pilots,False,45,36,36,Ride,10
Bryson Tiller,False,32,26,37,Exchange,30
DJ Snake Featuring Bipolar Sunshine,False,29,20,38,Middle,18
Meghan Trainor,True,0,39,39,Me Too,1
Beyonce,False,31,11,40,Sorry,4
Shawn Mendes,False,34,4,41,Stitches,52
Charlie Puth,False,39,12,42,One Call Away,25
O.T. Genasis Featuring Young Dolph,False,37,37,43,Cut It,13
Blake Shelton,False,44,40,44,Came Here To Forget,11
Dierks Bentley,False,40,35,45,Somewhere On A Beach,16
Tim McGraw,False,43,30,46,Humble And Kind,15
Drake,False,56,40,47,Still Here,3
The Chainsmokers Featuring Rozes,False,42,6,48,Roses,31
Bryson Tiller,False,46,13,49,Don't,34
Drake Featuring Future,False,63,38,50,Grammys,3
"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",False,52,51,51,All The Way Up,8
Thomas Rhett,False,50,50,52,T-Shirt,12
Alessia Cara,False,51,51,53,Wild Things,13
Old Dominion,False,55,50,54,Snapback,17
Drake,False,66,49,55,Childs Play,3
Luke Bryan,False,53,53,56,"Huntin', Fishin' And Lovin' Every Day",8
Dustin Lynch,False,58,57,57,Mind Reader,13
Flume Featuring Kai,False,59,58,58,Never Be Like You,7
Drake Featuring PARTYNEXTDOOR,False,71,47,59,With You,3
Drake,False,73,45,60,9,3
Drake,False,74,53,61,Feel No Ways,3
Future,False,65,62,62,Wicked,5
Beyonce,False,47,10,63,Formation,4
Maren Morris,False,57,50,64,My Church,17
Chris Young Duet With Cassadee Pope,False,54,40,65,Think Of You,14
Disturbed,False,60,42,66,The Sound Of Silence,13
OneRepublic,True,0,67,67,Wherever I Go,1
Drake,False,80,44,68,U With Me?,3
Keith Urban Featuring Carrie Underwood,True,0,69,69,The Fighter,1
Dreezy Featuring Jeremih,False,72,70,70,Body,9
MadeinTYO,False,68,68,71,Uber Everywhere,7
Jason Derulo,False,67,67,72,If It Ain't Love,6
Keith Urban,False,64,64,73,Wasted Time,4
Beyonce,False,48,13,74,Hold Up,4
Drake,False,92,75,75,Fire & Desire,3
gnash Featuring Olivia O'Brien,False,78,76,76,I Hate U I Love U,5
Grace Featuring G-Eazy,False,86,77,77,You Don't Own Me,3
Rihanna,False,62,62,78,Kiss It Better,7
Carrie Underwood,False,90,79,79,Church Bells,2
Belly Featuring The Weeknd,False,69,68,80,Might Not,13
Jon Pardi,False,77,77,81,Head Over Boots,12
Eric Church,False,85,82,82,Record Year,5
Drake,False,0,61,83,Redemption,2
Drake,False,0,54,84,Weston Road Flows,2
Drake,False,0,68,85,Keep The Family Close,2
Chance The Rapper Featuring Lil Wayne & 2 Chainz,True,0,86,86,No Problem,1
Major Lazer Featuring Nyla & Fuse ODG,False,75,75,87,Light It Up,10
Yo Gotti Featuring E-40,False,79,79,88,Law,6
Kelly Clarkson,False,84,8,89,Piece By Piece,12
Drake Featuring Pimp C & dvsn,False,0,72,90,Faithful,2
Jason Aldean,False,81,43,91,Lights Come On,6
ScHoolboy Q Featuring Kanye West,True,0,92,92,THat Part,1
Chance The Rapper Featuring Ty Dolla $ign,True,0,93,93,Blessings,1
Adam Wakefield,True,0,94,94,I'm Sorry,1
Pitbull Featuring Enrique Iglesias,False,98,70,95,Messin' Around,3
Young Greatness,False,87,85,96,Moolah,6
Alan Walker,False,96,91,97,Faded,4
Kenny Chesney,False,93,72,98,Noise,6
X Ambassadors,True,0,99,99,Unsteady,1
Kid Ink Featuring Fetty Wap,False,89,57,100,Promise,14
