artist,isNew,last,peak,rank,title,week
J. Cole,False,86,61,89,Wet Dreamz,20
Cole Swindell,False,93,90,90,Let Me See Ya Girl,3
Brantley Gilbert,False,76,44,91,One Hell Of An Amen,17
Big Sean Featuring Kanye West & John Legend,False,92,92,92,One Man Can Change The World,7
Jason Aldean,False,79,46,93,Tonight Looks Good On You,18
Kendrick Lamar,False,89,82,94,Alright,9
Dan + Shay,False,97,95,95,Nothin' Like You,2
Pitbull Featuring Chris Brown,False,74,40,96,Fun,15
Chase Rice,False,98,97,97,Gonna Wanna Tonight,2
The Game Featuring Drake,False,90,90,98,100,3
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",False,91,68,99,How Many Times,15
5 Seconds Of Summer,True,0,100,100,Fly Away,1
