artist,isNew,last,peak,rank,title,week
Drake,False,1,1,1,God's Plan,5
Ed Sheeran,False,2,1,2,Perfect,26
Bruno Mars & Cardi B,False,3,3,3,Finesse,8
Camila Cabello Featuring Young Thug,False,4,1,4,Havana,28
BlocBoy JB Featuring Drake,False,6,5,5,Look Alive,2
Post Malone Featuring 21 Savage,False,5,1,6,Rockstar,23
Kendrick Lamar & SZA,False,9,7,7,All The Stars,7
Bebe Rexha & Florida Georgia Line,False,7,7,8,Meant To Be,18
The Weeknd & Kendrick Lamar,False,11,7,9,Pray For Me,3
Migos,False,10,8,10,Stir Fry,9
Dua Lipa,False,8,6,11,New Rules,30
NF,False,12,12,12,Let You Down,19
"Zedd, Maren Morris & Grey",False,17,13,13,The Middle,4
G-Eazy & Halsey,False,14,14,14,Him & I,12
Kendrick Lamar Featuring Zacari,False,13,11,15,Love.,35
Imagine Dragons,False,15,4,16,Thunder,43
Halsey,False,16,5,17,Bad At Love,25
Bazzi,False,22,18,18,Mine,5
Post Malone,False,19,16,19,I Fall Apart,22
MAX Featuring gnash,False,27,20,20,Lights Down Low,20
Charlie Puth,False,21,21,21,How Long,20
"Migos, Nicki Minaj & Cardi B",False,18,6,22,MotorSport,17
"Jay Rock, Kendrick Lamar, Future & James Blake",False,38,23,23,King's Dead,6
Ed Sheeran,False,24,1,24,Shape Of You,59
6ix9ine,False,28,12,25,Gummo,15
Cardi B Featuring 21 Savage,False,23,14,26,Bartier Cardi,9
G-Eazy Featuring A$AP Rocky & Cardi B,False,20,4,27,No Limit,24
Camila Cabello,False,29,27,28,Never Be The Same,10
Selena Gomez X Marshmello,False,26,20,29,Wolves,18
Justin Timberlake Featuring Chris Stapleton,False,31,9,30,Say Something,4
Khalid,False,32,18,31,Young Dumb & Broke,32
Portugal. The Man,False,30,4,32,Feel It Still,36
Cardi B,False,25,1,33,Bodak Yellow (Money Moves),34
Eminem Featuring Ed Sheeran,False,35,11,34,River,10
YoungBoy Never Broke Again,False,37,35,35,Outside Today,6
Thomas Rhett,False,36,35,36,Marry Me,12
Miguel Featuring Travis Scott,False,33,29,37,Sky Walker,22
A$AP Ferg Featuring Nicki Minaj,False,34,26,38,Plain Jane,22
Maroon 5,False,43,39,39,Wait,6
Offset & Metro Boomin,False,41,39,40,Ric Flair Drip,17
Demi Lovato,False,40,6,41,Sorry Not Sorry,33
Jason Aldean,False,47,28,42,You Make It Easy,4
Khalid & Normani,True,0,43,43,Love Lies,1
Scotty McCreery,False,51,44,44,Five More Minutes,12
Sam Smith,False,39,4,45,Too Good At Goodbyes,24
Rich The Kid Featuring Kendrick Lamar,False,53,46,46,New Freezer,4
Lil Pump,False,42,3,47,Gucci Gang,24
N*E*R*D & Rihanna,False,46,40,48,Lemon,16
Gucci Mane Featuring Migos,False,44,11,49,I Get The Bag,27
Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,False,48,40,50,Let Me Go,22
Macklemore Featuring Kesha,False,54,51,51,Good Old Days,18
Migos Featuring Drake,False,52,18,52,Walk It Talk It,4
Chris Stapleton,False,59,53,53,Broken Halos,13
Kane Brown,False,57,54,54,Heaven,9
"ScHoolboy Q, 2 Chainz & Saudi",False,49,49,55,X,2
Ozuna & Romeo Santos,False,56,49,56,El Farsante,4
Daddy Yankee,False,61,57,57,Dura,3
Marshmello & Anne-Marie,False,72,58,58,Friends,2
Old Dominion,False,55,51,59,Written In The Sand,14
Imagine Dragons,False,75,60,60,Whatever It Takes,4
Famous Dex Featuring A$AP Rocky,False,60,57,61,Pick It Up,15
Migos,False,58,36,62,Narcos,4
Luke Bryan,False,82,63,63,Most People Are Good,4
Walker Hayes,False,66,62,64,You Broke Up With Me,18
SOB X RBE,False,67,65,65,Paramedic!,2
Lil Xan,False,69,64,66,Betrayed,15
Russell Dickerson,False,64,49,67,Yours,19
Khalid & Swae Lee,False,63,63,68,The Ways,2
Rich The Kid,False,62,62,69,Plug Walk,2
Devin Dawson,False,73,70,70,All On Me,13
Demi Lovato,False,80,53,71,Tell Me You Love Me,13
Ozuna x Cardi B,False,86,52,72,La Modelo,9
Lil Skies Featuring Landon Cube,False,70,55,73,Nowadays,7
YoungBoy Never Broke Again,False,78,61,74,No Smoke,12
Derez De'Shon,False,85,75,75,Hardaway,3
Luis Fonsi & Demi Lovato,False,79,47,76,Echame La Culpa,14
Jordan Davis,False,89,77,77,Singles You Up,3
Lil Skies Featuring Landon Cube,False,81,69,78,Red Roses,7
Tank,False,97,79,79,When We,8
Brett Eldredge,False,94,80,80,The Long Way,3
P!nk,False,88,78,81,Beautiful Trauma,9
"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",False,77,43,82,KEKE,6
Kendrick Lamar & Travis Scott,False,71,71,83,Big Shot,2
Post Malone,False,84,50,84,Candy Paint,18
Keala Settle & The Greatest Showman Ensemble,False,83,58,85,This Is Me,8
Jacquees X Dej Loaf,False,92,86,86,At The Club,3
Kelsea Ballerini,False,68,68,87,Legends,12
