artist,isNew,last,peak,rank,title,week
T.I.,False,71,1,1,Whatever You Like,3
Rihanna,False,1,1,2,Disturbia,10
Chris Brown,False,3,2,3,Forever,18
Katy Perry,False,4,1,4,I Kissed A Girl,16
Kardinal Offishall Featuring Akon,False,7,5,5,Dangerous,16
M.I.A.,False,6,5,6,Paper Planes,6
Coldplay,False,5,1,7,Viva La Vida,16
Ne-Yo,False,9,8,8,Closer,19
P!nk,True,0,9,9,So What,1
Rihanna,False,8,1,10,Take A Bow,20
The Pussycat Dolls,False,15,9,11,When I Grow Up,13
Young Jeezy Featuring Kanye West,False,13,12,12,Put On,12
Lil Wayne,False,12,6,13,A Milli,18
Jesse McCartney,False,14,10,14,Leavin',18
David Archuleta,False,2,2,15,Crush,2
David Banner Featuring Chris Brown,False,17,16,16,Get Like Me,16
Jordin Sparks,False,21,17,17,One Step At A Time,9
Lil Wayne Featuring T-Pain,False,19,13,18,Got Money,13
Hit Masters,False,65,19,19,All Summer Long,2
Leona Lewis,False,18,1,20,Bleeding Love,28
Jonas Brothers,False,20,5,21,Burnin' Up,9
T-Pain Featuring Lil Wayne,False,30,22,22,Can't Believe It,4
Flo Rida Featuring will.i.am,False,24,23,23,In The Ayer,10
Jason Mraz,False,32,24,24,I'm Yours,19
Kid Rock,False,25,25,25,All Summer Long,8
Metro Station,False,23,10,26,Shake It,21
"Three 6 Mafia Featuring Project Pat, Young D & Superpower",False,22,18,27,Lolli Lolli (Pop That Body),15
Leona Lewis,False,33,28,28,Better In Time,7
Secondhand Serenade,False,29,27,29,Fall For You,11
Natasha Bedingfield,False,27,5,30,Pocketful Of Sunshine,28
Metallica,True,0,31,31,The Day That Never Comes,1
The Game Featuring Lil Wayne,False,31,21,32,My Life,3
Yung Berg Featuring Casha,False,36,33,33,The Business,7
Lil Wayne Featuring Static Major,False,26,1,34,Lollipop,24
David Cook,False,28,3,35,The Time Of My Life,14
The-Dream,False,34,20,36,I Luv Your Girl,18
Estelle Featuring Kanye West,False,11,11,37,American Boy,19
3 Doors Down,False,37,17,38,It's Not My Time,27
Taylor Swift,False,10,10,39,Change,2
Taylor Swift,False,35,33,40,Should've Said No,14
Chris Brown,False,16,16,41,Dreamer,2
Jazmine Sullivan,False,47,42,42,Need U Bad,6
Jordin Sparks Duet With Chris Brown,False,39,3,43,No Air,34
Rick Ross Featuring Nelly & Avery Storm,False,46,41,44,Here I Am,9
Plies Featuring Ne-Yo,False,38,7,45,Bust It Baby Part 2,22
Keith Urban,False,48,44,46,You Look Good In My Shirt,10
Katy Perry,False,68,47,47,Hot N Cold,4
Keyshia Cole,False,42,28,48,Heaven Sent,17
Darius Rucker,False,51,49,49,Don't Think I Don't Think About It,7
Sugarland,False,40,18,50,All I Want To Do,10
Gavin Rossdale,False,53,51,51,Love Remains The Same,12
Kenny Chesney With The Wailers,False,41,41,52,Everybody Wants To Go To Heaven,2
Keith Anderson,False,50,48,53,I Still Miss You,11
Flobots,False,44,37,54,Handlebars,20
Brad Paisley,False,52,52,55,Waitin' On A Woman,7
LL Cool J Featuring The-Dream,False,59,52,56,Baby,5
Carrie Underwood,False,60,57,57,Just A Dream,3
Jimmy Wayne,False,54,54,58,Do You Believe Me Now,6
Toby Keith,False,55,55,59,She Never Cried In Front Of Me,7
Shwayze,False,69,23,60,Corona And Lime,5
Miley Cyrus,False,45,9,61,7 Things,12
"DJ Khaled Feat. Akon, Plies, Young Jeezy, Rick Ross, Ace Hood, Trick Daddy & Lil' Boosie",False,56,38,62,Out Here Grindin,8
George Strait,False,64,63,63,Troubadour,7
Heidi Newfield,False,73,64,64,Johnny & June,7
Nelly Featuring Ashanti & Akon,False,78,65,65,Body On Me,6
Jennifer Hudson,False,67,66,66,Spotlight,5
Robin Thicke,False,61,61,67,Magic,9
Paramore,False,66,66,68,That's What You Get,12
Saving Abel,False,63,63,69,Addicted,11
O.A.R.,False,83,70,70,Shattered (Turn The Car Around),3
Alan Jackson,False,57,40,71,Good Time,16
The Ting Tings,False,0,55,72,Shut Up And Let Me Go,6
Savage Featuring Soulja Boy Tell'em,False,81,73,73,Swing,4
Lady Gaga Featuring Colby O'Donis,False,0,74,74,Just Dance,3
Mariah Carey,False,58,58,75,I'll Be Lovin' U Long Time,7
WE the Kings,False,84,76,76,Check Yes Juliet (Run Baby Run),6
Chris Brown,False,62,43,77,Take You Down,19
Rehab,False,74,71,78,Bartender Song,9
The Lost Trailers,False,85,79,79,Holler Back,8
Plies Featuring Jamie Foxx & The-Dream,False,79,79,80,Please Excuse My Hands,5
Boys Like Girls,False,76,76,81,Thunder,9
Keri Hilson,False,87,82,82,Energy,3
Staind,False,0,83,83,Believe,2
Duffy,False,77,27,84,Mercy,18
Studio All-Stars,True,0,85,85,American Boy,1
Lil Wayne Featuring Bobby Valentino & Kidd Kidd,True,0,86,86,Mrs. Officer,1
Maroon 5 Featuring Rihanna,False,82,51,87,If I Never See Your Face Again,16
Blake Shelton,False,75,41,88,Home,20
Miranda Lambert,False,72,52,89,Gunpowder And Lead,16
Lil Wayne Featuring Jay-Z,False,80,62,90,Mr. Carter,12
Brooks & Dunn,False,70,54,91,Put A Girl In It,13
September,False,94,92,92,Cry For You,2
Demi Lovato,False,43,43,93,Get Back,2
Daughtry,False,0,18,94,What About Now,3
Lloyd Featuring Lil Wayne,False,86,64,95,Girls Around The World,14
John Mayer,False,91,51,96,Free Fallin',7
Marvin Sapp,False,93,82,97,Never Would Have Made It,11
Ne-Yo,True,0,98,98,Miss Independent,1
Bow Wow Featuring Soulja Boy Tell'em,False,95,66,99,Marco Polo,3
Alicia Keys,False,97,54,100,Teenage Love Affair,16
