artist,isNew,last,peak,rank,title,week
Macklemore & Ryan Lewis Featuring Wanz,False,2,1,1,Thrift Shop,16
Bruno Mars,False,1,1,2,Locked Out Of Heaven,16
The Lumineers,False,3,3,3,Ho Hey,33
Justin Timberlake Featuring JAY Z,False,84,4,4,Suit & Tie,2
Taylor Swift,False,4,2,5,I Knew You Were Trouble.,14
will.i.am & Britney Spears,False,6,6,6,Scream & Shout,8
Swedish House Mafia Featuring John Martin,False,7,7,7,Don't You Worry Child,18
Rihanna,False,5,1,8,Diamonds,17
Justin Bieber Featuring Nicki Minaj,False,8,5,9,Beauty And A Beat,15
Phillip Phillips,False,9,6,10,Home,30
Maroon 5,False,11,1,11,One More Night,31
Flo Rida,False,10,6,12,I Cry,17
P!nk,False,12,12,13,Try,13
Alicia Keys Featuring Nicki Minaj,False,13,11,14,Girl On Fire,20
"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",False,18,15,15,F**kin Problems,12
Imagine Dragons,False,15,15,16,It's Time,33
Calvin Harris Featuring Florence Welch,False,20,17,17,Sweet Nothing,11
fun.,False,14,3,18,Some Nights,48
Ed Sheeran,False,19,16,19,The A Team,28
Ke$ha,False,16,2,20,Die Young,17
Maroon 5,False,25,21,21,Daylight,7
Pitbull Featuring TJR,False,17,17,22,Don't Stop The Party,14
Kendrick Lamar,False,21,17,23,Swimming Pools (Drank),23
Kelly Clarkson,False,23,23,24,Catch My Breath,13
Of Monsters And Men,False,27,25,25,Little Talks,35
The Script Featuring will.i.am,False,26,26,26,Hall Of Fame,17
2 Chainz,False,28,27,27,I'm Different,10
The Band Perry,False,33,28,28,Better Dig Two,12
Gary Allan,False,35,29,29,Every Storm (Runs Out Of Rain),16
Ke$ha,False,48,30,30,C'mon,5
PSY,False,22,2,31,Gangnam Style,20
Mumford & Sons,False,32,23,32,I Will Wait,24
Ne-Yo,False,24,6,33,Let Me Love You (Until You Learn To Love Yourself),25
Hunter Hayes,False,31,16,34,Wanted,39
"Kanye West, Jay-Z, Big Sean",False,29,12,35,Clique,20
Imagine Dragons,False,41,36,36,Radioactive,21
Florida Georgia Line Featuring Nelly,False,30,16,37,Cruise,23
Miguel,False,34,17,38,Adorn,25
One Direction,False,36,33,39,Little Things,10
Alex Clare,False,37,7,40,Too Close,43
Carly Rae Jepsen,False,40,1,41,Call Me Maybe,48
Trinidad James,False,52,42,42,All Gold Everything,6
Lil Wayne Featuring Detail,False,38,29,43,No Worries,20
Jason Aldean With Luke Bryan & Eric Church,False,46,44,44,The Only Way I Know,11
Gotye Featuring Kimbra,False,42,1,45,Somebody That I Used To Know,55
Taylor Swift,False,39,1,46,We Are Never Ever Getting Back Together,24
Randy Houser,False,47,47,47,How Country Feels,16
Juicy J Featuring Lil Wayne & 2 Chainz,False,43,29,48,Bandz A Make Her Dance,19
Frank Ocean,False,45,32,49,Thinkin Bout You,28
Ellie Goulding,False,49,2,50,Lights,57
Blake Shelton,False,44,44,51,Sure Be Cool If You Did,2
Nicki Minaj,False,50,22,52,Va Va Voom,14
Lil Wayne Featuring Drake & Future,True,0,53,53,Love Me,1
Tim McGraw,False,57,54,54,One Of Those Nights,8
Kendrick Lamar Featuring Drake,False,59,55,55,Poetic Justice,13
Zac Brown Band,False,51,48,56,Goodbye In Her Eyes,15
The Weeknd,False,53,53,57,Wicked Games,12
Rihanna,False,76,58,58,Pour It Up,3
Little Big Town,False,58,57,59,Tornado,11
T.I. Featuring Lil Wayne,False,54,50,60,Ball,14
Brad Paisley,False,56,56,61,Southern Comfort Zone,16
Hunter Hayes,False,60,55,62,Somebody's Heartbreak,9
Carrie Underwood,False,61,61,63,Two Black Cadillacs,6
Ellie Goulding,False,62,47,64,Anything Could Happen,15
Muse,False,63,60,65,Madness,22
Anna Kendrick,False,68,66,66,Cups (Pitch Perfect's When I'm Gone),4
Chief Keef,False,69,56,67,Love Sosa,6
Wiz Khalifa Featuring The Weeknd,False,66,63,68,Remember You,9
Kacey Musgraves,False,72,69,69,Merry Go 'round,6
Chris Brown,False,67,67,70,Don't Judge Me,12
Big Sean,False,77,71,71,Guap,6
Future,False,78,72,72,Neva End,7
Taylor Swift,False,73,7,73,Begin Again,16
Bruno Mars,False,89,62,74,When I Was Your Man,5
Ludacris Featuring Usher & David Guetta,False,75,72,75,Rest Of My Life,9
Jonn Hart Featuring IamSU!,False,80,76,76,Who Booty,6
Dierks Bentley,False,79,77,77,Tip It On Back,9
The Lumineers,False,81,78,78,Stubborn Love,6
One Direction,False,65,65,79,Kiss You,4
