artist,isNew,last,peak,rank,title,week
Wiz Khalifa Featuring Charlie Puth,False,1,1,1,See You Again,6
Mark Ronson Featuring Bruno Mars,False,2,1,2,Uptown Funk!,23
The Weeknd,False,6,3,3,Earned It (Fifty Shades Of Grey),17
Maroon 5,False,3,2,4,Sugar,14
Fetty Wap,False,4,4,5,Trap Queen,13
Ellie Goulding,False,7,3,6,Love Me Like You Do,15
Ed Sheeran,False,5,2,7,Thinking Out Loud,28
WALK THE MOON,False,9,8,8,Shut Up And Dance,23
Flo Rida Featuring Sage The Gemini & Lookas,False,8,8,9,G.D.F.R.,23
Natalie La Rose Featuring Jeremih,False,11,10,10,Somebody,13
Jason Derulo,False,12,11,11,Want To Want Me,6
Taylor Swift,False,10,6,12,Style,19
Ariana Grande,False,15,13,13,One Last Time,10
Nick Jonas,False,14,13,14,Chains,12
Omarion Featuring Chris Brown & Jhene Aiko,False,16,15,15,Post To Be,15
Rihanna & Kanye West & Paul McCartney,False,13,4,16,FourFiveSeconds,13
Rihanna,False,21,17,17,B**** Better Have My Money,4
Tove Lo,False,24,18,18,Talking Body,12
Pitbull & Ne-Yo,False,17,9,19,Time Of Our Lives,19
Sam Smith,False,20,8,20,Lay Me Down,11
Sam Hunt,False,22,20,21,Take Your Time,16
Nicki Minaj Featuring Drake & Lil Wayne,False,18,14,22,Truffle Butter,13
Taylor Swift,False,19,1,23,Blank Space,25
Meghan Trainor,False,26,24,24,Dear Future Husband,14
Little Big Town,False,56,25,25,Girl Crush,9
Hozier,False,23,2,26,Take Me To Church,36
"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",False,44,27,27,Hey Mama,4
Big Sean Featuring Drake,False,28,28,28,Blessings,11
Chris Brown & Tyga,False,25,21,29,Ayo,15
Zedd Featuring Selena Gomez,False,29,17,30,I Want You To Know,8
Andy Grammer,False,34,31,31,"Honey, I'm Good.",8
Taylor Swift,False,27,1,32,Shake It Off,35
Rae Sremmurd Featuring Nicki Minaj & Young Thug,False,30,30,33,Throw Sum Mo,16
Fifth Harmony Featuring Kid Ink,False,39,34,34,Worth It,9
Meghan Trainor,False,36,1,35,All About That Bass,41
Meghan Trainor,False,33,4,36,Lips Are Movin,26
Sam Smith,False,32,5,37,I'm Not The Only One,33
Trey Songz,False,45,38,38,Slow Motion,10
Carly Rae Jepsen,False,83,39,39,I Really Like You,7
Skrillex & Diplo With Justin Bieber,False,42,40,40,Where Are U Now,7
Zac Brown Band,False,35,35,41,Homegrown,14
Vance Joy,False,38,30,42,Riptide,43
T-Wayne,True,0,43,43,Nasty Freestyle,1
Kelly Clarkson,False,31,21,44,Heartbeat Song,14
George Ezra,False,43,43,45,Budapest,12
Fall Out Boy,False,40,10,46,Centuries,32
Usher Featuring Juicy J,False,37,11,47,I Don't Mind,22
"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",False,41,12,48,Only,25
Nick Jonas,False,48,7,49,Jealous,32
Sam Smith,False,49,2,50,Stay With Me,54
Calvin Harris Featuring Ellie Goulding,False,46,29,51,Outside,19
Sia,False,47,17,52,Elastic Heart,15
Florida Georgia Line,False,59,53,53,Sippin' On Fire,6
Silento,False,54,54,54,Watch Me,8
DJ Snake & AlunaGeorge,False,67,55,55,You Know You Like It,4
Lee Brice,False,0,56,56,Drinking Class,21
Drake,False,53,53,57,Know Yourself,9
Dierks Bentley,False,57,57,58,Say You Do,14
Tyler Farr,False,62,59,59,A Guy Walks Into A Bar,16
Billy Currington,False,65,60,60,Don't It,7
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",False,52,15,61,All Day,7
Keith Urban Featuring Eric Church,False,68,62,62,Raise 'Em Up,8
Ciara,False,71,43,63,I Bet,8
Sheppard,False,63,58,64,Geronimo,17
Cole Swindell,False,55,43,65,Ain't Worth The Whiskey,16
A Thousand Horses,False,69,66,66,Smoke,8
Drake,False,60,26,67,Energy,10
Kendrick Lamar,False,58,58,68,King Kunta,5
Tori Kelly,False,66,66,69,Nobody Love,8
Echosmith,False,76,70,70,Bright,5
Mumford & Sons,False,72,31,71,Believe,6
Miranda Lambert,False,78,55,72,Little Red Wagon,10
Kenny Chesney With Grace Potter,False,89,73,73,Wild Child,5
Dillon Francis & DJ Snake,False,61,61,74,Get Low,3
Carrie Underwood,False,77,75,75,Little Toy Guns,5
Future,False,79,76,76,Commas,3
Eric Paslay,False,87,77,77,She Don't Love You,7
Chris Young,False,64,50,78,Lonely Eyes,18
LunchMoney Lewis,False,88,79,79,Bills,6
Rachel Platten,True,0,80,80,Fight Song,1
Lillywood & Robin Schulz,False,74,23,81,Prayer In C,20
Drake,False,75,58,82,10 Bands,10
Iggy Azalea Featuring Jennifer Hudson,False,84,67,83,Trouble,4
"Kid Ink, Tyga, Wale, YG & Rich Homie Quan",False,70,70,84,Ride Out,2
Tim McGraw With Catherine Dunn,False,90,85,85,Diamond Rings And Old Barstools,5
Eric Church,False,93,86,86,Like A Wrecking Ball,4
Major Lazer & DJ Snake Featuring MO,False,100,87,87,Lean On,2
Wale Featuring Usher,False,85,85,88,The Matrimony,3
Canaan Smith,False,91,89,89,Love You Like That,4
Drake,False,73,52,90,Legend,10
Rihanna,True,0,91,91,American Oxygen,1
Kelsea Ballerini,False,94,92,92,Love Me Like You Mean It,3
Blake Shelton,True,0,93,93,Sangria,1
Nicky Jam & Enrique Iglesias,False,95,66,94,El Perdon (Forgiveness),4
Nicki Minaj Featuring Beyonce,False,80,43,95,Feeling Myself,18
Kid Ink Featuring DeJ Loaf,True,0,96,96,Be Real,1
Easton Corbin,False,99,97,97,Baby Be My Love Song,2
Sawyer Fredericks,True,0,98,98,Imagine,1
X Ambassadors,True,0,99,99,Renegades,1
Kimberly Nichole,True,0,100,100,House Of The Rising Sun,1
