artist,isNew,last,peak,rank,title,week
fun. Featuring Janelle Monae,False,1,1,1,We Are Young,13
Kelly Clarkson,False,2,1,2,Stronger (What Doesn't Kill You),13
The Wanted,False,4,3,3,Glad You Came,10
Adele,False,3,1,4,Set Fire To The Rain,29
Gotye Featuring Kimbra,False,5,5,5,Somebody That I Used To Know,11
Nicki Minaj,False,9,6,6,Starships,5
David Guetta Featuring Nicki Minaj,False,6,4,7,Turn Me On,16
Drake Featuring Rihanna,False,7,7,8,Take Care,18
Flo Rida Featuring Sia,False,12,9,9,Wild Ones,11
Katy Perry,False,10,1,10,Part Of Me,5
Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,False,8,7,11,"Young, Wild & Free",23
Rihanna Featuring Calvin Harris,False,11,1,12,We Found Love,26
Gym Class Heroes Featuring Neon Hitch,False,16,12,13,Ass Back Home,14
Tyga,False,15,7,14,Rack City,17
Train,False,21,15,15,Drive By,10
Pitbull Featuring Chris Brown,False,14,13,16,International Love,20
Flo Rida,False,13,3,17,Good Feeling,25
Calvin Harris,False,22,18,18,Feel So Close,6
One Direction,False,33,19,19,What Makes You Beautiful,5
Jessie J,False,17,6,20,Domino,23
Drake Featuring Lil Wayne,False,19,15,21,The Motto,18
LMFAO,False,18,1,22,Sexy And I Know It,29
Carly Rae Jepsen,False,24,23,23,Call Me Maybe,4
Bruno Mars,False,20,3,24,It Will Rain,25
Chris Brown,False,28,10,25,Turn Up The Music,5
Jay Z Kanye West,False,23,5,26,Ni**as in Paris,32
LMFAO Featuring Lauren Bennett & GoonRock,False,26,1,27,Party Rock Anthem,52
Maroon 5 Featuring Christina Aguilera,False,27,1,28,Moves Like Jagger,39
Gavin DeGraw,False,25,18,29,Not Over You,32
Carrie Underwood,False,37,18,30,Good Girl,4
Adele,False,29,1,31,Someone Like You,37
Rihanna Featuring Jay-Z,False,36,31,32,Talk That Talk,12
Adele,False,30,1,33,Rolling In The Deep,63
Coldplay,False,32,15,34,Paradise,27
Christina Perri,False,34,31,35,A Thousand Years,22
Katy Perry,False,31,3,36,The One That Got Away,23
Chris Brown Featuring Kevin K-MAC McCall,False,38,37,37,Strip,14
Lee Brice,False,46,38,38,A Woman Like You,13
Rihanna Featuring Chris Brown,False,49,39,39,Birthday Cake,4
David Guetta Featuring Usher,False,35,4,40,Without You,29
Taylor Swift,False,39,13,41,Ours,19
Jake Owen,False,43,42,42,Alone With You,15
Outasight,False,41,38,43,Tonight Is The Night,17
Miranda Lambert,False,47,40,44,Over You,9
Usher,False,58,45,45,Climax,4
Big Sean Featuring Nicki Minaj,False,40,10,46,Dance (A$$),24
B.o.B,False,55,11,47,So Good,4
Beyonce,False,48,20,48,Love On Top,18
Blake Shelton,False,50,49,49,Drink On It,8
Adele,False,57,39,50,Rumour Has It,14
Jason Mraz,False,51,8,51,I Won't Give Up,11
Lady Antebellum,False,52,50,52,Dancin' Away With My Heart,10
Eric Church,False,67,53,53,Springsteen,3
J. Cole Featuring Trey Songz,False,54,52,54,Can't Get Enough,16
Jason Aldean,False,61,55,55,Fly Over States,4
Kip Moore,False,59,56,56,Somethin' 'Bout A Truck,6
Travis Porter Featuring Tyga,False,56,56,57,Ayy Ladies,3
Kirko Bangz,False,62,58,58,Drank In My Cup,6
Dierks Bentley,False,53,44,59,Home,19
Karmin,False,84,60,60,Brokenhearted,2
George Strait,False,69,61,61,Love's Gonna Make It Alright,9
Rascal Flatts,False,73,62,62,Banjo,5
Tim McGraw,False,71,63,63,Better Than I Used To Be,9
LoveRance Featuring IamSu & Skipper or 50 Cent,False,79,64,64,UP!,3
Ellie Goulding,False,68,65,65,Lights,13
Coldplay Featuring Rihanna,False,65,20,66,Princess Of China,9
Avicii,False,66,60,67,Levels,18
Keith Urban,False,64,54,68,You Gonna Fly,14
Luke Bryan,False,99,69,69,Drunk On You,3
Tyga Featuring Lil Wayne,False,78,52,70,Faded,9
Taylor Swift Featuring The Civil Wars,False,60,30,71,Safe & Sound,10
Florence + The Machine,False,94,72,72,Shake It Out,20
Rascal Flatts,True,0,73,73,Changed,1
Neon Trees,True,0,74,74,Everybody Talks,1
Skrillex Featuring Sirah,False,75,72,75,Bangarang,5
fun.,False,82,62,76,Some Nights,4
Montgomery Gentry,False,80,77,77,Where I Come From,11
M83.,False,74,74,78,Midnight City,2
Future Featuring T.I.,False,91,79,79,Magic,3
LMFAO,False,63,49,80,Sorry For Party Rocking,8
Rihanna,False,76,14,81,You Da One,19
Kenny Chesney,False,72,62,82,Reality,19
Brantley Gilbert,False,88,76,83,You Don't Know Her Like I Do,8
Lil Wayne Featuring Bruno Mars,False,81,16,84,Mirror,13
The Black Keys,False,87,64,85,Lonely Boy,19
Skrillex,False,83,69,86,Scary Monsters And Nice Sprites,7
Melanie Fiona,False,86,86,87,4 AM,5
Diggy Featuring Jeremih,False,92,88,88,Do It Like You,6
Zac Brown Band,False,96,89,89,No Hurry,2
One Direction,True,0,90,90,One Thing,1
Eli Young Band,True,0,91,91,Even If It Breaks Your Heart,1
Trey Songz,False,97,92,92,Sex Ain't Better Than Love,2
Mary J. Blige Featuring Drake,False,89,87,93,Mr. Wrong,7
Jay Z Kanye West,False,85,69,94,Gotta Have It,11
Young Jeezy Featuring Ne-Yo,True,0,95,95,Leave You Alone,1
Breathe Carolina,False,93,32,96,Blackout,20
Foster The People,False,98,86,97,Don't Stop (Color On The Walls),9
Bella Thorne,True,0,98,98,TTYLXOX,1
Young Jeezy Featuring Jay-Z & Andre 3000,False,95,61,99,I Do,13
Drake Featuring Lil Wayne,False,0,92,100,HYFR (Hell Ya F*****g Right),2
