artist,isNew,last,peak,rank,title,week
Lil Nas X Featuring Billy Ray Cyrus,False,1,1,1,Old Town Road,17
Shawn Mendes & Camila Cabello,True,0,2,2,Senorita,1
Billie Eilish,False,3,2,3,Bad Guy,13
Khalid,False,4,3,4,Talk,20
Ed Sheeran & Justin Bieber,False,5,2,5,I Don't Care,7
Jonas Brothers,False,6,1,6,Sucker,17
DaBaby,False,9,7,7,Suge,13
Drake Featuring Rick Ross,False,7,7,8,Money In The Grave,2
Chris Brown Featuring Drake,False,10,9,9,No Guidance,3
Post Malone,False,8,2,10,Wow.,27
Lizzo,False,14,11,11,Truth Hurts,8
Post Malone & Swae Lee,False,11,1,12,Sunflower (Spider-Man: Into The Spider-Verse),36
Taylor Swift,False,2,2,13,You Need To Calm Down,2
Shawn Mendes,False,13,2,14,If I Can't Have You,8
Sam Smith & Normani,False,12,7,15,Dancing With A Stranger,24
Lil Nas X,True,0,16,16,Panini,1
Halsey,False,16,1,17,Without Me,38
Blake Shelton,False,21,18,18,God's Country,13
Polo G Featuring Lil Tjay,False,18,11,19,Pop Out,14
Nicki Minaj,True,0,20,20,MEGATRON,1
Ava Max,False,17,10,21,Sweet But Psycho,28
Lil Nas X & Cardi B Or Nas,True,0,22,22,Rodeo,1
Ariana Grande,False,19,1,23,7 Rings,23
Panic! At The Disco,False,24,24,24,"Hey Look Ma, I Made It",11
Marshmello & Bastille,False,20,2,25,Happier,45
Lee Brice,False,25,25,26,Rumor,16
Katy Perry,False,29,15,27,Never Really Over,4
Morgan Wallen,False,22,17,28,Whiskey Glasses,17
Blanco Brown,False,51,29,29,The Git Up,3
"Young Thug, J. Cole & Travis Scott",False,26,12,30,The London,5
Taylor Swift Featuring Brendon Urie,False,15,2,31,ME!,10
Panic! At The Disco,False,23,4,32,High Hopes,47
Luke Combs,False,28,22,33,Beer Never Broke My Heart,8
City Girls,False,32,26,34,Act Up,17
"benny blanco, Halsey & Khalid",False,31,9,35,Eastside,50
J. Cole,False,30,4,36,Middle Child,23
Daddy Yankee & Katy Perry Featuring Snow,False,27,22,37,Con Calma,21
Mustard & Migos,False,33,23,38,Pure Water,22
Ed Sheeran Featuring Chance The Rapper & PnB Rock,False,46,34,39,Cross Me,5
Meek Mill Featuring Drake,False,34,6,40,Going Bad,30
Khalid,False,38,8,41,Better,41
Lady Gaga & Bradley Cooper,False,39,1,42,Shallow,39
Cardi B,False,60,16,43,Press,4
Dan + Shay,False,43,24,44,Speechless,27
Travis Scott,False,42,1,45,Sicko Mode,47
"Tyler, The Creator",False,36,13,46,EARFQUAKE,6
A Boogie Wit da Hoodie,False,40,27,47,Look Back At It,29
NLE Choppa,False,67,48,48,Shotta Flow,10
Ariana Grande,False,41,2,49,"Break Up With Your Girlfriend, I'm Bored",20
Halsey,False,44,15,50,Nightmare,6
Lil Tecca,False,52,51,51,Ran$om,4
"YG, Tyga & Jon Z",False,49,49,52,Go Loko,8
Lewis Capaldi,False,54,53,53,Someone You Loved,7
Thomas Rhett,False,37,32,54,Look What God Gave Her,17
Jonas Brothers,False,50,27,55,Cool,12
Offset Featuring Cardi B,False,58,39,56,Clout,12
Marshmello & Kane Brown,True,0,57,57,One Thing Right,1
Kane Brown,False,48,36,58,Good As You,18
YK Osiris,False,56,52,59,Worth It,19
DJ Khaled Featuring SZA,False,53,43,60,Just Us,6
Luke Bryan,False,59,59,61,Knockin' Boots,9
P!nk,False,55,49,62,Walk Me Home,17
Maren Morris,False,61,59,63,GIRL,17
5 Seconds Of Summer,False,62,48,64,Easier,5
Cardi B & Bruno Mars,False,57,3,65,Please Me,19
Eric Church,False,65,65,66,Some Of It,5
Dan + Shay,False,66,66,67,All To Myself,8
Bad Bunny & Tainy,False,68,68,68,Callaita,3
Meek Mill Featuring Ella Mai,False,63,54,69,24/7,12
Ali Gatie,False,97,70,70,It's You,2
Jason Aldean,False,69,68,71,Rearview Town,5
Lil Baby Featuring Future,True,0,72,72,Out The Mud,1
The Chainsmokers & Bebe Rexha,False,82,67,73,Call You Mine,4
Summer Walker X Drake,False,64,37,74,Girls Need Love,18
"Lunay, Daddy Yankee & Bad Bunny",False,77,73,75,Soltera,7
Florida Georgia Line,False,73,73,76,Talk You Out Of It,19
SHAED,False,84,77,77,Trampoline,4
"Yella Beezy, Gucci Mane & Quavo",False,87,78,78,Bacc At It Again,5
Beyonce,False,72,65,79,Before I Let Go,10
DJ Khaled Featuring Cardi B & 21 Savage,False,74,19,80,Wish Wish,6
Chris Young,False,83,81,81,Raised On Country,4
Travis Scott,False,89,30,82,Wake Up,4
"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",False,81,81,83,Otro Trago,3
Chase Rice,False,76,38,84,Eyes On You,19
Bryce Vine Featuring YG,False,90,85,85,La La Land,4
Billie Eilish,False,86,84,86,Ocean Eyes,18
Marshmello Featuring CHVRCHES,False,79,31,87,Here With Me,16
Brett Eldredge,False,71,52,88,Love Someone,10
Lil Uzi Vert,False,78,28,89,Sanguine Paradise,11
Eli Young Band,False,85,50,90,Love Ain't,11
Pedro Capo X Farruko,False,88,71,91,Calma,15
Jonas Brothers,False,91,91,92,Only Human,3
Justin Moore,False,100,93,93,The Ones That Didn't Make It Back Home,2
Megan Thee Stallion,False,93,65,94,Big Ole Freak,12
NAV Featuring Meek Mill,False,95,89,95,Tap,3
"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",False,0,44,96,You Stay,4
Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,False,96,69,97,Baila Baila Baila,9
Megan Thee Stallion Featuring DaBaby,True,0,98,98,Cash Shit,1
Drake,False,35,35,99,Omerta,2
Martin Garrix Featuring Macklemore & Patrick Stump,True,0,100,100,Summer Days,1
