artist,isNew,last,peak,rank,title,week
Lil Nas X Featuring Billy Ray Cyrus,False,1,1,1,Old Town Road,12
Ed Sheeran & Justin Bieber,False,2,2,2,I Don't Care,2
Billie Eilish,False,4,3,3,Bad Guy,8
Jonas Brothers,False,3,1,4,Sucker,12
Khalid,False,9,5,5,Talk,15
Post Malone,False,5,2,6,Wow.,22
Post Malone & Swae Lee,False,6,1,7,Sunflower (Spider-Man: Into The Spider-Verse),31
Sam Smith & Normani,False,7,7,8,Dancing With A Stranger,19
Taylor Swift Featuring Brendon Urie,False,8,2,9,ME!,5
Ava Max,False,12,10,10,Sweet But Psycho,23
Halsey,False,10,1,11,Without Me,33
Ariana Grande,False,11,1,12,7 Rings,18
"Tyler, The Creator",True,0,13,13,EARFQUAKE,1
DaBaby,False,16,14,14,Suge,8
Halsey,True,0,15,15,Nightmare,1
Shawn Mendes,False,13,2,16,If I Can't Have You,3
J. Cole,False,14,4,17,Middle Child,18
Marshmello & Bastille,False,17,2,18,Happier,40
DJ Khaled Featuring Cardi B & 21 Savage,True,0,19,19,Wish Wish,1
Ariana Grande,False,15,2,20,"Break Up With Your Girlfriend, I'm Bored",15
DJ Khaled Featuring Nipsey Hussle & John Legend,True,0,21,21,Higher,1
Panic! At The Disco,False,20,4,22,High Hopes,42
Meek Mill Featuring Drake,False,18,6,23,Going Bad,25
Blake Shelton,False,24,24,24,God's Country,8
"benny blanco, Halsey & Khalid",False,19,9,25,Eastside,45
Morgan Wallen,False,25,25,26,Whiskey Glasses,12
Daddy Yankee & Katy Perry Featuring Snow,False,30,27,27,Con Calma,16
Mustard & Migos,False,26,23,28,Pure Water,17
A Boogie Wit da Hoodie,False,28,27,29,Look Back At It,24
Khalid,False,23,8,30,Better,36
Polo G Featuring Lil Tjay,False,34,31,31,Pop Out,9
Travis Scott,False,31,1,32,Sicko Mode,42
Cardi B & Bruno Mars,False,27,3,33,Please Me,14
City Girls,False,33,29,34,Act Up,12
Maroon 5 Featuring Cardi B,False,32,1,35,Girls Like You,52
Lady Gaga & Bradley Cooper,False,22,1,36,Shallow,34
Kane Brown,False,39,37,37,Good As You,13
Lizzo,False,42,38,38,Truth Hurts,3
Calboy,False,35,31,39,Envy Me,23
Billie Eilish,False,40,29,40,When The Party's Over,28
Luke Combs,False,29,29,41,Beer Never Broke My Heart,3
Luke Combs,False,36,21,42,Beautiful Crazy,28
DJ Khaled Featuring SZA,True,0,43,43,Just Us,1
"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",True,0,44,44,You Stay,1
Lee Brice,False,53,45,45,Rumor,11
21 Savage,False,38,12,46,A Lot,22
Panic! At The Disco,False,41,41,47,"Hey Look Ma, I Made It",6
Marshmello Featuring CHVRCHES,False,37,31,48,Here With Me,11
Thomas Rhett,False,48,48,49,Look What God Gave Her,12
Blueface,False,43,8,50,Thotiana,19
"Tyler, The Creator",True,0,51,51,I Think,1
DJ Khaled Featuring Travis Scott & Post Malone,True,0,52,52,Celebrate,1
Logic Featuring Eminem,False,21,5,53,Homicide,3
Chase Rice,False,45,38,54,Eyes On You,14
Billie Eilish,False,47,14,55,Bury A Friend,17
Offset Featuring Cardi B,False,55,39,56,Clout,7
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",True,0,57,57,Jealous,1
P!nk,False,54,49,58,Walk Me Home,12
Lil Baby,False,56,28,59,Close Friends,30
Kelsea Ballerini,False,63,59,60,Miss Me More,16
YNW Melly,False,52,14,61,Murder On My Mind,18
YK Osiris,False,58,52,62,Worth It,14
Lil Uzi Vert,False,59,28,63,Sanguine Paradise,6
Yo Gotti Featuring Lil Baby,False,62,46,64,Put A Date On It,17
"Tyler, The Creator",True,0,65,65,Running Out Of Time,1
Eli Young Band,False,50,50,66,Love Ain't,6
"Tyler, The Creator",True,0,67,67,Igor's Theme,1
Jonas Brothers,False,64,27,68,Cool,7
Maren Morris,False,70,61,69,GIRL,12
"Tyler, The Creator",True,0,70,70,New Magic Wand,1
BTS Featuring Halsey,False,61,8,71,Boy With Luv,6
Megan Thee Stallion,False,65,65,72,Big Ole Freak,7
The Chainsmokers Featuring 5 Seconds Of Summer,False,60,52,73,Who Do You Love,15
"Tyler, The Creator",True,0,74,74,A Boy Is A Gun,1
Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,False,67,26,75,Racks In The Middle,8
"Lunay, Daddy Yankee & Bad Bunny",False,73,73,76,Soltera,2
Beyonce,False,71,65,77,Before I Let Go,5
Lil Dicky,False,69,17,78,Earth,5
Mabel,False,66,66,79,Don't Call Me Up,9
Lewis Capaldi,False,85,80,80,Someone You Loved,2
Luke Bryan,False,83,81,81,Knockin' Boots,4
Summer Walker X Drake,False,72,37,82,Girls Need Love,13
Brett Eldredge,False,78,78,83,Love Someone,5
Juice WRLD,False,75,27,84,Robbery,14
"Tyler, The Creator",True,0,85,85,What's Good,1
Lady Antebellum,True,0,86,86,What If I Never Get Over You,1
