artist,isNew,last,peak,rank,title,week
Shaggy Featuring Rayvon,False,2,1,1,Angel,14
Crazy Town,False,1,1,2,Butterfly,13
Janet,False,6,3,3,All For You,3
Joe Featuring Mystikal,False,3,1,4,Stutter,13
Lenny Kravitz,False,4,4,5,Again,20
Dido,False,12,6,6,Thank You,12
Destiny's Child,False,17,7,7,Survivor,3
Eden's Crush,True,0,8,8,Get Over Yourself,1
Aerosmith,False,16,9,9,Jaded,10
Ja Rule Featuring Lil' Mo & Vita,False,8,8,10,Put It On Me,15
Jennifer Lopez,False,5,3,11,Love Don't Cost A Thing,17
K-Ci & JoJo,False,11,11,12,Crazy,17
Madonna,False,9,4,13,Don't Tell Me,17
matchbox twenty,False,14,5,14,If You're Gone,24
Jagged Edge,False,10,9,15,Promise,15
112,False,7,6,16,It's Over Now,17
Ricky Martin Duet With Christina Aguilera,False,13,13,17,Nobody Wants To Be Lonely,10
Lee Ann Womack,False,18,14,18,I Hope You Dance,30
Moby Featuring Gwen Stefani,False,20,19,19,South Side,18
Lifehouse,False,21,20,20,Hanging By A Moment,8
"Shaggy Feat. Ricardo ""RikRok"" Ducent",False,15,1,21,It Wasn't Me,22
Nelly Featuring City Spud,False,25,22,22,Ride Wit Me,6
Faith Hill,False,24,6,23,The Way You Love Me,48
Musiq Soulchild,False,31,24,24,Love,7
Ludacris,False,23,23,25,Southern Hospitality,11
Evan And Jaron,False,22,15,26,Crazy For This Girl,22
OutKast,False,19,1,27,Ms. Jackson,21
ATC,False,30,28,28,Around The World (La La La La La),8
3LW,False,34,27,29,No More (Baby I'ma Do Right),22
Diamond Rio,False,32,30,30,One More Day,11
Destiny's Child,False,29,1,31,Independent Women Part I,28
Sunshine Anderson,False,40,32,32,Heard It All Before,4
Jessica Andrews,False,33,33,33,Who I Am,10
Mystikal Featuring Nivea,False,26,14,34,Danger (Been So Long),16
S Club 7,False,41,35,35,Never Had A Dream Come True,5
The Corrs,False,38,36,36,Breathless,10
Toby Keith,False,35,32,37,You Shouldn't Kiss Me Like This,14
Dream,False,28,2,38,He Loves U Not,27
Jaheim,False,36,26,39,Could It Be,16
QB Finest Featuring Nas & Bravehearts,False,50,40,40,Oochie Wally,5
Creed,False,37,1,41,With Arms Wide Open,47
3 Doors Down,False,42,3,42,Kryptonite,52
Lil Bow Wow,False,27,21,43,Bow Wow (That's My Name),17
Koffee Brown,False,44,44,44,After Party,12
Travis Tritt,False,54,45,45,It's A Great Day To Be Alive,5
Faith Hill,False,48,46,46,If My Heart Had Wings,9
Nelly Furtado,False,51,47,47,I'm Like A Bird,5
Jill Scott,False,43,43,48,A Long Walk,8
Uncle Kracker,False,55,49,49,Follow Me,4
Keith Urban,False,45,37,50,But For The Grace Of God,15
Eve,False,52,47,51,Who's That Girl?,7
Brooks & Dunn,False,58,52,52,Ain't Nothing 'Bout You,4
Tamia,False,39,38,53,Stranger In My House,12
Mya,False,53,42,54,Free,9
Case,False,56,55,55,Missing You,8
Kenny Chesney,False,59,56,56,Don't Happen Twice,4
Train,False,67,57,57,Drops Of Jupiter (Tell Me),3
Vertical Horizon,False,63,58,58,Best I Ever Had (Grey Sky Morning),5
"Missy ""Misdemeanor"" Elliott",False,65,59,59,Get Ur Freak On,2
Dixie Chicks,False,70,60,60,If I Fall You're Going Down With Me,3
Tim Rushlow,False,69,61,61,She Misses Him,3
Tank,False,66,62,62,Maybe I Deserve,3
OutKast,False,68,63,63,"So Fresh, So Clean",5
Jon B,False,64,58,64,Don't Talk,7
Aaron Lewis Of Staind With Fred Durst,False,60,56,65,Outside,10
Incubus,False,62,60,66,Drive,7
Sarina Paris,False,76,67,67,Look At Us,6
Coldplay,False,72,68,68,Yellow,4
Daft Punk,False,61,61,69,One More Time,8
Tim McGraw,True,0,70,70,Grown Men Don't Cry,1
Trick Pony,False,73,71,71,Pour Me,9
P!nk,False,57,33,72,You Make Me Sick,13
R. Kelly Featuring Jay-Z,True,0,73,73,Fiesta,1
"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",False,80,74,74,Lay Low,2
Monica,False,77,64,75,Just Another Girl,6
Mark McGuinn,False,84,76,76,Mrs. Steven Rudy,2
The Black Eyed Peas Featuring Macy Gray,True,0,77,77,Request Line,1
Jamie O'Neal,False,71,40,78,There Is No Arizona,15
Trick Daddy Featuring The SNS Express,False,88,79,79,Take It To Da House,4
India.Arie,True,0,80,80,Video,1
Modjo,False,83,81,81,Lady (Hear Me Tonight),13
Jo Dee Messina,False,75,42,82,Burn,18
Linkin Park,False,85,75,83,One Step Closer,8
City High,False,99,84,84,What Would You Do?,2
Bon Jovi,False,78,57,85,Thank You For Loving Me,7
Olivia,False,91,86,86,Bizounce,3
Project Pat,False,87,87,87,Chickenhead,5
Bilal,False,89,71,88,Soul Sista,10
SHeDAISY,False,79,79,89,Lucky 4 You (Tonight I'm Just Me),3
Dave Hollister,False,95,44,90,One Woman Man,17
Carl Thomas,False,82,47,91,Emotional,19
Dave Matthews Band,False,81,71,92,I Did It,10
Lee Ann Womack,False,74,45,93,Ashes By Now,17
98 Degrees,False,93,34,94,My Everything,17
Sade,False,86,75,95,By Your Side,11
"Jay-Z, Beanie Sigel And Memphis Bleek",False,92,86,96,Change The Game,9
David Gray,False,94,57,97,Babylon,18
Lil' Mo Featuring Fabolous,True,0,98,98,Superwoman Pt. II,1
Lonestar,False,96,39,99,Tell Her,20
Philly's Most Wanted,False,98,98,100,Cross The Border,5
