artist,isNew,last,peak,rank,title,week
The Chainsmokers Featuring Halsey,False,1,1,1,Closer,7
twenty one pilots,False,2,2,2,Heathens,13
Major Lazer Featuring Justin Bieber & MO,False,3,2,3,Cold Water,8
Sia Featuring Sean Paul,False,4,1,4,Cheap Thrills,31
The Chainsmokers Featuring Daya,False,5,3,5,Don't Let Me Down,31
DJ Snake Featuring Justin Bieber,False,12,6,6,Let Me Love You,6
Calvin Harris Featuring Rihanna,False,7,3,7,This Is What You Came For,20
Shawn Mendes,False,13,8,8,Treat You Better,15
twenty one pilots,False,6,5,9,Ride,27
Adele,False,8,8,10,Send My Love (To Your New Lover),18
Rihanna,False,9,7,11,Needed Me,33
D.R.A.M. Featuring Lil Yachty,False,14,12,12,Broccoli,14
Charlie Puth Featuring Selena Gomez,False,10,10,13,We Don't Talk Anymore,15
Drake Featuring WizKid & Kyla,False,11,1,14,One Dance,24
Lady Gaga,True,0,15,15,Perfect Illusion,1
Drake Featuring Rihanna,False,17,14,16,Too Good,20
Ariana Grande,False,15,13,17,Into You,18
Justin Timberlake,False,16,1,18,Can't Stop The Feeling!,19
Ariana Grande Featuring Nicki Minaj,False,18,18,19,Side To Side,3
Kiiara,False,20,20,20,Gold,17
Tory Lanez,False,19,19,21,Luv,12
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",False,21,15,22,Sucker For Pain,12
gnash Featuring Olivia O'Brien,False,22,22,23,I Hate U I Love U,22
Sia Featuring Kendrick Lamar,False,52,24,24,The Greatest,2
Desiigner,False,24,1,25,Panda,30
Coldplay,False,26,26,26,Hymn For The Weekend,16
DJ Khaled Featuring Drake,False,23,13,27,For Free,15
Flume Featuring Kai,False,25,20,28,Never Be Like You,24
X Ambassadors,False,29,29,29,Unsteady,18
Drake,False,27,16,30,Controlla,20
Kungs vs Cookin' On 3 Burners,False,30,30,31,This Girl,8
Daya,False,28,28,32,"Sit Still, Look Pretty",16
Hailee Steinfeld & Grey Featuring Zedd,False,39,33,33,Starving,7
Desiigner,False,34,34,34,Tiimmy Turner,8
Fifth Harmony Featuring Ty Dolla $ign,False,31,4,35,Work From Home,29
P!nk,False,32,10,36,Just Like Fire,22
Usher Featuring Young Thug,False,36,33,37,No Limit,12
twenty one pilots,False,37,2,38,Stressed Out,52
Kelsea Ballerini,False,35,35,39,Peter Pan,16
Kenny Chesney Featuring P!nk,False,49,29,40,Setting The World On Fire,7
Rihanna Featuring Drake,False,38,1,41,Work,34
Dierks Bentley Featuring Elle King,False,46,42,42,Different For Girls,15
Mike Posner,False,41,4,43,I Took A Pill In Ibiza,35
Future Featuring The Weeknd,False,44,18,44,Low Life,32
Lukas Graham,False,45,2,45,7 Years,35
Lukas Graham,False,42,36,46,Mama Said,9
Kanye West,False,98,47,47,Fade,2
Young Thug And Travis Scott Featuring Quavo,False,43,43,48,Pick Up The Phone,5
Florida Georgia Line,False,40,14,49,H.O.L.Y.,20
Rob $tone Featuring J. Davi$ & Spooks,False,51,50,50,Chill Bill,7
Martin Garrix & Bebe Rexha,False,56,51,51,In The Name Of Love,5
Fifth Harmony Featuring Fetty Wap,False,47,24,52,All In My Head (Flex),13
Meghan Trainor,False,48,13,53,Me Too,18
Lil Uzi Vert,False,57,54,54,Money Longer,14
Billy Currington,False,67,55,55,It Don't Hurt Like It Used To,8
Kanye West,False,59,37,56,Father Stretch My Hands Pt. 1,19
Sam Hunt,False,53,45,57,Make You Miss Me,16
Kent Jones,False,50,8,58,Don't Mind,20
DJ Khaled Featuring Jay Z & Future,False,55,30,59,I Got The Keys,12
Miranda Lambert,False,54,47,60,Vice,9
Marc E. Bassy Featuring G-Eazy,False,58,58,61,You & Me,10
Alessia Cara,False,79,62,62,Scars To Your Beautiful,3
Chance The Rapper Featuring Lil Wayne & 2 Chainz,False,76,63,63,No Problem,17
Cole Swindell,False,68,64,64,Middle Of A Memory,8
Tucker Beathard,False,74,65,65,Rock On,5
ScHoolboy Q Featuring Kanye West,False,61,40,66,THat Part,15
Young M.A,False,82,67,67,OOOUUU,3
Dae Dae,False,66,66,68,"Wat U Mean (Aye, Aye, Aye)",9
Jason Aldean,False,0,69,69,A Little More Summertime,2
Amine,False,96,70,70,Caroline,2
William Michael Morgan,False,80,71,71,I Met A Girl,4
Katy Perry,False,62,11,72,Rise,9
Keith Urban,True,0,73,73,Blue Ain't Your Color,1
Kehlani,False,63,41,74,Gangsta,6
Post Malone Featuring Justin Bieber,True,0,75,75,Deja Vu,1
Britney Spears Featuring G-Eazy,False,33,17,76,Make Me...,9
YG Featuring Drake & Kamaiyah,False,70,62,77,Why You Always Hatin?,13
Skrillex & Rick Ross,False,72,33,78,Purple Lamborghini,8
Blake Shelton,False,71,61,79,She's Got A Way With Words,12
Luke Bryan,False,88,80,80,Move,4
DJ ESCO Featuring Future & Lil Uzi Vert,False,81,81,81,Too Much Sauce,4
PARTYNEXTDOOR Featuring Drake,False,83,65,82,Come And See Me,11
Lil Yachty,False,84,83,83,1 Night,6
Wale,False,73,54,84,My PYT,14
LOCASH,False,93,85,85,I Know Somebody,3
Florida Georgia Line Featuring Tim McGraw,False,60,56,86,May We All,3
Drake,False,77,49,87,Childs Play,14
Beyonce,False,69,13,88,Hold Up,7
Brett Young,True,0,89,89,Sleep Without You,1
Jake Owen,False,64,55,90,American Country Love Song,17
Justin Moore,False,86,79,91,You Look Like I Need A Drink,6
Nicky Jam,False,78,73,92,With You Tonight / Hasta El Amanecer,17
"DJ Drama Featuring Chris Brown, Skeme & Lyquin",False,91,91,93,Wishing,5
Chris Brown,False,90,71,94,Grass Ain't Greener,3
"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",False,94,89,95,Do You Mind,6
Rae Sremmurd Featuring Gucci Mane,True,0,96,96,Black Beatles,1
French Montana Featuring Drake,False,85,36,97,No Shopping,9
21 Savage & Metro Boomin Featuring Future,True,0,98,98,X,1
Lil Uzi Vert,False,95,89,99,You Was Right,10
Grace Featuring G-Eazy,False,87,57,100,You Don't Own Me,17
