artist,isNew,last,peak,rank,title,week
Rihanna,False,2,1,1,Only Girl (In The World),11
P!nk,False,4,2,2,Raise Your Glass,7
Far*East Movement Featuring Cataracs & Dev,False,1,1,3,Like A G6,15
Ke$ha,False,6,1,4,We R Who We R,4
Nelly,False,5,3,5,Just A Dream,14
Katy Perry,False,9,6,6,Firework,5
Bruno Mars,False,3,1,7,Just The Way You Are,18
Rihanna Featuring Drake,False,7,1,8,What's My Name?,5
CeeLo Green,False,22,9,9,F**k You! (Forget You),13
Trey Songz Featuring Nicki Minaj,False,10,6,10,Bottoms Up,15
Glee Cast Featuring Gwyneth Paltrow,True,0,11,11,Forget You,1
Usher Featuring Pitbull,False,11,4,12,DJ Got Us Fallin' In Love,19
The Black Eyed Peas,False,12,12,13,The Time (Dirty Bit),2
Taio Cruz,False,14,2,14,Dynamite,25
Katy Perry,False,13,1,15,Teenage Dream,18
Neon Trees,False,15,13,16,Animal,25
Bruno Mars,False,30,17,17,Grenade,8
Glee Cast Featuring Gwyneth Paltrow,True,0,18,18,Singing In The Rain / Umbrella,1
Flo Rida Featuring David Guetta,False,16,9,19,Club Can't Handle Me,21
Mike Posner,False,19,17,20,Please Don't Go,9
Enrique Iglesias Featuring Pitbull,False,21,4,21,I Like It,28
WILLOW,False,18,11,22,Whip My Hair,5
Waka Flocka Flame Featuring Roscoe Dash & Wale,False,25,18,23,No Hands,11
OneRepublic,False,26,21,24,Secrets,22
Wiz Khalifa,False,29,25,25,Black And Yellow,7
Sugarland,False,17,17,26,Stuck Like Glue,17
The Band Perry,False,20,19,27,If I Die Young,20
Chris Brown Featuring Tyga & Kevin McCall,False,24,14,28,Deuces,21
Lil Wayne Featuring Drake,False,27,6,29,Right Above It,14
Eminem Featuring Rihanna,False,28,1,30,Love The Way You Lie,22
The Ready Set,False,33,27,31,Love Like Woe,15
Nicki Minaj,False,34,31,32,Right Thru Me,8
Taylor Swift,False,23,3,33,Mine,16
Zac Brown Band Featuring Alan Jackson,False,32,32,34,As She's Walking Away,15
Edward Maya & Vika Jigulina,False,37,35,35,Stereo Love,7
Glee Cast,False,8,8,36,Teenage Dream,2
Rick Ross Featuring Drake & Chrisette Michele,False,35,35,37,Aston Martin Music,8
Eminem Featuring Lil Wayne,False,40,23,38,No Love,12
Yolanda Be Cool & Dcup,False,36,29,39,We No Speak Americano,10
Pitbull Featuring T-Pain,False,44,39,40,Hey Baby (Drop It To The Floor),8
Sara Bareilles,False,42,32,41,King Of Anything,22
Tim McGraw,False,39,26,42,Felt Good On My Lips,3
Trey Songz,False,47,43,43,Can't Be Friends,10
Chris Brown,False,62,33,44,Yeah 3X,4
Jason Aldean,False,46,45,45,My Kinda Party,13
Kenny Chesney,False,58,46,46,Somewhere With You,3
Sean Kingston Featuring Nicki Minaj,False,45,36,47,Letting Go (Dutty Love),16
Brad Paisley,False,52,48,48,Anything Like Me,12
Dr. Dre Featuring Snoop Dogg & Akon,True,0,49,49,Kush,1
Kanye West Featuring Pusha T,False,51,12,50,Runaway,7
David Guetta Featuring Kid Cudi,False,60,51,51,Memories,7
Rascal Flatts,False,61,48,52,Why Wait,14
Rihanna Featuring Britney Spears,True,0,53,53,S&M,1
Jesse McCartney,False,69,54,54,Shake,7
Ke$ha,False,53,8,55,Take It Off,19
Daughtry,False,55,36,56,September,16
will.i.am & Nicki Minaj,False,43,24,57,Check It Out,11
Carrie Underwood,False,59,58,58,Mama's Song,9
Usher Featuring Jay-Z,False,49,21,59,Hot Tottie,15
Keith Urban,False,71,60,60,Put You In A Song,8
Miranda Lambert,False,64,61,61,Only Prettier,12
Christina Perri,False,75,34,62,Jar Of Hearts,8
Reba,False,65,63,63,Turn On The Radio,10
Drake Featuring T.I. & Swizz Beatz,False,66,25,64,Fancy,17
George Strait,False,63,63,65,The Breath You Take,12
Plain White T's,False,78,65,66,Rhythm of Love,10
Taylor Swift,False,74,6,67,Back To December,4
Mumford & Sons,False,72,61,68,Little Lion Man,15
