artist,isNew,last,peak,rank,title,week
The Black Eyed Peas,False,1,1,1,Boom Boom Pow,6
Lady Gaga,False,2,1,2,Poker Face,18
Flo Rida,False,3,1,3,Right Round,12
Miley Cyrus,False,8,4,4,The Climb,7
Soulja Boy Tell 'em Featuring Sammie,False,4,3,5,Kiss Me Thru The Phone,17
Kid Cudi,False,7,6,6,Day 'N' Nite,14
Jamie Foxx Featuring T-Pain,False,5,5,7,Blame It,14
T.I. Featuring Justin Timberlake,False,6,2,8,Dead And Gone,20
Eminem,True,0,9,9,We Made You,1
The Fray,False,9,7,10,You Found Me,22
The All-American Rejects,False,10,4,11,Gives You Hell,23
Beyonce,False,13,12,12,Halo,13
Kelly Clarkson,False,11,1,13,My Life Would Suck Without You,14
Lady Gaga Featuring Colby O'Donis,False,12,1,14,Just Dance,37
Flo Rida Featuring Wynter,False,17,15,15,Sugar,5
Taylor Swift,False,14,4,16,Love Story,32
Taylor Swift,False,38,17,17,Crazier,4
Miley Cyrus,False,28,18,18,Hoedown Throwdown,6
3OH!3,False,25,19,19,Don't Trust Me,19
Shinedown,False,22,20,20,Second Chance,21
Keri Hilson Featuring Lil Wayne,False,15,15,21,Turnin Me On,18
Britney Spears,False,21,21,22,If U Seek Amy,10
Pitbull,False,27,23,23,I Know You Want Me (Calle Ocho),8
Asher Roth,False,18,12,24,I Love College,10
Ciara Featuring Justin Timberlake,False,16,10,25,Love Sex Magic,6
P!nk,False,23,15,26,Sober,21
Jason Mraz,False,26,6,27,I'm Yours,53
Ne-Yo,False,20,11,28,Mad,20
Akon Featuring Colby O'Donis & Kardinal Offishall,False,24,19,29,Beautiful,20
Soulja Boy Tell'em,False,36,30,30,Turn My Swag On,7
Jesse McCartney Featuring Ludacris,False,30,26,31,How Do You Sleep?,11
Kanye West,False,19,2,32,Heartless,24
Rascal Flatts,False,33,11,33,Here Comes Goodbye,8
The-Dream,False,32,22,34,Rockin' That Thang,17
Jason Aldean,False,34,34,35,She's Country,14
Plain White T's,False,35,35,36,"1, 2, 3, 4",13
Carrie Underwood Featuring Randy Travis,False,29,9,37,I Told You So,10
Britney Spears,False,31,3,38,Circus,20
Keri Hilson Featuring Kanye West & Ne-Yo,False,46,39,39,Knock You Down,4
Green Day,True,0,40,40,Know Your Enemy,1
Kevin Rudolf Featuring Lil Wayne,False,37,5,41,Let It Rock,34
Maino Featuring T-Pain,False,48,39,42,All The Above,8
Katy Perry,False,40,3,43,Hot N Cold,38
Sugarland,False,45,44,44,It Happens,7
Coldplay,False,43,1,45,Viva La Vida,50
Brad Paisley,False,54,35,46,Then,5
Rodney Atkins,False,49,44,47,It's America,9
Kellie Pickler,False,50,48,48,Best Days Of Your Life,2
"Eminem, Dr. Dre & 50 Cent",False,42,1,49,Crack A Bottle,14
Beyonce,False,47,1,50,Single Ladies (Put A Ring On It),27
Darius Rucker,False,58,36,51,It Won't Be Like This For Long,16
Yung L.A. Featuring Young Dro & T.I.,False,52,47,52,Ain't I,12
Demi Lovato,False,41,41,53,Don't Forget,6
The Ting Tings,False,53,53,54,That's Not My Name,15
Bow Wow Featuring Johnta Austin,False,56,55,55,You Can Get It All,7
Miley Cyrus & Billy Ray Cyrus,False,72,56,56,Butterfly Fly Away,2
A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,False,39,15,57,Jai Ho! (You Are My Destiny),9
Lady Antebellum,False,55,55,58,I Run To You,5
Pleasure P,False,70,59,59,Boyfriend #2,5
Jason Mraz & Colbie Caillat,False,59,48,60,Lucky,15
Kings Of Leon,False,63,61,61,Use Somebody,12
Rick Ross Featuring John Legend,False,65,62,62,Magnificent,7
Jennifer Hudson,False,86,63,63,If This Isn't Love,8
Zac Brown Band,False,69,64,64,Whatever It Is,6
Keith Urban,False,61,51,65,Kiss A Girl,6
GS Boyz,False,64,49,66,Stanky Legg,11
Jeremih,False,91,67,67,Birthday Sex,2
Seether,False,66,66,68,Careless Whisper,7
The White Tie Affair,False,57,57,69,Candle (Sick And Tired),7
Montgomery Gentry,False,67,67,70,One In Every Crowd,6
Mike Jones,False,74,71,71,Next To You,7
Jake Owen,False,60,57,72,Don't Think I Can't Love You,12
The Lonely Island Featuring T-Pain,False,71,65,73,I'm On A Boat,10
Dierks Bentley,False,84,74,74,Sideways,3
Tim McGraw,False,73,68,75,Nothin' To Die For,10
Theory Of A Deadman,False,90,76,76,Not Meant To Be,2
Beyonce,False,62,19,77,Diva,18
Kevin Rudolf Featuring Rick Ross,True,0,78,78,Welcome To The World,1
DAY26 Featuring P. Diddy & Yung Joc,False,79,79,79,Imma Put It On Her,2
Hannah Montana,False,75,57,80,Let's Get Crazy,3
Hannah Montana,False,88,81,81,You'll Always Find Your Way Back Home,4
Ciara Featuring Young Jeezy,False,82,72,82,Never Ever,9
Nickelback,False,0,35,83,If Today Was Your Last Day,5
Katy Perry,False,68,29,84,Thinking Of You,14
Alan Jackson,False,92,85,85,Sissy's Song,2
Lily Allen,False,83,80,86,The Fear,8
John Rich,False,76,75,87,Shuttin' Detroit Down,8
Kelly Clarkson,True,0,88,88,I Do Not Hook Up,1
Musiq Soulchild,False,89,89,89,sobeautiful,5
Eli Young Band,False,95,90,90,Always The Love Songs,5
Mims,False,77,61,91,Move (If You 'W'anna),13
Silversun Pickups,True,0,92,92,Panic Switch,1
George Strait,False,78,59,93,River Of Love,19
Jason Michael Carroll,False,100,94,94,Where I'm From,2
Madcon,True,0,95,95,Beggin',1
Ne-Yo Featuring Jamie Foxx & Fabolous,False,85,54,96,She Got Her Own,19
P!nk,True,0,97,97,Please Don't Leave Me,1
Martina McBride,False,87,82,98,Ride,8
Ashley Tisdale,True,0,99,99,"It's Alright, It's OK",1
Kenny Chesney,True,0,100,100,Out Last Night,1
