artist,isNew,last,peak,rank,title,week
Adele,False,1,1,1,Hello,8
Justin Bieber,False,2,2,2,Sorry,8
Drake,False,3,2,3,Hotline Bling,20
Justin Bieber,False,5,4,4,Love Yourself,5
Justin Bieber,False,4,1,5,What Do You Mean?,16
Selena Gomez,False,9,6,6,Same Old Love,14
The Weeknd,False,6,1,7,The Hills,30
Alessia Cara,False,8,8,8,Here,20
Shawn Mendes,False,7,4,9,Stitches,30
Meghan Trainor Featuring John Legend,False,10,8,10,Like I'm Gonna Lose You,24
Fetty Wap Featuring Remy Boyz,False,11,4,11,679,25
The Weeknd,False,19,12,12,In The Night,6
Drake & Future,False,14,12,13,Jumpman,13
Ellie Goulding,False,13,13,14,On My Mind,13
The Weeknd,False,15,1,15,Can't Feel My Face,28
Travis Scott,False,16,16,16,Antidote,15
Elle King,False,12,10,17,Ex's & Oh's,24
Mariah Carey,False,22,18,18,All I Want For Christmas Is You,13
twenty one pilots,False,28,19,19,Stressed Out,13
Bryson Tiller,False,20,20,20,Don't,12
Thomas Rhett,False,25,21,21,Die A Happy Man,13
Post Malone,False,23,22,22,White Iverson,15
Taylor Swift,False,18,5,23,Wildest Dreams,17
Jordan Smith,True,0,24,24,Mary Did You Know,1
Major Lazer & DJ Snake Featuring MO,False,17,4,25,Lean On,37
The Chainsmokers Featuring Rozes,False,29,26,26,Roses,9
Silento,False,26,3,27,Watch Me,43
Tory Lanez,False,30,28,28,Say It,9
Cam,False,47,29,29,Burning House,23
Demi Lovato,False,31,21,30,Confident,11
Fetty Wap,False,27,2,31,Trap Queen,48
One Direction,False,32,10,32,Perfect,9
Ariana Grande,False,24,7,33,Focus,7
Sam Hunt,False,34,32,34,Break Up In A Small Town,11
Future Featuring Drake,False,35,28,35,Where Ya At,22
J. Cole,False,37,36,36,No Role Modelz,18
R. City Featuring Adam Levine,False,33,6,37,Locked Away,22
Brenda Lee,False,44,14,38,Rockin' Around The Christmas Tree,14
Skrillex & Diplo With Justin Bieber,False,38,8,39,Where Are U Now,42
G-Eazy x Bebe Rexha,False,36,36,40,"Me, Myself & I",7
Daya,False,48,41,41,Hide Away,13
Wiz Khalifa Featuring Charlie Puth,False,41,1,42,See You Again,41
Selena Gomez Featuring A$AP Rocky,False,40,5,43,Good For You,26
Coldplay,False,39,39,44,Adventure Of A Lifetime,6
Fetty Wap,False,42,33,45,Again,19
Shawn Mendes & Camila Cabello,False,52,46,46,I Know What You Did Last Summer,5
DNCE,False,63,47,47,Cake By The Ocean,9
Bryson Tiller,False,53,48,48,Exchange,8
OMI,False,43,1,49,Cheerleader,35
One Direction,False,46,3,50,Drag Me Down,20
Flo Rida,False,55,51,51,My House,6
iLoveMemphis,False,45,15,52,Hit The Quan,18
DeJ Loaf Featuring Big Sean,False,49,47,53,Back Up,11
Missy Elliott Featuring Pharrell Williams,False,57,22,54,WTF (Where They From),6
Adele,False,78,22,55,When We Were Young,4
Emily Ann Roberts,True,0,56,56,Burning House,1
Yo Gotti Featuring Nicki Minaj,False,68,57,57,Down In The DM,3
Brothers Osborne,False,59,58,58,Stay A Little Longer,11
Justin Bieber,False,51,19,59,I'll Show You,7
Charlie Puth,False,75,60,60,One Call Away,3
Luke Bryan Featuring Karen Fairchild,False,67,61,61,Home Alone Tonight,4
Selena Gomez,False,77,62,62,Hands To Myself,2
Blake Shelton,False,54,54,63,Gonna,14
Chris Brown,True,0,64,64,Back To Sleep,1
Nelly Featuring Jeremih,False,62,62,65,The Fix,12
Jason Aldean,False,65,62,66,Gonna Know We Were Here,10
Gwen Stefani,False,56,52,67,Used To Love You,5
DLOW,False,60,45,68,Do It Like Me,6
Cole Swindell,True,0,69,69,You Should Be Here,1
Drake & Future,False,64,52,70,Big Rings,13
Jana Kramer,False,71,71,71,I Got The Boy,10
Jordan Smith,True,0,72,72,Climb Every Mountain,1
LOCASH,False,74,73,73,I Love This Life,8
Drake,False,66,21,74,Back To Back,20
Rudimental Featuring Ed Sheeran,False,58,48,75,Lay It All On Me,11
Tim McGraw,False,73,73,76,Top Of The World,10
Rachel Platten,False,61,61,77,Stand By You,5
Young Thug,False,72,72,78,Best Friend,4
Fall Out Boy,False,84,77,79,Irresistible,5
Halsey,False,82,80,80,New Americana,12
Lil Dicky Featuring Fetty Wap & Rich Homie Quan,False,87,71,81,$ave Dat Money,8
Justin Bieber Featuring Halsey,False,70,31,82,The Feeling,5
Ty Dolla $ign Featuring Future & Rae Sremmurd,False,81,63,83,Blase,14
Rae Sremmurd,False,79,56,84,Come Get Her,14
Dan + Shay,False,69,51,85,Nothin' Like You,19
Andy Grammer,True,0,86,86,Good To Be Alive (Hallelujah),1
Kelsea Ballerini,False,86,86,87,Dibs,7
Luke Bryan,False,80,30,88,Strip It Down,20
"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",False,76,12,89,Downtown,17
Jordan Smith & Adam Levine,True,0,90,90,God Only Knows,1
Granger Smith,False,93,91,91,Backroad Song,2
Dawin,False,89,89,92,Dessert,2
Big Sean Featuring Chris Brown & Ty Dolla $ign,False,92,84,93,Play No Games,7
Drake,False,88,58,94,Right Hand,14
Bryson Tiller,True,0,95,95,Sorry Not Sorry,1
Zac Brown Band,False,100,95,96,Beautiful Drug,4
Carrie Underwood,False,83,43,97,Smoke Break,17
Tori Kelly,True,0,98,98,Hollow,1
Jordan Smith,False,21,21,99,Somebody To Love,2
Justin Bieber,False,85,43,100,Purpose,5
