artist,isNew,last,peak,rank,title,week
Carrie Underwood,True,0,1,1,Inside Your Heaven,1
Mariah Carey,False,1,1,2,We Belong Together,12
Gwen Stefani,False,2,1,3,Hollaback Girl,14
The Black Eyed Peas,False,3,3,4,Don't Phunk With My Heart,11
50 Cent,False,4,3,5,Just A Lil Bit,15
Kelly Clarkson,False,6,6,6,Behind These Hazel Eyes,11
Ciara Featuring Ludacris,False,5,2,7,Oh,15
Pretty Ricky,False,7,7,8,Grind With Me,12
Will Smith,False,8,7,9,Switch,18
Fat Joe Featuring Nelly,False,16,10,10,Get It Poppin',5
The Pussycat Dolls Featuring Busta Rhymes,False,13,11,11,Don't Cha,9
Kelly Clarkson,False,9,2,12,Since U Been Gone,29
Rihanna,False,30,13,13,Pon de Replay,4
Backstreet Boys,False,17,13,14,Incomplete,11
Coldplay,False,10,8,15,Speed Of Sound,9
Rob Thomas,False,11,6,16,Lonely No More,20
The Killers,False,12,10,17,Mr. Brightside,21
Foo Fighters,False,37,18,18,Best Of You,8
Lifehouse,False,22,19,19,You And Me,20
Bobby Valentino,False,15,8,20,Slow Down,18
Missy Elliott Featuring Ciara & Fat Man Scoop,False,23,21,21,Lose Control,7
3 Doors Down,False,18,14,22,Let Me Go,22
Weezer,False,20,13,23,Beverly Hills,12
Baby Bash Featuring Akon,False,19,19,24,Baby I'm Back,19
Ying Yang Twins,False,21,15,25,Wait (The Whisper Song),19
The Game Featuring 50 Cent,False,14,2,26,Hate It Or Love It,21
Howie Day,False,24,20,27,Collide,21
Bow Wow Featuring Omarion,False,33,28,28,Let Me Hold You,6
Tim McGraw,False,29,29,29,Live Like You Were Dying,22
Papa Roach,False,26,26,30,Scars,21
Green Day,False,25,19,31,Holiday,13
Ludacris Featuring Bobby Valentino,False,49,32,32,Pimpin' All Over The World,4
Gavin DeGraw,False,31,31,33,Chariot,12
The Game,False,38,34,34,Dreams,5
Green Day,False,27,2,35,Boulevard Of Broken Dreams,32
D.H.T.,False,55,36,36,Listen To Your Heart,5
Webbie Featuring Bun B,False,43,37,37,Give Me That,9
"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo",False,28,20,38,Sugar (Gimme Some),24
Keith Urban,False,35,34,39,Making Memories Of Us,11
Rascal Flatts,False,39,39,40,Fast Cars And Freedom,9
50 Cent Featuring Olivia,False,34,1,41,Candy Shop,22
Kelly Clarkson,False,36,6,42,Breakaway,45
Toby Keith,False,48,43,43,As Good As I Once Was,5
Ciara Featuring Missy Elliott,False,42,2,44,"1, 2 Step",36
Destiny's Child,False,60,45,45,Cater 2 U,10
R. Kelly,False,32,22,46,Trapped In The Closet,9
Frankie J,False,52,47,47,How To Deal,6
Fantasia,False,56,48,48,Free Yourself,10
Brooke Valentine Featuring Lil Jon & Big Boi,False,41,23,49,Girlfight,18
112 Featuring Foxy Brown,False,44,32,50,U Already Know,18
Sugarland,False,58,51,51,Something More,7
System Of A Down,False,47,27,52,B.Y.O.B.,12
Faith Hill,False,54,53,53,Mississippi Girl,4
Akon,False,40,4,54,Lonely,19
Simple Plan,False,57,53,55,Untitled (How Can This Happen To Me?),7
Shakira Feat. Alejandro Sanz,False,51,51,56,La Tortura,9
Dierks Bentley,False,53,47,57,Lot Of Leavin' Left To Do,14
Mike Jones,False,68,58,58,Back Then,5
Anna Nalick,False,62,56,59,Breathe (2 AM),10
Eminem,False,71,60,60,Ass Like That,3
George Strait,False,61,61,61,You'll Be There,11
Gorillaz,False,78,17,62,Feel Good Inc,6
Kanye West,False,63,58,63,Diamonds From Sierra Leone,7
Kenny Chesney,False,70,64,64,Keg In The Closet,5
Destiny's Child,False,67,23,65,Girl,14
Lyfe Jennings,False,74,66,66,Must Be Nice,4
Tony Yayo Featuring 50 Cent,False,76,67,67,So Seductive,2
Teairra Mari,False,77,68,68,Make Her Feel Good,5
Nine Inch Nails,False,69,31,69,The Hand That Feeds,13
Mario,False,66,52,70,How Could You,16
Natalie Featuring Baby Bash,False,79,71,71,Energy,3
Cassidy,False,65,34,72,I'm A Hustla,16
Keith Anderson,False,81,73,73,Pickin' Wildflowers,5
Nelly Featuring Jung Tru & King Jacob,False,59,24,74,Errtime,6
Jo Dee Messina,False,73,63,75,My Give A Damn's Busted,20
Lil Rob,False,94,76,76,Summer Nights,2
Staind,False,85,77,77,Right Here,2
Daddy Yankee,False,92,78,78,Like You,3
Blake Shelton,False,87,79,79,Goodbye Time,4
Audioslave,False,72,32,80,Be Yourself,15
Darryl Worley,False,82,81,81,If Something Should Happen,6
The Black Eyed Peas,False,96,82,82,Pump It,2
Dave Matthews Band,False,75,16,83,American Baby,8
Boyz N Da Hood,False,97,84,84,Dem Boyz,2
Jack Johnson,False,84,66,85,"Sitting, Waiting, Wishing",18
T.I.,False,86,84,86,ASAP,3
The White Stripes,False,83,43,87,Blue Orchid,6
Bobby Pinson,False,93,88,88,Don't Ask Me How I Know,4
Brad Paisley,True,0,89,89,Alcohol,1
SHeDAISY,True,0,90,90,Don't Worry 'Bout A Thing,1
Marques Houston Featuring Young Rome,False,89,69,91,All Because Of You,9
Brooks & Dunn,True,0,92,92,Play Something Country,1
Fall Out Boy,True,0,93,93,"Sugar, We're Goin' Down",1
Juanes,False,98,89,94,La Camisa Negra,13
Bowling For Soup,False,88,46,95,Almost,20
Trace Adkins,False,91,59,96,Songs About Me,15
Michael Buble,False,0,97,97,Home,4
Omarion,False,99,98,98,Touch,2
Kem,False,95,94,99,I Can't Stop Loving You,6
Natasha Bedingfield,True,0,100,100,These Words,1
