artist,isNew,last,peak,rank,title,week
LMFAO Featuring Lauren Bennett & GoonRock,False,1,1,1,Party Rock Anthem,18
Katy Perry,False,3,2,2,Last Friday Night (T.G.I.F.),9
"Pitbull Featuring Ne-Yo, Afrojack & Nayer",False,2,1,3,Give Me Everything,17
Nicki Minaj,False,5,4,4,Super Bass,13
Adele,False,4,1,5,Rolling In The Deep,29
Lil Wayne,False,6,6,6,How To Love,9
Hot Chelle Rae,False,9,7,7,Tonight Tonight,15
Lady Gaga,False,7,3,8,The Edge Of Glory,11
OneRepublic,False,8,8,9,Good Life,17
Bad Meets Evil Featuring Bruno Mars,False,17,10,10,Lighters,6
Britney Spears,False,13,11,11,I Wanna Go,7
Jason Aldean,False,11,7,12,Dirt Road Anthem,16
"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",False,14,10,13,I'm On One,10
Katy Perry Featuring Kanye West,False,12,1,14,E.T.,24
The Band Perry,False,23,15,15,If I Die Young,35
Jason Derulo,False,18,14,16,Don't Wanna Go Home,10
Kelly Rowland Featuring Lil Wayne,False,20,17,17,Motivation,15
Zac Brown Band Featuring Jimmy Buffett,False,22,18,18,Knee Deep,11
Beyonce,False,25,19,19,Best Thing I Never Had,8
Bruno Mars,False,15,4,20,The Lazy Song,22
The Black Eyed Peas,False,19,3,21,Just Can't Get Enough,23
Lupe Fiasco,False,16,9,22,The Show Goes On,30
Lady Antebellum,False,24,7,23,Just A Kiss,12
Blake Shelton,False,21,13,24,Honey Bee,16
Jennifer Lopez Featuring Pitbull,False,26,3,25,On The Floor,22
Jake Owen,False,30,26,26,Barefoot Blue Jean Night,13
Chris Brown,False,28,27,27,She Ain't You,15
David Guetta Featuring Flo Rida & Nicki Minaj,False,32,14,28,Where Them Girls At,12
Foster The People,False,38,29,29,Pumped Up Kicks,13
Brad Paisley Duet With Carrie Underwood,False,27,27,30,Remind Me,7
Luke Bryan,False,31,22,31,Country Girl (Shake It For Me),14
Britney Spears Featuring Nicki Minaj & Ke$ha,False,29,3,32,Till The World Ends,21
Kenny Chesney Featuring Grace Potter,False,35,33,33,You And Tequila,9
Chris Brown Featuring Lil Wayne & Busta Rhymes,False,33,6,34,Look At Me Now,25
Big Sean Featuring Chris Brown,False,34,30,35,My Last,18
Chris Young,False,36,36,36,Tomorrow,20
Rihanna,False,47,37,37,California King Bed,10
Red Hot Chili Peppers,True,0,38,38,The Adventures Of Rain Dance Maggie,1
Nicole Scherzinger Featuring 50 Cent,False,39,39,39,Right There,10
Lupe Fiasco Featuring Trey Songz,False,42,40,40,Out Of My Head,9
Maroon 5 Featuring Christina Aguilera,False,61,8,41,Moves Like Jagger,5
