artist,isNew,last,peak,rank,title,week
Ed Sheeran,False,1,1,1,Perfect,17
Post Malone Featuring 21 Savage,False,2,1,2,Rockstar,14
Camila Cabello Featuring Young Thug,False,3,2,3,Havana,19
Lil Pump,False,4,3,4,Gucci Gang,15
G-Eazy Featuring A$AP Rocky & Cardi B,False,10,5,5,No Limit,15
Imagine Dragons,False,5,4,6,Thunder,34
"Migos, Nicki Minaj & Cardi B",False,6,6,7,MotorSport,8
Sam Smith,False,7,4,8,Too Good At Goodbyes,15
Mariah Carey,False,9,9,9,All I Want For Christmas Is You,23
Halsey,False,8,8,10,Bad At Love,16
Eminem Featuring Ed Sheeran,True,0,11,11,River,1
Cardi B,False,11,1,12,Bodak Yellow (Money Moves),25
Dua Lipa,False,14,13,13,New Rules,21
6ix9ine,False,12,12,14,Gummo,6
G-Eazy & Halsey,False,26,15,15,Him & I,3
Post Malone,False,19,16,16,I Fall Apart,13
Maroon 5 Featuring SZA,False,13,9,17,What Lovers Do,17
NF,False,16,16,18,Let You Down,10
Gucci Mane Featuring Migos,False,15,11,19,I Get The Bag,18
Portugal. The Man,False,17,4,20,Feel It Still,27
Demi Lovato,False,18,6,21,Sorry Not Sorry,24
Kendrick Lamar Featuring Zacari,False,25,18,22,Love.,26
Selena Gomez X Marshmello,False,21,20,23,Wolves,9
Ed Sheeran,False,23,1,24,Shape Of You,50
J Balvin & Willy William Featuring Beyonce,False,20,3,25,Mi Gente,25
A$AP Ferg Featuring Nicki Minaj,False,46,26,26,Plain Jane,13
Lil Uzi Vert Featuring Nicki Minaj,False,24,24,27,The Way Life Goes,17
Bebe Rexha & Florida Georgia Line,False,28,28,28,Meant To Be,9
SZA,False,39,29,29,The Weekend,21
Brenda Lee,False,34,14,30,Rockin' Around The Christmas Tree,21
Charlie Puth,False,29,26,31,How Long,11
Andy Williams,False,35,32,32,It's The Most Wonderful Time Of The Year,4
Khalid,False,32,22,33,Young Dumb & Broke,23
Logic Featuring Alessia Cara & Khalid,False,22,3,34,1-800-273-8255,34
21 Savage,False,27,12,35,Bank Account,24
Luis Fonsi & Daddy Yankee Featuring Justin Bieber,False,31,1,36,Despacito,49
Nat King Cole,False,38,37,37,The Christmas Song (Merry Christmas To You),11
Burl Ives,False,41,38,38,A Holly Jolly Christmas,4
Marshmello Featuring Khalid,False,30,30,39,Silence,19
Imagine Dragons,False,33,4,40,Believer,46
Miguel Featuring Travis Scott,False,36,35,41,Sky Walker,13
Taylor Swift Featuring Ed Sheeran & Future,False,49,39,42,End Game,5
Wham!,False,44,41,43,Last Christmas,4
Charlie Puth,False,42,5,44,Attention,35
Offset & Metro Boomin,False,45,44,45,Ric Flair Drip,8
N*E*R*D & Rihanna,False,58,46,46,Lemon,7
French Montana Featuring Swae Lee,False,40,3,47,Unforgettable,37
Bruno Mars,False,43,1,48,That's What I Like,49
Jose Feliciano,False,0,44,49,Feliz Navidad,2
Bobby Helms,False,0,29,50,Jingle Bell Rock,20
Kodak Black Featuring XXXTENTACION,False,51,51,51,Roll In Peace,18
Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,False,56,52,52,Let Me Go,13
"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",False,53,46,53,Pills And Automobiles,15
6ix9ine,False,50,50,54,Kooda,3
YBN Nahmir,False,55,46,55,Rubbin Off The Paint,7
Brett Young,False,54,54,56,Like I Loved You,13
MAX Featuring gnash,False,59,57,57,Lights Down Low,11
Post Malone,False,62,58,58,Candy Paint,9
Taylor Swift,False,37,4,59,...Ready For It?,16
LANCO,False,52,45,60,Greatest Love Story,16
Macklemore Featuring Kesha,False,64,61,61,Good Old Days,9
P!nk,False,57,13,62,What About Us,20
Thomas Rhett,False,92,63,63,Marry Me,3
Kodak Black Featuring Lil Wayne,False,63,52,64,Codeine Dreaming,4
Blake Shelton,False,60,58,65,I'll Name The Dogs,15
Russell Dickerson,False,66,66,66,Yours,10
Addison Agen,True,0,67,67,Tennessee Rain,1
Tay-K,False,0,44,68,The Race,19
Chloe Kohanski,True,0,69,69,Wish I Didn't Love You,1
Eric Church,False,69,68,70,Round Here Buzz,13
Lil Baby,False,77,71,71,My Dawg,2
Luke Bryan,False,65,57,72,Light It Up,17
Demi Lovato,False,81,53,73,Tell Me You Love Me,4
Famous Dex Featuring A$AP Rocky,False,76,73,74,Pick It Up,6
Luis Fonsi & Demi Lovato,False,75,47,75,Echame La Culpa,5
Taylor Swift,False,70,1,76,Look What You Made Me Do,18
Lil Xan,False,73,67,77,Betrayed,6
Chris Young,False,74,63,78,Losing Sleep,13
BTS Featuring Desiigner,False,79,28,79,MIC Drop,4
YoungBoy Never Broke Again,False,93,80,80,No Smoke,3
Maren Morris,False,78,75,81,I Could Use A Love Song,18
Quavo & Lil Yachty,True,0,82,82,Ice Tray,1
Walker Hayes,False,83,83,83,You Broke Up With Me,9
Red Marlow,True,0,84,84,I Pray,1
NAV Featuring Lil Uzi Vert,False,84,64,85,Wanted You,6
Becky G Featuring Bad Bunny,False,87,74,86,Mayores,9
Eminem Featuring Beyonce,False,0,14,87,Walk On Water,4
Zayn Featuring Sia,False,85,44,88,Dusk Till Dawn,15
Old Dominion,False,89,88,89,Written In The Sand,5
"Machine Gun Kelly, X Ambassadors & Bebe Rexha",False,0,90,90,Home,2
XXXTENTACION Featuring Trippie Redd,False,88,41,91,F**k Love,17
Eminem,True,0,92,92,Believe,1
Yo Gotti,False,96,93,93,Juice,3
Trippie Redd Featuring Travis Scott,False,72,72,94,Dark Knight Dummo,2
Tank,False,94,86,95,When We,5
Scotty McCreery,False,95,95,96,Five More Minutes,3
Niall Horan,False,91,66,97,Too Much To Ask,9
Camila Cabello,False,61,61,98,Never Be The Same,2
Devin Dawson,False,97,91,99,All On Me,5
Kelsea Ballerini,False,99,98,100,Legends,3
