artist,isNew,last,peak,rank,title,week
The Black Eyed Peas,False,3,1,1,Imma Be,12
Ke$ha,False,1,1,2,TiK ToK,20
Young Money Featuring Lloyd,False,4,3,3,BedRock,13
Lady Gaga,False,5,2,4,Bad Romance,17
Lady Antebellum,False,6,3,5,Need You Now,28
Artists For Haiti,False,2,2,6,We Are The World 25: For Haiti,2
Train,False,7,7,7,"Hey, Soul Sister",21
Ludacris,False,8,6,8,How Low,11
Jason Derulo,False,9,9,9,In My Head,11
Trey Songz Featuring Fabolous,False,12,10,10,Say Aah,15
Ke$ha Featuring 3OH!3,False,11,7,11,Blah Blah Blah,7
David Guetta Featuring Akon,False,10,5,12,Sexy Chick,29
Justin Bieber Featuring Ludacris,False,19,5,13,Baby,5
Lady Gaga Featuring Beyonce,False,15,14,14,Telephone,13
Timbaland Featuring Justin Timberlake,False,13,11,15,Carry Out,12
Iyaz,False,14,2,16,Replay,27
Orianthi,False,20,17,17,According To You,12
Jay-Z + Alicia Keys,False,17,1,18,Empire State Of Mind,24
Kris Allen,False,21,19,19,Live Like We're Dying,17
The Black Eyed Peas,False,16,1,20,I Gotta Feeling,37
B.o.B Featuring Bruno Mars,False,38,21,21,Nothin' On You,4
The Script,False,28,22,22,Breakeven,12
Rihanna,False,64,23,23,Rude Boy,2
Taylor Swift,False,30,2,24,Today Was A Fairytale,5
Jay Sean Featuring Sean Paul & Lil Jon,False,22,10,25,Do You Remember,16
New Boyz Featuring Ray J,False,26,26,26,Tie Me Down,19
Rihanna Featuring Jeezy,False,18,8,27,Hard,14
Adam Lambert,False,31,28,28,Whataya Want From Me,10
Boys Like Girls Featuring Taylor Swift,False,23,18,29,Two Is Better Than One,18
Owl City,False,24,1,30,Fireflies,27
Jay Sean Featuring Lil Wayne,False,27,1,31,Down,34
Timbaland Featuring Drake,False,33,32,32,Say Something,7
Michael Buble,False,25,25,33,Haven't Met You Yet,21
OneRepublic,False,41,34,34,All The Right Moves,20
Taylor Swift,False,29,2,35,You Belong With Me,44
Jason Derulo,False,32,1,36,Whatcha Say,28
Selena Gomez & The Scene,False,36,29,37,Naturally,9
"Drake Featuring Kanye West, Lil Wayne & Eminem",False,34,8,38,Forever,23
Josh Turner,False,35,35,39,Why Don't We Just Dance,15
Lady Gaga,False,37,6,40,Paparazzi,26
Jay-Z + Swizz Beatz,False,51,41,41,On To The Next One,6
Kelly Clarkson,False,40,13,42,Already Gone,30
The Black Eyed Peas,False,39,7,43,Meet Me Halfway,23
Kings Of Leon,False,42,4,44,Use Somebody,56
Alicia Keys,False,44,27,45,Try Sleeping With A Broken Heart,14
Daughtry,False,48,46,46,Life After You,12
