artist,isNew,last,peak,rank,title,week
Drake,False,2,1,1,Nice For What,7
Childish Gambino,False,1,1,2,This Is America,3
Drake,False,3,1,3,God's Plan,18
Post Malone Featuring Ty Dolla $ign,False,4,2,4,Psycho,13
"Zedd, Maren Morris & Grey",False,6,5,5,The Middle,17
Lil Baby & Drake,False,49,6,6,Yes Indeed,2
Bebe Rexha & Florida Georgia Line,False,5,2,7,Meant To Be,31
Ella Mai,False,11,8,8,Boo'd Up,8
Ariana Grande,False,7,3,9,No Tears Left To Cry,5
BTS,True,0,10,10,Fake Love,1
Marshmello & Anne-Marie,False,16,11,11,Friends,15
BlocBoy JB Featuring Drake,False,8,5,12,Look Alive,15
Camila Cabello,False,9,6,13,Never Be The Same,23
Migos Featuring Drake,False,12,10,14,Walk It Talk It,17
Ed Sheeran,False,10,1,15,Perfect,39
Cardi B,False,23,11,16,Be Careful,8
Imagine Dragons,False,14,12,17,Whatever It Takes,17
Bazzi,False,17,11,18,Mine,18
"Cardi B, Bad Bunny & J Balvin",False,21,8,19,I Like It,7
Shawn Mendes,False,20,20,20,In My Blood,10
Kane Brown,False,15,15,21,Heaven,22
Lil Dicky Featuring Chris Brown,False,13,8,22,Freaky Friday,10
Post Malone Featuring 21 Savage,False,19,1,23,Rockstar,36
Camila Cabello Featuring Young Thug,False,24,1,24,Havana,41
The Weeknd & Kendrick Lamar,False,18,7,25,Pray For Me,16
Rich The Kid,False,22,13,26,Plug Walk,15
Maroon 5,False,25,25,27,Wait,19
Nicki Minaj,False,29,10,28,Chun-Li,7
Post Malone,False,26,7,29,Better Now,4
The Weeknd,False,32,4,30,Call Out My Name,8
Dua Lipa,False,28,6,31,New Rules,43
XXXTENTACION,False,27,7,32,Sad!,12
Kendrick Lamar & SZA,False,33,7,33,All The Stars,20
Taylor Swift,False,36,34,34,Delicate,11
Juice WRLD,False,74,35,35,Lucid Dreams,2
Khalid & Normani,False,47,36,36,Love Lies,14
Bruno Mars & Cardi B,False,30,3,37,Finesse,21
Luke Combs,False,35,35,38,One Number Away,10
Jason Aldean,False,34,28,39,You Make It Easy,17
"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",False,38,38,40,Te Bote,5
Rae Sremmurd & Juicy J,False,31,28,41,Powerglide,12
YoungBoy Never Broke Again,False,52,42,42,Overdose,4
