artist,isNew,last,peak,rank,title,week
Katy Perry,False,1,1,1,Last Friday Night (T.G.I.F.),13
LMFAO Featuring Lauren Bennett & GoonRock,False,2,1,2,Party Rock Anthem,22
Lil Wayne Featuring Drake,True,0,3,3,She Will,1
Maroon 5 Featuring Christina Aguilera,False,3,3,4,Moves Like Jagger,9
Nicki Minaj,False,4,3,5,Super Bass,17
Bad Meets Evil Featuring Bruno Mars,False,5,5,6,Lighters,10
Foster The People,False,8,7,7,Pumped Up Kicks,17
Lil Wayne,False,6,5,8,How To Love,13
OneRepublic,False,10,8,9,Good Life,21
Britney Spears,False,9,7,10,I Wanna Go,11
"Pitbull Featuring Ne-Yo, Afrojack & Nayer",False,7,1,11,Give Me Everything,21
Hot Chelle Rae,False,11,7,12,Tonight Tonight,19
Adele,False,12,1,13,Rolling In The Deep,33
The Band Perry,False,15,14,14,If I Die Young,39
Gym Class Heroes Featuring Adam Levine,False,19,15,15,Stereo Hearts,10
Lady Gaga,False,14,3,16,The Edge Of Glory,15
Rihanna,False,25,17,17,Cheers (Drink To That),4
"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",False,16,10,18,I'm On One,14
Cobra Starship Featuring Sabi,False,23,19,19,You Make Me Feel...,6
Brad Paisley Duet With Carrie Underwood,False,17,17,20,Remind Me,11
Drake,False,13,13,21,Headlines,2
Lady Antebellum,False,24,7,22,Just A Kiss,16
Kelly Rowland Featuring Lil Wayne,False,22,17,23,Motivation,19
Beyonce,False,18,16,24,Best Thing I Never Had,12
Jason Aldean,False,20,7,25,Dirt Road Anthem,20
Jake Owen,False,26,24,26,Barefoot Blue Jean Night,17
Jay Z Kanye West Featuring Otis Redding,False,36,12,27,Otis,5
Luke Bryan,False,27,22,28,Country Girl (Shake It For Me),18
Zac Brown Band Featuring Jimmy Buffett,False,21,18,29,Knee Deep,15
David Guetta Featuring Flo Rida & Nicki Minaj,False,28,14,30,Where Them Girls At,16
The Black Eyed Peas,False,29,3,31,Just Can't Get Enough,27
Pitbull Featuring Marc Anthony,False,30,30,32,Rain Over Me,8
Kenny Chesney Featuring Grace Potter,False,33,33,33,You And Tequila,13
Adele,False,51,34,34,Someone Like You,7
Lady Gaga,False,96,35,35,You And I,3
Chris Brown,False,31,27,36,She Ain't You,19
Katy Perry Featuring Kanye West,False,32,1,37,E.T.,28
Blake Shelton,False,45,38,38,God Gave Me You,6
Coldplay,False,35,14,39,Every Teardrop Is A Waterfall,12
Rodney Atkins,False,47,40,40,Take A Back Road,12
Drake,False,40,21,41,Marvins Room,5
Bruno Mars,False,34,4,42,The Lazy Song,26
Jennifer Lopez Featuring Pitbull,False,37,3,43,On The Floor,26
Alexandra Stan,False,53,44,44,Mr. Saxobeat,6
Eli Young Band,False,0,45,45,Crazy Girl,23
Dierks Bentley,False,42,39,46,Am I The Only One,16
Lady Antebellum,True,0,47,47,We Owned The Night,1
Blake Shelton,False,38,13,48,Honey Bee,20
Afrojack Featuring Eva Simons,False,52,49,49,Take Over Control,10
Jason Aldean With Kelly Clarkson,False,0,31,50,Don't You Wanna Stay,31
Lupe Fiasco Featuring Trey Songz,False,43,40,51,Out Of My Head,13
Jennifer Lopez Featuring Lil Wayne,False,46,41,52,I'm Into You,14
