artist,isNew,last,peak,rank,title,week
The Weeknd,False,1,1,1,Blinding Lights,21
Drake,False,2,1,2,Toosie Slide,3
Roddy Ricch,False,3,1,3,The Box,20
Dua Lipa,False,4,2,4,Don't Start Now,25
Doja Cat Featuring Nicki Minaj,False,5,5,5,Say So,16
Post Malone,False,7,1,6,Circles,34
Harry Styles,False,6,6,7,Adore You,20
Justin Bieber Featuring Quavo,False,9,8,8,Intentions,11
DaBaby Featuring Roddy Ricch,True,0,9,9,Rockstar,1
Future Featuring Drake,False,8,2,10,Life Is Good,15
Billie Eilish,False,10,8,11,Everything I Wanted,24
Camila Cabello Featuring DaBaby,False,12,12,12,My Oh My,20
Maren Morris,False,13,12,13,The Bones,31
Megan Thee Stallion,False,14,14,14,Savage,6
Lewis Capaldi,False,11,1,15,Someone You Loved,50
Gabby Barrett Featuring Charlie Puth,False,17,16,16,I Hope,17
DaBaby Featuring YoungBoy Never Broke Again,True,0,17,17,Jump,1
Maroon 5,False,15,2,18,Memories,31
Lil Mosey,False,16,16,19,Blueberry Faygo,11
Blake Shelton Duet With Gwen Stefani,False,18,18,20,Nobody But You,15
Morgan Wallen,False,25,21,21,Chasin' You,13
SAINt JHN,False,26,22,22,Roses,5
Trevor Daniel,False,22,22,23,Falling,23
blackbear,False,20,11,24,Hot Girl Bummer,32
Roddy Ricch Featuring Mustard,False,29,20,25,High Fashion,17
Arizona Zervas,False,19,4,26,Roxanne,25
Powfu Featuring beabadoobee,False,30,27,27,Death Bed,6
The Weeknd,False,21,1,28,Heartless,22
Rod Wave,False,28,25,29,Heart On Ice,24
Ingrid Andress,False,32,30,30,More Hearts Than Mine,17
Tones And I,False,24,4,31,Dance Monkey,29
Mustard & Roddy Ricch,False,27,11,32,Ballin',40
DaBaby,False,51,22,33,Find My Way,3
Black Eyed Peas X J Balvin,False,31,26,34,RITMO (Bad Boys For Life),22
Playboi Carti,True,0,35,35,@ MEH,1
Sam Smith & Demi Lovato,True,0,36,36,I'm Ready,1
"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",False,36,36,37,Whats Poppin,11
Surfaces,False,38,38,38,Sunday Best,8
Dua Lipa,False,35,21,39,Break My Heart,4
Luke Combs Featuring Eric Church,False,48,40,40,Does To Me,6
Dan + Shay & Justin Bieber,False,34,4,41,"10,000 Hours",29
Demi Lovato,False,41,18,42,I Love Me,7
DaBaby,False,39,11,43,BOP,30
DaBaby Featuring Quavo,True,0,44,44,PICK UP,1
twenty one pilots,False,23,23,45,Level Of Concern,2
Lady Gaga,False,33,5,46,Stupid Love,8
Carly Pearce & Lee Brice,False,42,42,47,I Hope You're Happy Now,16
Chris Brown Featuring Drake,False,40,5,48,No Guidance,46
Sam Hunt,False,49,40,49,Hard To Forget,4
DaBaby Featuring Ashanti & Megan Thee Stallion,True,0,50,50,NASTY,1
Thomas Rhett Featuring Jon Pardi,False,44,44,51,Beer Can't Fix,6
Brett Young,False,37,29,52,Catch,13
DaBaby Featuring Future & jetsonmade,True,0,53,53,LIGHTSKIN SH*T,1
Pop Smoke,False,46,30,54,Dior,10
The Weeknd,False,45,16,55,In Your Eyes,5
Travis Denning,False,55,55,56,After A Few,4
Lewis Capaldi,False,57,57,57,Before You Go,12
H.E.R. Featuring YG,False,43,43,58,Slide,18
BENEE Featuring Gus Dapperton,False,58,58,59,Supalonely,6
Lil Baby,False,53,16,60,Sum 2 Prove,15
Morgan Wallen,True,0,61,61,More Than My Hometown,1
Russ & BIA,False,52,46,62,BEST ON EARTH,20
DaBaby,True,0,63,63,CAN'T STOP,1
DaBaby,True,0,64,64,BLAME IT ON BABY,1
NLE Choppa Featuring Roddy Ricch,False,60,57,65,Walk Em Down,5
Eminem Featuring Juice WRLD,False,56,3,66,Godzilla,14
Diplo Presents Thomas Wesley Featuring Morgan Wallen,False,68,65,67,Heartless,13
Bad Bunny,False,62,53,68,Yo Perreo Sola,6
