artist,isNew,last,peak,rank,title,week
Beyonce Featuring Sean Paul,False,1,1,1,Baby Boy,12
Ludacris Featuring Shawnna,False,4,2,2,Stand Up,9
Lil Jon & The East Side Boyz Featuring Ying Yang Twins,False,2,2,3,Get Low,27
YoungBloodZ Featuring Lil Jon,False,5,4,4,Damn!,13
"Nelly, P. Diddy & Murphy Lee",False,3,1,5,Shake Ya Tailfeather,19
3 Doors Down,False,6,6,6,Here Without You,10
Chingy Featuring Ludacris & Snoop Dogg,False,9,7,7,Holidae In,7
Chingy,False,7,2,8,Right Thurr,25
Ashanti,False,10,9,9,Rain On Me,10
Santana Featuring Alex Band Or Chad Kroeger,False,8,8,10,Why Don't You & I,15
Baby Bash Featuring Frankie J,False,16,11,11,Suga Suga,11
OutKast Featuring Sleepy Brown,False,21,12,12,The Way You Move,6
R. Kelly,False,20,13,13,Step In The Name Of Love,11
matchbox twenty,False,15,5,14,Unwell,33
50 Cent,False,11,3,15,P.I.M.P.,23
Pharrell Featuring Jay-Z,False,13,5,16,Frontin',21
Jagged Edge,False,24,17,17,Walked Outta Heaven,9
Maroon 5,False,22,18,18,Harder To Breathe,11
Fabolous Featuring Tamia Or Ashanti,False,12,4,19,Into You,21
Christina Aguilera Featuring Lil' Kim,False,17,12,20,Can't Hold Us Down,14
The Black Eyed Peas,False,14,8,21,Where Is The Love?,21
R. Kelly,False,18,13,22,Thoia Thoing,16
Trapt,False,25,23,23,Headstrong,28
Young Gunz,False,19,14,24,"Can't Stop, Won't Stop",13
OutKast,False,41,25,25,Hey Ya!,3
Beyonce Featuring Jay Z,False,23,1,26,Crazy In Love,24
Missy Elliott,False,35,27,27,Pass That Dutch,3
Fountains Of Wayne,False,31,28,28,Stacy's Mom,4
Staind,False,29,29,29,So Far Away,14
Train,False,27,19,30,Calling All Angels,24
Murphy Lee Featuring Jermaine Dupri,False,46,31,31,Wat Da Hook Gon Be,4
Keith Urban,False,36,32,32,Who Wouldn't Wanna Be Me,12
Gary Allan,False,32,32,33,Tough Little Boys,11
Nickelback,False,34,34,34,Someday,11
Uncle Kracker Featuring Dobie Gray,False,30,9,35,Drift Away,32
Jason Mraz,False,26,15,36,The Remedy (I Won't Worry),27
Toby Keith,False,38,37,37,I Love This Bar,9
John Mayer,False,33,33,38,Bigger Than My Body,10
