artist,isNew,last,peak,rank,title,week
Rihanna Featuring Britney Spears,False,2,1,1,S&M,14
Katy Perry Featuring Kanye West,False,1,1,2,E.T.,10
The Black Eyed Peas,False,3,3,3,Just Can't Get Enough,9
Jeremih Featuring 50 Cent,False,6,4,4,Down On Me,23
CeeLo Green,False,4,2,5,F**k You! (Forget You),34
Adele,False,10,6,6,Rolling In The Deep,15
Chris Brown Featuring Lil Wayne & Busta Rhymes,False,7,6,7,Look At Me Now,11
Jennifer Lopez Featuring Pitbull,False,9,5,8,On The Floor,8
Britney Spears Featuring Nicki Minaj & Ke$ha,False,8,8,9,Till The World Ends,7
Lady Gaga,True,0,10,10,Judas,1
Bruno Mars,False,20,11,11,The Lazy Song,8
Ke$ha,False,11,7,12,Blow,13
Lady Gaga,False,5,1,13,Born This Way,10
Tinie Tempah Featuring Eric Turner,False,14,14,14,Written In The Stars,9
Lupe Fiasco,False,16,15,15,The Show Goes On,16
P!nk,False,12,2,16,F**kin' Perfect,16
Nicki Minaj Featuring Drake,False,15,13,17,Moment 4 Life,18
Dr. Dre Featuring Eminem & Skylar Grey,False,19,4,18,I Need A Doctor,11
Kanye West,False,23,19,19,All Of The Lights,16
"Pitbull Featuring Ne-Yo, Afrojack & Nayer",False,17,17,20,Give Me Everything,3
Wiz Khalifa,False,26,21,21,Roll Up,10
Katy Perry,False,18,1,22,Firework,26
Bruno Mars,False,21,1,23,Grenade,29
Jessie J Featuring B.o.B,False,40,24,24,Price Tag,11
Diddy - Dirty Money Featuring Skylar Grey,False,24,11,25,Coming Home,21
Usher,False,27,15,26,More,19
Avril Lavigne,False,28,11,27,What The Hell,14
Pitbull Featuring T-Pain,False,22,7,28,Hey Baby (Drop It To The Floor),29
Enrique Iglesias Featuring Ludacris & DJ Frank E,False,25,4,29,Tonight (I'm Lovin' You),21
New Boyz Featuring The Cataracs & Dev,False,35,30,30,Backseat,9
Jason Aldean With Kelly Clarkson,False,42,31,31,Don't You Wanna Stay,24
Keri Hilson,False,30,24,32,Pretty Girl Rock,21
Lil Wayne Featuring Cory Gunz,False,32,9,33,6 Foot 7 Foot,18
Zac Brown Band,False,29,29,34,Colder Weather,13
Bruno Mars,False,34,1,35,Just The Way You Are,39
The Script,False,39,36,36,For The First Time,16
Selena Gomez & The Scene,False,31,24,37,Who Says,5
Brad Paisley Featuring Alabama,False,95,38,38,Old Alabama,2
Christina Perri,False,33,17,39,Jar Of Hearts,29
Mike Posner Featuring Lil Wayne,False,41,40,40,Bow Chicka Wow Wow,8
Sara Evans,False,38,38,41,A Little Bit Stronger,16
P!nk,False,37,1,42,Raise Your Glass,28
Thompson Square,False,36,32,43,Are You Gonna Kiss Me Or Not,18
Taio Cruz,False,43,2,44,Dynamite,46
Miranda Lambert,False,44,44,45,Heart Like Mine,10
Rascal Flatts,False,49,46,46,I Won't Let Go,12
Blake Shelton,False,13,13,47,Honey Bee,2
Edward Maya & Vika Jigulina,False,45,16,48,Stereo Love,28
Nicki Minaj,False,50,49,49,Did It On'em,7
Waka Flocka Flame Featuring Roscoe Dash & Wale,False,47,13,50,No Hands,32
Taylor Swift,False,48,11,51,Mean,5
Darius Rucker,False,51,51,52,This,16
Jerrod Niemann,False,53,52,53,What Do You Want,17
The Band Perry,False,52,52,54,You Lie,7
Kelly Rowland Featuring Lil Wayne,True,0,55,55,Motivation,1
LMFAO Featuring Lauren Bennett & GoonRock,False,66,56,56,Party Rock Anthem,4
Far*East Movement Featuring Ryan Tedder,False,54,7,57,Rocketeer,20
Miguel,False,63,58,58,Sure Thing,6
Keith Urban,False,56,56,59,Without You,6
YC Featuring Future,False,70,60,60,Racks,3
Kenny Chesney,False,61,61,61,Live A Little,6
Game Featuring Lil Wayne,True,0,62,62,Red Nation,1
Chris Young,False,67,63,63,Tomorrow,6
Mumford & Sons,False,64,27,64,The Cave,11
Lil Wayne Featuring Rick Ross,False,55,22,65,John,4
Britney Spears,False,59,1,66,Hold It Against Me,14
Ronnie Dunn,False,62,62,67,Bleed Red,10
Foo Fighters,False,78,68,68,Rope,7
T-Pain Featuring Chris Brown,False,65,33,69,Best Love Song,4
Ace Hood,False,87,70,70,Hustle Hard,2
Justin Moore,False,69,62,71,If Heaven Wasn't So Far Away,4
Big Sean Featuring Chris Brown,False,84,72,72,My Last,4
Trey Songz,False,73,63,73,Love Faces,12
Waka Flocka Flame Featuring Kebo Gotti,False,79,74,74,Grove St. Party,5
Wiz Khalifa,False,57,6,75,No Sleep,4
Travis Porter,False,75,75,76,Bring It Back,5
Easton Corbin,False,76,76,77,I Can't Love You Back,6
Fabolous,False,71,63,78,You Be Killin Em,16
Seether,False,81,74,79,Country Song,5
Jason Aldean,False,68,68,80,Dirt Road Anthem,2
My Chemical Romance,False,80,58,81,Sing,10
Rebecca Black,False,74,58,82,Friday,5
Marsha Ambrosius,False,86,83,83,Far Away,5
Craig Campbell,False,85,84,84,Family Man,4
Big Time Rush,False,83,79,85,Boyfriend,6
Eric Church,False,92,86,86,Homeboy,5
Victorious Cast Featuring Victoria Justice,False,58,58,87,Beggin' On Your Knees,3
Jennifer Hudson,False,82,64,88,Where You At,6
Sugarland,False,72,71,89,Little Miss,14
Chris Brown,True,0,90,90,She Ain't You,1
Martin Solveig & Dragonette,False,91,91,91,Hello,2
Justin Bieber Featuring Jaden Smith,False,77,8,92,Never Say Never,18
Hot Chelle Rae,True,0,93,93,Tonight Tonight,1
"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",True,0,94,94,Determinate,1
Kirk Franklin,False,90,90,95,I Smile,6
Jake Owen,True,0,96,96,Barefoot Blue Jean Night,1
Colbie Caillat,False,0,23,97,I Do,3
OneRepublic,False,97,69,98,Good Life,3
Toby Keith,False,100,99,99,Somewhere Else,2
Eli Young Band,False,96,59,100,Crazy Girl,6
