artist,isNew,last,peak,rank,title,week
Post Malone Featuring 21 Savage,False,1,1,1,Rockstar,5
Cardi B,False,2,1,2,Bodak Yellow (Money Moves),16
Logic Featuring Alessia Cara & Khalid,False,3,3,3,1-800-273-8255,25
Portugal. The Man,False,5,4,4,Feel It Still,18
Imagine Dragons,False,8,5,5,Thunder,25
J Balvin & Willy William Featuring Beyonce,False,6,3,6,Mi Gente,16
Demi Lovato,False,9,7,7,Sorry Not Sorry,15
Sam Smith,False,7,5,8,Too Good At Goodbyes,6
French Montana Featuring Swae Lee,False,10,3,9,Unforgettable,28
Taylor Swift,False,4,1,10,Look What You Made Me Do,9
Gucci Mane Featuring Migos,False,24,11,11,I Get The Bag,9
Charlie Puth,False,12,5,12,Attention,26
P!nk,False,23,13,13,What About Us,11
Imagine Dragons,False,13,4,14,Believer,37
Luis Fonsi & Daddy Yankee Featuring Justin Bieber,False,11,1,15,Despacito,40
21 Savage,False,14,12,16,Bank Account,15
Yo Gotti Featuring Nicki Minaj,False,15,8,17,Rake It Up,16
Ed Sheeran,False,22,18,18,Perfect,8
Maroon 5 Featuring SZA,False,17,17,19,What Lovers Do,8
Camila Cabello Featuring Young Thug,False,26,20,20,Havana,10
Liam Payne Featuring Quavo,False,16,10,21,Strip That Down,22
Ed Sheeran,False,18,1,22,Shape Of You,41
Shawn Mendes,False,19,6,23,There's Nothing Holdin' Me Back,26
Niall Horan,False,21,11,24,Slow Hands,25
Khalid,False,29,25,25,Young Dumb & Broke,14
Kane Brown Featuring Lauren Alaina,False,27,26,26,What Ifs,19
Lil Pump,False,32,27,27,Gucci Gang,6
Kesha,False,28,22,28,Praying,15
Post Malone,False,31,29,29,I Fall Apart,4
Bruno Mars,False,30,1,30,That's What I Like,40
DJ Khaled Featuring Rihanna & Bryson Tiller,False,25,2,31,Wild Thoughts,18
Halsey,False,40,32,32,Bad At Love,7
Luke Combs,False,39,33,33,When It Rains It Pours,12
Post Malone Featuring Quavo,False,37,8,34,Congratulations,43
Kendrick Lamar,False,33,1,35,Humble.,29
Lil Uzi Vert,False,35,7,36,XO TOUR Llif3,30
The Chainsmokers & Coldplay,False,34,3,37,Something Just Like This,35
Dua Lipa,False,44,38,38,New Rules,12
