artist,isNew,last,peak,rank,title,week
Mark Ronson Featuring Bruno Mars,False,1,1,1,Uptown Funk!,14
Ed Sheeran,False,2,2,2,Thinking Out Loud,19
Hozier,False,3,2,3,Take Me To Church,27
Rihanna & Kanye West & Paul McCartney,False,6,4,4,FourFiveSeconds,4
Maroon 5,False,4,4,5,Sugar,5
Ellie Goulding,False,9,6,6,Love Me Like You Do,6
Taylor Swift,False,5,1,7,Blank Space,16
Sam Smith,False,8,5,8,I'm Not The Only One,24
Meghan Trainor,False,7,4,9,Lips Are Movin,17
Taylor Swift,False,18,10,10,Style,10
Sam Smith,False,14,2,11,Stay With Me,45
The Weeknd,False,29,12,12,Earned It (Fifty Shades Of Grey),8
Pitbull & Ne-Yo,False,11,11,13,Time Of Our Lives,10
Usher Featuring Juicy J,False,13,13,14,I Don't Mind,13
Taylor Swift,False,10,1,15,Shake It Off,26
Fall Out Boy,False,15,10,16,Centuries,23
Meghan Trainor,False,16,1,17,All About That Bass,32
Nick Jonas,False,12,7,18,Jealous,23
"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",False,17,12,19,Only,16
Sia,False,32,8,20,Chandelier,41
Big Sean Featuring E-40,False,19,11,21,I Don't F**k With You,21
Nicki Minaj Featuring Drake & Lil Wayne,False,26,22,22,Truffle Butter,4
Beyonce,False,20,13,23,7/11,12
Ne-Yo Featuring Juicy J,False,23,23,24,She Knows,13
Ella Henderson,False,25,22,25,Ghost,16
O.T. Genasis,False,22,20,26,CoCo,13
Ariana Grande & The Weeknd,False,21,7,27,Love Me Harder,19
Flo Rida Featuring Sage The Gemini & Lookas,False,31,28,28,G.D.F.R.,14
Lillywood & Robin Schulz,False,30,29,29,Prayer In C,11
Rae Sremmurd,False,27,16,30,No Type,21
Maroon 5,False,28,3,31,Animals,26
Vance Joy,False,33,30,32,Riptide,34
Chris Brown & Tyga,False,36,33,33,Ayo,6
Selena Gomez,False,24,6,34,The Heart Wants What It Wants,15
Sia,False,39,17,35,Elastic Heart,6
Sam Hunt,False,42,36,36,Take Your Time,7
Natalie La Rose Featuring Jeremih,False,59,37,37,Somebody,4
Ed Sheeran,False,43,9,38,Don't,36
"Jessie J, Ariana Grande & Nicki Minaj",False,38,3,39,Bang Bang,29
I LOVE MAKONNEN Featuring Drake,False,37,12,40,Tuesday,21
Fetty Wap,False,60,41,41,Trap Queen,4
Calvin Harris Featuring Ellie Goulding,False,47,42,42,Outside,10
Thomas Rhett,False,49,43,43,Make Me Wanna,14
Kelly Clarkson,False,34,34,44,Heartbeat Song,5
Kanye West Featuring Paul McCartney,False,69,35,45,Only One,6
Luke Bryan,False,44,41,46,I See You,12
Tove Lo,False,41,3,47,Habits (Stay High),38
Florida Georgia Line,False,48,44,48,Sun Daze,17
Drake,True,0,49,49,Energy,1
One Direction,False,50,31,50,Night Changes,13
Blake Shelton Featuring Ashley Monroe,False,51,48,51,Lonely Tonight,11
Prince Royce Featuring Snoop Dogg,False,45,43,52,Stuck On A Feeling,8
Big Sean Featuring Drake,False,54,53,53,Blessings,2
Imagine Dragons,False,63,53,54,I Bet My Life,15
