artist,isNew,last,peak,rank,title,week
Adele,False,1,1,1,Rolling In The Deep,24
"Pitbull Featuring Ne-Yo, Afrojack & Nayer",False,2,2,2,Give Me Everything,12
LMFAO Featuring Lauren Bennett & GoonRock,False,3,3,3,Party Rock Anthem,13
Katy Perry,False,31,4,4,Last Friday Night (T.G.I.F.),4
Katy Perry Featuring Kanye West,False,4,1,5,E.T.,19
Lady Gaga,False,6,3,6,The Edge Of Glory,6
Jason Aldean,False,9,7,7,Dirt Road Anthem,11
Nicki Minaj,False,10,8,8,Super Bass,8
Bruno Mars,False,5,4,9,The Lazy Song,17
Lupe Fiasco,False,11,9,10,The Show Goes On,25
The Black Eyed Peas,False,8,3,11,Just Can't Get Enough,18
Jennifer Lopez Featuring Pitbull,False,7,3,12,On The Floor,17
Lil Wayne,False,13,12,13,How To Love,4
Jason Derulo,False,18,14,14,Don't Wanna Go Home,5
Britney Spears Featuring Nicki Minaj & Ke$ha,False,12,3,15,Till The World Ends,16
Bad Meets Evil Featuring Bruno Mars,True,0,16,16,Lighters,1
OneRepublic,False,20,16,17,Good Life,12
Chris Brown Featuring Lil Wayne & Busta Rhymes,False,15,6,18,Look At Me Now,20
"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",False,17,10,19,I'm On One,5
Hot Chelle Rae,False,22,20,20,Tonight Tonight,10
Blake Shelton,False,21,13,21,Honey Bee,11
Selena Gomez & The Scene,False,27,22,22,Who Says,14
Wiz Khalifa,False,16,13,23,Roll Up,19
Kelly Rowland Featuring Lil Wayne,False,23,21,24,Motivation,10
Ke$ha,False,19,7,25,Blow,22
Lady Antebellum,False,24,7,26,Just A Kiss,7
Zac Brown Band Featuring Jimmy Buffett,False,29,27,27,Knee Deep,6
Luke Bryan,False,28,22,28,Country Girl (Shake It For Me),9
CeeLo Green,False,26,2,29,F**k You! (Forget You),43
Jeremih Featuring 50 Cent,False,25,4,30,Down On Me,32
Taylor Swift,False,37,11,31,Mean,14
Brad Paisley Duet With Carrie Underwood,False,59,32,32,Remind Me,2
Chris Brown,False,39,33,33,She Ain't You,10
Big Sean Featuring Chris Brown,False,43,34,34,My Last,13
Rihanna Featuring Britney Spears,False,30,1,35,S&M,23
The Band Perry,False,46,19,36,If I Die Young,30
P!nk,False,33,2,37,F**kin' Perfect,25
The Script,False,35,23,38,For The First Time,25
Tinie Tempah Featuring Eric Turner,False,32,12,39,Written In The Stars,18
Katy Perry,False,40,1,40,Firework,35
