artist,isNew,last,peak,rank,title,week
Jay-Z + Alicia Keys,False,1,1,1,Empire State Of Mind,11
Lady Gaga,False,11,2,2,Bad Romance,4
Owl City,False,2,1,3,Fireflies,14
Jason Derulo,False,3,1,4,Whatcha Say,15
Ke$ha,False,10,5,5,TiK ToK,7
Iyaz,False,4,4,6,Replay,14
David Guetta Featuring Akon,False,12,7,7,Sexy Chick,16
Lady Gaga,False,9,6,8,Paparazzi,13
Britney Spears,False,6,1,9,3,7
Jay Sean Featuring Lil Wayne,False,7,1,10,Down,21
Miley Cyrus,False,8,2,11,Party In The U.S.A.,15
The Black Eyed Peas,False,15,7,12,Meet Me Halfway,10
Beyonce,False,13,10,13,Sweet Dreams,18
Lady Antebellum,False,5,5,14,Need You Now,15
Taylor Swift,False,14,2,15,You Belong With Me,31
Kelly Clarkson,False,20,16,16,Already Gone,17
"Drake Featuring Kanye West, Lil Wayne & Eminem",False,19,8,17,Forever,10
The Black Eyed Peas,False,18,1,18,I Gotta Feeling,24
Rihanna,False,16,9,19,Russian Roulette,5
"Jay-Z, Rihanna & Kanye West",False,17,2,20,Run This Town,17
Kings Of Leon,False,22,4,21,Use Somebody,43
Chris Brown Featuring Lil Wayne & Swizz Beatz,False,24,22,22,I Can Transform Ya,7
Carrie Underwood,False,21,11,23,Cowboy Casanova,10
Justin Bieber,False,23,20,24,One Time,18
John Mayer,True,0,25,25,Half Of My Heart,1
Taylor Swift,False,26,26,26,Fifteen,12
Cascada,False,27,27,27,Evacuate The Dancefloor,15
Colbie Caillat,False,25,12,28,Fallin' For You,21
50 Cent Featuring Ne-Yo,False,28,28,29,Baby By Me,4
Jay Sean Featuring Sean Paul & Lil Jon,False,30,27,30,Do You Remember,3
Leona Lewis,False,59,31,31,Happy,7
Birdman Featuring Lil Wayne & Drake,False,34,32,32,Money To Blow,7
Zac Brown Band,False,29,25,33,Toes,18
Luke Bryan,False,35,34,34,Do I,12
Jesse McCartney Featuring T-Pain,False,36,35,35,Body Language,8
Usher,False,37,31,36,Papers,6
Kenny Chesney With Dave Matthews,False,32,32,37,I'm Alive,14
Mariah Carey,False,33,7,38,Obsessed,20
Reba,False,39,39,39,Consider Me Gone,8
Boys Like Girls Featuring Taylor Swift,False,48,40,40,Two Is Better Than One,5
Kris Allen,False,70,41,41,Live Like We're Dying,4
Miranda Lambert,False,38,38,42,White Liar,6
Michael Franti & Spearhead Featuring Cherine Anderson,False,40,18,43,Say Hey (I Love You),18
New Boyz Featuring Ray J,False,50,44,44,Tie Me Down,6
Train,False,46,45,45,"Hey, Soul Sister",8
Mario Featuring Gucci Mane & Sean Garrett,False,41,14,46,Break Up,23
Pitbull,False,43,8,47,Hotel Room Service,23
Shinedown,False,51,48,48,If You Only Knew,4
Gucci Mane Featuring Plies Or OJ Da Juiceman,False,42,36,49,Wasted,12
Glee Cast,True,0,50,50,Lean On Me,1
Snoop Dogg Featuring The-Dream,False,55,51,51,Gangsta Luv,5
Tim McGraw,False,49,49,52,Southern Voice,5
OneRepublic,False,72,53,53,All The Right Moves,7
Muse,False,53,37,54,Uprising,11
John Mayer,False,71,17,55,Who Says,6
P!nk,False,44,44,56,Funhouse,9
Trey Songz Featuring Drake,False,60,57,57,I Invented Sex,5
Alicia Keys,True,0,58,58,Try Sleeping With A Broken Heart,1
Uncle Kracker,False,54,47,59,Smile,16
Dierks Bentley,False,61,60,60,I Wanna Make You Close Your Eyes,8
Shakira Featuring Lil Wayne,False,58,58,61,Give It Up To Me,2
