artist,isNew,last,peak,rank,title,week
Iggy Azalea Featuring Charli XCX,False,1,1,1,Fancy,16
Ariana Grande Featuring Iggy Azalea,False,2,2,2,Problem,8
MAGIC!,False,3,3,3,Rude,9
Nico & Vinz,False,7,4,4,Am I Wrong,10
Sam Smith,False,10,5,5,Stay With Me,11
Jason Derulo Featuring Snoop Dogg,False,5,5,6,Wiggle,8
John Legend,False,4,1,7,All Of Me,37
Calvin Harris,False,9,8,8,Summer,14
DJ Snake & Lil Jon,False,6,4,9,Turn Down For What,26
Pharrell Williams,False,8,1,10,Happy,25
Katy Perry Featuring Juicy J,False,11,1,11,Dark Horse,40
Disclosure Featuring Sam Smith,False,14,12,12,Latch,14
Ed Sheeran,False,16,13,13,Sing,11
Maroon 5,True,0,14,14,Maps,1
Paramore,False,12,10,15,Ain't It Fun,17
Justin Timberlake,False,13,8,16,Not A Bad Thing,17
MKTO,False,18,17,17,Classic,19
Jason Derulo Featuring 2 Chainz,False,15,3,18,Talk Dirty,27
Katy Perry,False,19,17,19,Birthday,11
Rixton,False,20,14,20,Me And My Broken Heart,13
Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,False,21,9,21,Loyal,23
OneRepublic,False,27,2,22,Counting Stars,53
OneRepublic,False,30,23,23,Love Runs Out,7
Bastille,False,25,5,24,Pompeii,45
Luke Bryan,False,23,14,25,Play It Again,15
Jake Owen,False,28,26,26,Beachin',13
Florida Georgia Line Ft. Jason Derulo & Luke Bryan,False,17,15,27,This Is How We Roll,20
5 Seconds Of Summer,True,0,28,28,Kiss Me Kiss Me,1
Idina Menzel,False,22,5,29,Let It Go,30
Trey Songz,False,31,22,30,Na Na,22
Charli XCX,False,29,29,31,Boom Clap,3
Sia,False,35,32,32,Chandelier,7
American Authors,False,32,11,33,Best Day Of My Life,32
Lil Wayne Featuring Drake,False,34,26,34,Believe Me,4
Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,False,40,35,35,Bailando,8
Michael Jackson & Justin Timberlake,False,33,9,36,Love Never Felt So Good,8
Ed Sheeran,True,0,37,37,Afire Love,1
KONGOS,False,39,38,38,Come With Me Now,12
Blake Shelton Featuring Gwen Sebastian,False,42,39,39,My Eyes,8
5 Seconds Of Summer,False,37,24,40,She Looks So Perfect,12
Dierks Bentley,False,43,41,41,Drunk On A Plane,6
Pitbull Featuring Ke$ha,False,38,1,42,Timber,37
Avicii,False,36,4,43,Wake Me Up!,52
Nicki Minaj,False,24,24,44,Pills N Potions,5
Lady Antebellum,False,52,45,45,Bartender,5
Lee Brice,False,47,46,46,I Don't Dance,10
Imagine Dragons,False,45,6,47,Demons,61
Chris Young,False,51,48,48,Who I Am With You,9
KCamp Featuring 2 Chainz,False,55,49,49,Cut Her Off,11
Joe Nichols,False,56,50,50,Yeah,9
Justin Moore,False,49,49,51,Lettin' The Night Roll,18
Tyler Farr,False,54,52,52,Whiskey In My Water,13
Wiz Khalifa,False,62,53,53,We Dem Boyz,10
Tiesto Featuring Matthew Koma,False,76,54,54,Wasted,3
Becky G,False,75,55,55,Shower,3
Coldplay,False,71,10,56,A Sky Full Of Stars,8
Tinashe Featuring ScHoolboy Q,False,44,44,57,2 On,7
T.I. Featuring Iggy Azalea,True,0,58,58,No Mediocre,1
Tove Lo,False,63,59,59,Habits (Stay High),4
Shakira,False,53,53,60,Dare (La La La),5
Jason Derulo,False,57,56,61,Trumpets,4
Naughty Boy Featuring Sam Smith,False,58,19,62,La La La,18
Brett Eldredge,False,50,44,63,Beat Of The Music,20
Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,False,48,48,64,Or Nah,14
YG Featuring Drake,False,65,54,65,Who Do You Love?,15
Kid Ink Featuring Chris Brown,False,73,66,66,Main Chick,6
"Future Featuring Pharrell, Pusha T & Casino",False,60,46,67,Move That Doh,15
Iggy Azalea,False,61,54,68,Work,8
Brad Paisley,False,69,69,69,River Bank,7
Ingrid Michaelson,False,74,70,70,Girls Chase Boys,11
Young Money Featuring Drake,False,70,50,71,Trophies,16
Ed Sheeran,False,46,46,72,Don't,2
Billy Currington,False,64,64,73,We Are Tonight,9
Usher,False,66,66,74,Good Kisser,7
ScHoolboy Q Featuring BJ The Chicago Kid,False,81,75,75,Studio,3
