artist,isNew,last,peak,rank,title,week
The Weeknd,False,1,1,1,The Hills,21
Drake,False,2,2,2,Hotline Bling,11
Justin Bieber,False,3,1,3,What Do You Mean?,7
Fetty Wap Featuring Remy Boyz,False,5,4,4,679,16
Shawn Mendes,False,8,5,5,Stitches,21
Taylor Swift,False,9,6,6,Wildest Dreams,8
The Weeknd,False,6,1,7,Can't Feel My Face,19
R. City Featuring Adam Levine,False,7,6,8,Locked Away,13
Silento,False,4,3,9,Watch Me,34
Selena Gomez Featuring A$AP Rocky,False,10,5,10,Good For You,17
Major Lazer & DJ Snake Featuring MO,False,11,4,11,Lean On,28
"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",False,14,12,12,Downtown,8
Drake & Future,False,16,13,13,Jumpman,4
OMI,False,13,1,14,Cheerleader,26
iLoveMemphis,False,15,15,15,Hit The Quan,9
Elle King,False,20,16,16,Ex's & Oh's,15
Ed Sheeran,False,12,10,17,Photograph,23
Selena Gomez,False,38,18,18,Same Old Love,5
Fetty Wap,False,17,2,19,Trap Queen,39
X Ambassadors,False,19,18,20,Renegades,27
Fetty Wap Featuring Monty,False,18,7,21,My Way,15
Ellie Goulding,False,23,22,22,On My Mind,4
Alessia Cara,False,29,23,23,Here,11
Meghan Trainor Featuring John Legend,False,28,24,24,Like I'm Gonna Lose You,15
Wiz Khalifa Featuring Charlie Puth,False,22,1,25,See You Again,32
One Direction,False,21,3,26,Drag Me Down,11
Mark Ronson Featuring Bruno Mars,False,25,1,27,Uptown Funk!,49
Future Featuring Drake,False,30,28,28,Where Ya At,13
WALK THE MOON,False,24,4,29,Shut Up And Dance,49
Luke Bryan,False,34,30,30,Strip It Down,11
Calvin Harris & Disciples,False,33,31,31,How Deep Is Your Love,13
Rachel Platten,False,26,6,32,Fight Song,27
Skrillex & Diplo With Justin Bieber,False,27,8,33,Where Are U Now,33
Hailee Steinfeld,False,31,30,34,Love Myself,10
Ed Sheeran,False,37,2,35,Thinking Out Loud,54
Meek Mill Featuring Chris Brown & Nicki Minaj,False,35,21,36,All Eyes On You,17
Fetty Wap,False,39,33,37,Again,10
Drake,False,41,21,38,Back To Back,11
Jason Derulo,False,42,5,39,Want To Want Me,32
Demi Lovato,False,32,11,40,Cool For The Summer,16
Travis Scott,False,51,41,41,Antidote,6
Charlie Puth Featuring Meghan Trainor,False,36,21,42,Marvin Gaye,18
Maroon 5,False,45,2,43,Sugar,40
Rich Homie Quan,False,40,26,44,Flex (Ooh Ooh Ooh),26
Nick Jonas,False,44,44,45,Levels,8
Post Malone,False,53,46,46,White Iverson,6
Fifth Harmony Featuring Kid Ink,False,50,12,47,Worth It,35
The Weeknd,False,47,3,48,Earned It (Fifty Shades Of Grey),43
Taylor Swift Featuring Kendrick Lamar,False,46,1,49,Bad Blood,25
Thomas Rhett,False,69,50,50,Die A Happy Man,4
Old Dominion,False,54,51,51,Break Up With Him,15
Cam,False,56,52,52,Burning House,14
Chris Young,False,60,53,53,I'm Comin' Over,16
Drake & Future,False,52,52,54,Big Rings,4
Florida Georgia Line,False,61,55,55,Anything Goes,14
Nicky Jam & Enrique Iglesias,False,58,56,56,El Perdon (Forgiveness),30
Brett Eldredge,False,48,48,57,Lose My Mind,19
Demi Lovato,False,0,58,58,Confident,2
J. Cole,False,66,59,59,No Role Modelz,9
Chris Brown,False,64,60,60,Liquor,7
Carrie Underwood,False,68,43,61,Smoke Break,8
Fetty Wap,False,67,57,62,RGF Island,4
K Camp,False,62,54,63,Comfortable,11
Rae Sremmurd,False,78,64,64,Come Get Her,5
Kenny Chesney,False,57,54,65,Save It For A Rainy Day,13
Drake & Future,False,55,53,66,Diamonds Dancing,4
Chase Rice,False,73,67,67,Gonna Wanna Tonight,10
Sam Hunt,False,63,26,68,House Party,20
Cole Swindell,False,74,69,69,Let Me See Ya Girl,11
Keith Urban,False,59,40,70,"John Cougar, John Deere, John 3:16",19
Dan + Shay,False,76,71,71,Nothin' Like You,10
Drake,False,65,58,72,Right Hand,5
Nelly Featuring Jeremih,False,94,73,73,The Fix,3
Bryson Tiller,False,81,74,74,Don't,3
Ty Dolla $ign Featuring Future & Rae Sremmurd,False,80,75,75,Blase,5
Sam Hunt,False,90,76,76,Break Up In A Small Town,2
Rae Sremmurd,False,77,49,77,This Could Be Us,19
DeJ Loaf Featuring Big Sean,False,83,78,78,Back Up,2
Drake & Future,False,71,62,79,Digital Dash,4
Drake & Future,False,72,69,80,Scholarships,4
Blake Shelton,False,85,81,81,Gonna,5
The Game Featuring Drake,False,0,82,82,100,8
Major Lazer Featuring Ellie Goulding & Tarrus Riley,False,84,83,83,Powerful,4
Drake & Future,False,79,76,84,I'm The Plug,4
J Balvin,False,88,85,85,Ginza,6
Lil Wayne & Charlie Puth,False,89,86,86,Nothing But Trouble (Instagram Models),5
Rudimental Featuring Ed Sheeran,False,0,87,87,Lay It All On Me,2
Brothers Osborne,False,99,88,88,Stay A Little Longer,2
Daya,False,93,89,89,Hide Away,4
Halsey,False,92,90,90,New Americana,6
twenty one pilots,False,95,87,91,Stressed Out,4
Jana Kramer,True,0,92,92,I Got The Boy,1
Drake & Future,False,82,74,93,Live From The Gutter,4
Jess Glynne,False,0,88,94,Hold My Hand,2
Maddie & Tae,False,70,61,95,Fly,14
Drake & Future,False,86,82,96,Change Locations,3
Fetty Wap Featuring Monty,False,98,86,97,Jugg,3
Lil Dicky Featuring Fetty Wap & Rich Homie Quan,False,0,71,98,$ave Dat Money,2
Tim McGraw,True,0,99,99,Top Of The World,1
The 1975,True,0,100,100,Love Me,1
