artist,isNew,last,peak,rank,title,week
Olivia Rodrigo,False,1,1,1,Drivers License,7
Cardi B,False,5,2,2,Up,3
Chris Brown & Young Thug,False,8,3,3,Go Crazy,42
Ariana Grande Feat. Doja Cat & Megan Thee Stallion,False,2,2,4,34+35,17
The Weeknd,False,4,1,5,Blinding Lights,64
The Weeknd & Ariana Grande,False,6,4,6,Save Your Tears,11
24kGoldn Featuring iann dior,False,7,1,7,Mood,29
Lil Tjay Featuring 6LACK,False,3,3,8,Calling My Phone,2
Ariana Grande,False,10,1,9,Positions,18
Dua Lipa,False,9,5,10,Levitating,21
Pop Smoke,False,12,10,11,What You Know Bout Love,25
Billie Eilish,False,13,2,12,Therefore I Am,16
Pooh Shiesty Featuring Lil Durk,False,16,13,13,Back In Blood,8
CJ,False,15,10,14,Whoopty,16
Pop Smoke Featuring Lil Baby & DaBaby,False,14,6,15,For The Night,34
Bad Bunny & Jhay Cortez,False,21,5,16,Dakiti,17
SZA,False,18,9,17,Good Days,9
Gabby Barrett Featuring Charlie Puth,False,19,3,18,I Hope,61
Yung Bleu Featuring Drake,False,24,19,19,You're Mines Still,12
Luke Combs,False,20,15,20,Better Together,21
Tate McRae,False,23,21,21,You Broke Me First.,27
Doja Cat,False,27,18,22,Streets,7
Lil Baby,False,32,23,23,On Me,12
Machine Gun Kelly X blackbear,False,29,24,24,My Ex's Best Friend,28
Niko Moon,False,35,25,25,Good Time,21
BRS Kash,False,30,24,26,Throat Baby (Go Baby),19
Justin Bieber Featuring Chance The Rapper,False,17,3,27,Holy,23
Saweetie Featuring Doja Cat,False,38,28,28,Best Friend,7
Taylor Swift,False,25,1,29,Willow,11
Justin Bieber & benny blanco,False,22,12,30,Lonely,19
AJR,False,31,8,31,Bang!,34
Coi Leray Featuring Lil Durk,False,70,32,32,No More Parties,3
Justin Bieber,False,28,6,33,Anyone,8
Internet Money & Gunna Featuring Don Toliver & NAV,False,34,6,34,Lemonade,28
Parmalee x Blanco Brown,False,40,35,35,Just The Way,9
Ritt Momney,False,39,36,36,Put Your Records On,19
Luke Bryan,False,46,37,37,Down To One,9
The Kid LAROI,False,43,38,38,Without You,12
Drake Featuring Lil Durk,False,36,2,39,Laugh Now Cry Later,28
Chris Stapleton,False,37,25,40,Starting Over,26
Megan Thee Stallion,False,26,12,41,Body,14
Megan Thee Stallion Featuring DaBaby,False,41,28,42,Cry Baby,12
Moneybagg Yo,False,50,37,43,Time Today,3
Thomas Rhett,False,56,44,44,What's Your Country Song,10
H.E.R.,False,44,44,45,Damage,11
Darius Rucker,False,42,42,46,Beers And Sunshine,11
SpotemGottem Featuring Pooh Shiesty Or DaBaby,False,54,47,47,Beat Box,6
Gabby Barrett,False,55,48,48,The Good Ones,9
Dua Lipa,False,49,49,49,We're Good,2
BTS,False,45,1,50,Dynamite,27
Erica Banks,False,47,47,51,Buss It,7
Morgan Wallen,False,53,9,52,Wasted On You,7
NF,True,0,53,53,Clouds,1
Kali Uchis,True,0,54,54,Telepatia,1
All Time Low Featuring Demi Lovato & blackbear,False,59,55,55,Monsters,9
Travis Scott & HVME,False,60,56,56,Goosebumps,6
Harry Styles,False,58,57,57,Golden,18
Bad Bunny & Rosalia,False,69,53,58,La Noche de Anoche,5
Ava Max,False,61,59,59,My Head And My Heart,3
Florida Georgia Line,False,48,48,60,Long Live,8
Ariana Grande,True,0,61,61,Test Drive,1
Masked Wolf,False,68,62,62,Astronaut In The Ocean,2
Giveon,False,74,63,63,Heartbreak Anniversary,2
Morgan Wallen,False,57,32,64,Sand In My Boots,7
Glass Animals,False,64,64,65,Heat Waves,6
Brett Young,False,63,63,66,Lady,7
Lil Yachty Featuring Kodak Black,True,0,67,67,Hit Bout It,1
Luke Combs,False,66,2,68,Forever After All,18
Kelsea Ballerini,False,52,39,69,Hole In The Bottle,19
Jack Harlow,False,62,34,70,Tyler Herro,18
Black Eyed Peas X Shakira,False,67,67,71,Girl Like Me,7
Lil Durk Featuring Lil Baby,False,79,39,72,Finesse Out The Gang Way,4
Eric Church,False,73,73,73,Hell Of A View,7
Jason Derulo Featuring Adam Levine,False,76,74,74,Lifestyle,3
Dustin Lynch,False,72,72,75,Momma's House,7
DaBaby,False,80,55,76,Masterpiece,5
Tenille Arts,False,78,77,77,Somebody Like That,6
YBN Nahmir Featuring 21 Savage,False,99,78,78,Opp Stoppa,3
Pooh Shiesty Featuring BIG30,False,75,51,79,Neighbors,3
Morgan Wallen,False,71,25,80,Somebody's Problem,11
VEDO,False,85,81,81,You Got It,9
Myke Towers & Juhn,False,82,82,82,Bandido,3
DDG,False,81,81,83,Moonwalking In Calabasas,9
Future & Lil Uzi Vert,False,90,31,84,Drankin N Smokin,6
Keith Urban Duet With P!nk,False,86,62,85,One Too Many,11
Lil Durk & King Von,False,87,53,86,Still Trappin',9
Morray,False,94,87,87,Quicksand,3
Clinton Kane,True,0,88,88,Chicken Tendies,1
Jazmine Sullivan,False,88,88,89,Pick Up Your Feelings,5
6ix9ine,True,0,90,90,ZaZa,1
Jordan Davis,False,96,91,91,Almost Maybes,5
Jake Owen,True,0,92,92,Made For You,1
Dan + Shay,False,93,63,93,Glad You Exist,3
Ed Sheeran,False,65,29,94,Afterglow,10
Morgan Wallen,False,84,52,95,Cover Me Up,8
Tiesto,True,0,96,96,The Business,1
Pop Smoke Featuring A Boogie Wit da Hoodie,True,0,97,97,Hello,1
Shawn Mendes & Justin Bieber,False,91,8,98,Monster,14
Mooski,True,0,99,99,Track Star,1
Giveon,False,95,95,100,Like I Want You,2
