artist,isNew,last,peak,rank,title,week
50 Cent Featuring Olivia,False,1,1,1,Candy Shop,13
The Game Featuring 50 Cent,False,2,2,2,Hate It Or Love It,12
Gwen Stefani,False,10,3,3,Hollaback Girl,5
Akon,False,4,4,4,Lonely,10
Kelly Clarkson,False,3,2,5,Since U Been Gone,20
Frankie J Featuring Baby Bash,False,5,3,6,Obsession (No Es Amor),14
Green Day,False,6,2,7,Boulevard Of Broken Dreams,23
Ciara Featuring Ludacris,False,17,8,8,Oh,6
50 Cent,False,7,3,9,Disco Inferno,21
Amerie,False,8,8,10,1 Thing,12
The Killers,False,16,11,11,Mr. Brightside,12
Will Smith,False,12,12,12,Switch,9
Rob Thomas,False,9,9,13,Lonely No More,11
Trillville Featuring Cutty,False,15,14,14,Some Cut,19
Gwen Stefani Featuring Eve,False,11,7,15,Rich Girl,19
Natalie,False,20,13,16,Goin' Crazy,12
Mario,False,14,1,17,Let Me Love You,28
Bobby Valentino,False,25,18,18,Slow Down,9
Usher,False,18,8,19,Caught Up,21
Alicia Keys,False,23,20,20,Karma,23
Ciara Featuring Missy Elliott,False,19,2,21,"1, 2 Step",27
50 Cent,False,35,22,22,Just A Lil Bit,6
T.I.,False,24,23,23,U Don't Know Me,15
Ludacris,False,22,19,24,Number One Spot,9
The Game Featuring 50 Cent,False,21,4,25,How We Do,23
"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo",False,27,25,26,Sugar (Gimme Some),15
Mariah Carey,False,36,16,27,It's Like That,14
Backstreet Boys,False,55,28,28,Incomplete,2
Weezer,False,13,13,29,Beverly Hills,3
Mariah Carey,False,61,30,30,We Belong Together,3
The Black Eyed Peas,False,97,31,31,Don't Phunk With My Heart,2
Ying Yang Twins,False,30,30,32,Wait (The Whisper Song),10
3 Doors Down,False,33,33,33,Let Me Go,13
Kelly Clarkson,False,28,6,34,Breakaway,36
Brooke Valentine Featuring Lil Jon & Big Boi,False,37,35,35,Girlfight,9
Fantasia,False,26,21,36,Truth Is,15
Destiny's Child,False,50,37,37,Girl,5
Howie Day,False,41,38,38,Collide,12
Omarion,False,31,27,39,O,15
John Legend,False,29,24,40,Ordinary People,17
112 Featuring Foxy Brown,False,39,39,41,U Already Know,9
Eminem,False,34,11,42,Mockingbird,18
Cassidy,False,52,43,43,I'm A Hustla,7
Baby Bash Featuring Akon,False,42,42,44,Baby I'm Back,10
Green Day,False,86,45,45,Holiday,4
Maroon 5,False,43,5,46,She Will Be Loved,41
Bowling For Soup,False,47,46,47,Almost,11
Jet,False,38,37,48,Look What You've Done,14
Nivea Featuring Lil Jon & YoungBloodZ,False,44,40,49,Okay,19
Gavin DeGraw,False,49,10,50,I Don't Want To Be,28
Audioslave,False,32,32,51,Be Yourself,6
Kenny Chesney,False,48,48,52,Anything But Mine,12
Montgomery Gentry,False,54,53,53,Gone,13
The Used And My Chemical Romance,True,0,54,54,Under Pressure,1
Mario,False,59,55,55,How Could You,7
Brooks & Dunn,False,57,56,56,It's Getting Better All The Time,12
Pretty Ricky,False,72,57,57,Grind With Me,3
Faith Evans,False,71,58,58,Again,6
Snoop Dogg Featuring Charlie Wilson & Justin Timberlake,False,51,46,59,Signs,11
Papa Roach,False,65,60,60,Scars,12
Rascal Flatts,False,56,29,61,Bless The Broken Road,20
Craig Morgan,False,63,51,62,That's What I Love About Sunday,13
Maroon 5,False,64,31,63,Sunday Morning,17
Mike Jones Featuring Slim Thug & Paul Wall,False,60,60,64,Still Tippin',7
Kelly Clarkson,False,87,65,65,Behind These Hazel Eyes,2
Gretchen Wilson,False,73,66,66,Homewrecker,6
Lifehouse,False,69,28,67,You And Me,11
Josh Gracin,False,66,39,68,Nothin' To Lose,15
Andy Griggs,False,74,69,69,If Heaven,12
Toby Keith,False,75,61,70,Honkytonk U,10
Jennifer Lopez Featuring Fat Joe,False,67,64,71,Hold You Down,7
Jennifer Lopez,False,58,12,72,Get Right,15
Trace Adkins,False,78,73,73,Songs About Me,6
Jo Dee Messina,False,76,74,74,My Give A Damn's Busted,11
Keith Urban,False,90,75,75,Making Memories Of Us,2
Nine Inch Nails,False,77,31,76,The Hand That Feeds,4
Joe Nichols,False,80,77,77,What's A Guy Gotta Do,9
Beck,False,68,65,78,E-Pro,6
Dierks Bentley,False,82,79,79,Lot Of Leavin' Left To Do,5
Gavin DeGraw,False,94,80,80,Chariot,3
Fat Joe,False,84,81,81,So Much More,3
Jack Johnson,False,81,66,82,"Sitting, Waiting, Wishing",9
System Of A Down,False,70,70,83,B.Y.O.B.,3
George Strait,False,96,84,84,You'll Be There,2
Squeak E. Clean Featuring Karen O,True,0,85,85,Hello Tomorrow,1
Mary J. Blige Featuring The Game & 50 Cent,True,0,86,86,MJB Da MVP,1
Martina McBride,False,88,85,87,God's Will,8
Fantasia,False,79,60,88,Baby Mama,12
Mudvayne,True,0,89,89,Happy?,1
Tim McGraw,False,93,90,90,Drugs Or Jesus,6
Juanes,False,95,91,91,La Camisa Negra,4
Anna Nalick,True,0,92,92,Breathe (2 AM),1
Caesars,False,85,70,93,Jerk It Out,9
Blaine Larsen,False,91,91,94,How Do You Get That Lonely,7
Destiny's Child,True,0,95,95,Cater 2 U,1
Phil Vassar,True,0,96,96,I'll Take That As A Yes (The Hot Tub Song),1
U2,False,99,97,97,Sometimes You Can't Make It On Your Own,3
Keane,False,89,50,98,Somewhere Only We Know,12
Lonestar,True,0,99,99,Class Reunion (That Used To Be Us),1
Fantasia,True,0,100,100,Free Yourself,1
