artist,isNew,last,peak,rank,title,week
Drake,False,1,1,1,In My Feelings,8
Maroon 5 Featuring Cardi B,False,2,2,2,Girls Like You,13
"Cardi B, Bad Bunny & J Balvin",False,3,1,3,I Like It,20
6ix9ine Featuring Nicki Minaj & Murda Beatz,False,4,3,4,FEFE,5
Post Malone,False,5,5,5,Better Now,17
Juice WRLD,False,6,3,6,Lucid Dreams,15
Ariana Grande,False,12,3,7,No Tears Left To Cry,18
Ariana Grande,False,30,8,8,God Is A Woman,6
Travis Scott,False,7,4,9,Sicko Mode,3
Tyga Featuring Offset,False,8,8,10,Taste,13
Khalid & Normani,False,11,11,11,Love Lies,27
"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",False,10,5,12,No Brainer,4
Ella Mai,False,9,5,13,Boo'd Up,21
Lil Baby & Drake,False,15,6,14,Yes Indeed,15
5 Seconds Of Summer,False,17,15,15,Youngblood,12
Post Malone Featuring Ty Dolla $ign,False,13,1,16,Psycho,26
Drake,False,14,1,17,Nice For What,20
Drake,False,21,2,18,Nonstop,8
Taylor Swift,False,16,12,19,Delicate,24
Ed Sheeran,False,20,1,20,Perfect,52
Bebe Rexha & Florida Georgia Line,False,19,2,21,Meant To Be,44
Ariana Grande,True,0,22,22,Breathin,1
Selena Gomez,False,25,22,23,Back To You,15
"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",False,23,16,24,Big Bank,12
"Zedd, Maren Morris & Grey",False,22,5,25,The Middle,30
XXXTENTACION,False,26,1,26,Sad!,25
Drake,False,24,1,27,God's Plan,31
Lauv,False,39,28,28,I Like Me Better,28
Imagine Dragons,False,34,29,29,Natural,5
Dan + Shay,False,28,21,30,Tequila,24
"benny blanco, Halsey & Khalid",False,48,31,31,Eastside,6
Jason Aldean Featuring Miranda Lambert,False,36,32,32,Drowns The Whiskey,10
Bazzi,False,31,11,33,Mine,31
Brett Young,False,29,29,34,Mercy,16
Travis Scott,False,27,8,35,Stargazing,3
Florida Georgia Line,False,35,34,36,Simple,12
Marshmello & Anne-Marie,False,33,11,37,Friends,28
Nicki Minaj,False,18,18,38,Barbie Dreams,2
Calvin Harris & Dua Lipa,False,32,26,39,One Kiss,20
