artist,isNew,last,peak,rank,title,week
Alicia Keys,False,1,1,1,Fallin',12
Jennifer Lopez Featuring Ja Rule,False,2,2,2,I'm Real,9
Janet,False,12,3,3,Someone To Call My Lover,11
Blu Cantrell,False,4,2,4,Hit 'Em Up Style (Oops!),18
Eve Featuring Gwen Stefani,False,3,2,5,Let Me Blow Ya Mind,19
Jagged Edge With Nelly,False,6,6,6,Where The Party At,14
Usher,False,5,1,7,U Remind Me,12
Staind,False,7,7,8,It's Been Awhile,21
Train,False,9,5,9,Drops Of Jupiter (Tell Me),25
Lifehouse,False,10,2,10,Hanging By A Moment,30
112,False,11,4,11,Peaches & Cream,21
O-Town,False,8,3,12,All Or Nothing,13
Sugar Ray,False,14,13,13,When It's Over,14
JAY-Z,False,18,14,14,Izzo (H.O.V.A.),6
Craig David,False,17,15,15,Fill Me In,13
Incubus,False,16,9,16,Drive,29
"Missy ""Misdemeanor"" Elliott",False,21,17,17,One Minute Man,8
Blake Shelton,False,19,18,18,Austin,15
City High,False,15,8,19,What Would You Do?,24
Afroman,False,33,20,20,Because I Got High,3
The Isley Brothers Featuring Ronald Isley,False,20,20,21,Contagious,8
Dave Matthews Band,False,22,22,22,The Space Between,16
Mary J. Blige,False,23,23,23,Family Affair,6
Destiny's Child,False,13,1,24,Bootylicious,13
Ludacris Featuring Nate Dogg,False,27,25,25,Area Codes,8
Trick Daddy,False,30,26,26,I'm A Thug,7
Willa Ford,False,29,22,27,I Wanna Be Bad,13
Smash Mouth,False,28,28,28,I'm A Believer,7
Uncle Kracker,False,26,5,29,Follow Me,26
Ginuwine,False,34,30,30,Differences,6
The Wiseguys,False,31,31,31,Start The Commotion,5
Toby Keith,False,32,32,32,I'm Just Talkin' About Tonight,12
D12,False,25,19,33,Purple Hills,11
"P. Diddy, Black Rob & Mark Curry",False,41,34,34,Bad Boy For Life,6
Keith Urban,False,40,35,35,Where The Blacktop Ends,12
Enya,False,48,36,36,Only Time,8
Jessica Simpson,False,36,15,37,Irresistible,16
Cyndi Thomson,False,39,38,38,What I Really Meant To Say,14
Eve 6,False,44,30,39,Here's To The Night,13
Nelly Featuring City Spud,False,37,3,40,Ride Wit Me,28
Dido,False,38,3,41,Thank You,34
Lonestar,False,45,24,42,I'm Already There,18
American Hi-Fi,False,42,41,43,Flavor Of The Weak,11
Jamie O'Neal,False,43,35,44,When I Think About Angels,13
Brooks & Dunn,False,54,45,45,Only In America,7
Jo Dee Messina,False,51,46,46,Downtime,12
"Missy ""Misdemeanor"" Elliott",False,35,7,47,Get Ur Freak On,24
Nelly Furtado,False,59,48,48,Turn Off The Light,3
Mariah Carey Featuring Cameo,False,24,2,49,Loverboy,11
Erick Sermon Featuring Marvin Gaye,False,46,22,50,Music,14
LFO,False,65,51,51,Every Other Time,2
Trisha Yearwood,False,57,52,52,I Would've Loved You Anyway,5
Fabolous Featuring Nate Dogg,False,68,53,53,Can't Deny It,7
Tim McGraw,False,66,54,54,Angry All The Time,3
3 Doors Down,False,62,55,55,Be Like That,6
Toya,False,55,32,56,I Do!!,14
Jimmy Cozier,False,47,26,57,She's All I Got,12
Jaheim,False,52,52,58,Just In Case,10
R. Kelly,False,74,59,59,Feelin' On Yo Booty,2
Jill Scott,False,67,60,60,The Way,9
Rascal Flatts,False,61,60,61,While You Loved Me,10
Michelle Branch,True,0,62,62,Everywhere,1
Chris Cagle,False,60,60,63,Laredo,9
Faith Hill,False,63,10,64,There You'll Be,15
Backstreet Boys,False,56,27,65,More Than That,15
Juvenile,False,70,66,66,Set It Off,4
Fuel,False,64,64,67,Bad Day,6
Violator Featuring Busta Rhymes,False,72,63,68,What It Is,10
Five For Fighting,True,0,69,69,Superman (It's Not Easy),1
Gorillaz,False,73,70,70,Clint Eastwood,2
Alan Jackson,False,76,71,71,Where I Come From,2
Alien Ant Farm,False,78,72,72,Smooth Criminal,2
Tool,False,71,68,73,Schism,11
Phil Vassar,False,75,74,74,Six-Pack Summer,4
Sum 41,True,0,75,75,Fat Lip,1
Ray J Featuring Lil' Kim,False,69,30,76,Wait A Minute,15
Luther Vandross,False,53,26,77,Take You Out,7
Ja Rule Featuring Case,True,0,78,78,Livin' It Up,1
Gigi D'Agostino,False,82,79,79,I'll Fly With You (L'amour Toujours),5
Petey Pablo,False,88,80,80,Raise Up,4
Blink-182,False,77,71,81,The Rock Show,6
Sara Evans,False,83,35,82,I Could Not Ask For More,20
Linkin Park,False,79,79,83,Crawling,4
Coo Coo Cal,False,81,81,84,My Projects,5
Trick Pony,False,86,85,85,On A Night Like This,6
Dream,False,80,39,86,This Is Me,17
Faith Evans Featuring Carl Thomas,False,84,56,87,Can't Believe,18
Musiq Soulchild Featuring Ayana,False,93,88,88,Girl Next Door,2
matchbox twenty,False,89,48,89,Mad Season,18
'N Sync,False,85,19,90,Pop,14
Lee Ann Womack,False,87,78,91,Why They Call It Falling,7
Christina Milian,False,99,92,92,AM To PM,2
Ian Van Dahl Featuring Marsha,False,96,93,93,Castles In The Sky,5
"Lil Jon & The East Side Boyz Featuring Ludacris, Too Short, Big Kap & Chyna Whyte",False,94,94,94,Bia' Bia',2
Darude,False,92,83,95,Sandstorm,7
Nivea,False,90,90,96,Don't Mess With The Radio,3
Lionel Richie,False,98,70,97,Angel,18
Bubba Sparxxx,True,0,98,98,Ugly,1
Samantha Mumba,False,100,49,99,"Baby, Come Over (This Is Our Night)",17
Lil Bow Wow,False,91,91,100,Ghetto Girls,3
