artist,isNew,last,peak,rank,title,week
Nelly,False,1,1,1,Hot In Herre,14
Avril Lavigne,False,3,2,2,Complicated,10
Nelly Featuring Kelly Rowland,False,8,3,3,Dilemma,4
"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",False,5,4,4,I Need A Girl (Part Two),9
Chad Kroeger Featuring Josey Scott,False,4,3,5,Hero,12
Eminem,False,2,2,6,Without Me,13
Mario,False,12,7,7,Just A Friend 2002,11
"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",False,11,8,8,Down 4 U,7
Cam'Ron Featuring Juelz Santana,False,6,4,9,Oh Boy,16
Jennifer Lopez Featuring Nas,False,10,10,10,I'm Gonna Be Alright,15
DJ Sammy & Yanou Featuring Do,False,15,11,11,Heaven,10
Jimmy Eat World,False,7,5,12,The Middle,21
Vanessa Carlton,False,9,5,13,A Thousand Miles,23
Big Tymers,False,14,11,14,Still Fly,17
P!nk,False,22,15,15,Just Like A Pill,5
Ashanti,False,17,16,16,Happy,10
Ashanti,False,13,1,17,Foolish,25
John Mayer,False,18,18,18,No Such Thing,10
N.O.R.E.,False,20,19,19,Nothin',11
Truth Hurts Featuring Rakim,False,16,9,20,Addictive,16
Eve Featuring Alicia Keys,False,29,21,21,Gangsta Lovin',4
Sheryl Crow,False,19,17,22,Soak Up The Sun,17
Kenny Chesney,False,28,23,23,The Good Stuff,9
P. Diddy Featuring Usher & Loon,False,23,2,24,I Need A Girl (Part One),21
Toby Keith,False,30,25,25,"Courtesy Of The Red, White And Blue (The Angry American)",9
Musiq,False,25,16,26,halfcrazy,20
Fat Joe Featuring Ashanti,False,24,2,27,What's Luv?,25
Dirty Vegas,False,21,14,28,Days Go By,13
Ludacris Featuring Mystikal & Infamous 2.0,False,46,29,29,Move B***h,9
Default,False,31,13,30,Wasting My Time,31
Puddle Of Mudd,False,27,5,31,Blurry,33
Michelle Branch,False,32,6,32,All You Wanted,24
No Doubt,False,33,13,33,Hella Good,16
Clipse,False,40,34,34,Grindin',11
The Calling,False,34,5,35,Wherever You Will Go,39
Creed,False,43,36,36,One Last Breath,9
Gary Allan,False,38,37,37,The One,12
Amerie,False,41,38,38,Why Don't We Fall In Love,9
Wyclef Jean Featuring Claudette Ortiz,False,63,39,39,Two Wrongs,4
Dixie Chicks,False,42,40,40,Long Time Gone,7
Red Hot Chili Peppers,False,37,37,41,By The Way,8
Khia Featuring DSD,False,47,42,42,"My Neck, My Back",11
Tweet,False,35,31,43,Call Me,10
Tim McGraw,False,54,44,44,Unbroken,5
Nickelback,False,45,1,45,How You Remind Me,48
Daniel Bedingfield,False,77,46,46,Gotta Get Thru This,2
Brandy,False,26,18,47,Full Moon,14
Usher,False,39,3,48,U Don't Have To Call,26
Darryl Worley,False,53,49,49,I Miss My Friend,8
Lonestar,False,36,36,50,Not A Day Goes By,13
George Strait,False,44,27,51,Living And Living Well,18
Bruce Springsteen,True,0,52,52,The Rising,1
Elvis Presley vs JXL,False,69,50,53,A Little Less Conversation,4
Eminem,True,0,54,54,Cleanin' Out My Closet,1
Brooks & Dunn,False,48,48,55,My Heart Is Lost To You,11
B2K,False,52,34,56,Gots Ta Be,15
Andy Griggs,False,57,57,57,Tonight I Wanna Be Your Man,6
Hoobastank,False,58,58,58,Running Away,5
Kylie Minogue,False,73,59,59,Love At First Sight,6
Tracy Byrd,False,60,60,60,Ten Rounds With Jose Cuervo,5
Joe Nichols,False,68,61,61,The Impossible,10
Brad Paisley,False,50,29,62,I'm Gonna Miss Her (The Fishin' Song),14
Sara Evans,False,70,63,63,I Keep Looking,3
Ruff Endz,False,59,49,64,Someone To Love You,13
Beenie Man Featuring Janet,True,0,65,65,Feel It Boy,1
Dave Matthews Band,False,71,66,66,Where Are You Going,8
Craig David,False,51,44,67,Walking Away,11
Styles,False,75,68,68,Good Times,3
Ginuwine,True,0,69,69,Stingy,1
Steve Azar,False,67,35,70,I Don't Have To Be Me ('til Monday),18
Puddle Of Mudd,False,65,61,71,Drift & Die,11
Donell Jones,False,61,54,72,You Know That I Love You,15
Ashanti,False,74,73,73,Baby,2
Soluna,False,72,72,74,For All Time,7
Jack Johnson,True,0,75,75,Flake,1
Papa Roach,False,76,76,76,She Loves Me Not,3
Lil Wayne,False,80,77,77,Way Of Life,5
Kellie Coffey,False,56,54,78,When You Lie Next To Me,10
Jimmy Eat World,True,0,79,79,Sweetness,1
Goo Goo Dolls,False,79,18,80,Here Is Gone,20
Trace Adkins,False,81,80,81,Help Me Understand,3
Mary J. Blige Featuring Ja Rule,False,64,12,82,Rainy Dayz,19
Angie Martinez Featuring Lil' Mo & Sacario,False,83,83,83,If I Could Go!,7
"Ja Rule Featuring Charli ""Chuck"" Baltimore",False,66,21,84,Down A** Chick,17
Tanto Metro & Devonte,False,85,85,85,Give It To Her,19
The Hives,False,86,86,86,Hate To Say I Told You So,3
Avant,False,78,27,87,Makin' Good Love,20
Joe,False,84,63,88,What If A Woman,13
Trick Daddy Featuring Cee-Lo & Big Boi,False,91,89,89,In Da Wind,4
Slum Village Featuring Dwele,False,90,90,90,Tainted,3
Paulina Rubio,False,87,41,91,Don't Say Goodbye,14
Nappy Roots Featuring Anthony Hamilton,False,92,92,92,Po' Folks,3
Marc Anthony,False,94,81,93,I've Got You,5
Naughty By Nature Featuring 3LW,False,96,53,94,Feels Good (Don't Worry Bout A Thing),19
3LW Featuring P. Diddy & Loon,True,0,95,95,I Do (Wanna Get Close To You),1
Pilar Montenegro,False,95,74,96,Quitame Ese Hombre,11
Ying Yang Twins,False,88,56,97,Say I Yi Yi,14
Filter,False,98,98,98,Where Do We Go From Here,2
Sean Paul,False,97,89,99,Gimme The Light,14
Korn,False,93,72,100,Here To Stay,11
