artist,isNew,last,peak,rank,title,week
Carly Rae Jepsen,False,1,1,1,Call Me Maybe,22
Maroon 5 Featuring Wiz Khalifa,False,2,2,2,Payphone,14
Katy Perry,False,3,3,3,Wide Awake,9
Ellie Goulding,False,5,4,4,Lights,31
Gotye Featuring Kimbra,False,4,1,5,Somebody That I Used To Know,29
Flo Rida,False,7,6,6,Whistle,10
Rihanna,False,6,5,7,Where Have You Been,14
David Guetta Featuring Sia,False,8,7,8,Titanium,15
Usher,False,10,9,9,Scream,13
P!nk,False,9,9,10,Blow Me (One Last Kiss),3
fun. Featuring Janelle Monae,False,11,1,11,We Are Young,31
Jason Aldean,True,0,12,12,Take A Little Ride,1
"Kanye West, Big Sean, Pusha T, 2 Chainz",False,15,13,13,Mercy,16
fun.,False,17,14,14,Some Nights,22
Nicki Minaj,False,12,5,15,Starships,23
One Direction,False,14,4,16,What Makes You Beautiful,23
Cher Lloyd,False,16,16,17,Want U Back,6
Flo Rida Featuring Sia,False,13,5,18,Wild Ones,29
Demi Lovato,False,18,18,19,Give Your Heart A Break,16
Calvin Harris Featuring Ne-Yo,False,22,20,20,Let's Go,11
Neon Trees,False,20,18,21,Everybody Talks,19
The Wanted,False,19,3,22,Glad You Came,28
Owl City & Carly Rae Jepsen,False,21,17,23,Good Time,4
Jason Mraz,False,24,8,24,I Won't Give Up,29
Kenny Chesney,False,23,23,25,Come Over,10
Train,False,26,10,26,Drive By,28
Havana Brown Featuring Pitbull,False,35,27,27,We Run The Night,17
2 Chainz Featuring Drake,False,28,28,28,No Lie,11
Luke Bryan,False,25,16,29,Drunk On You,21
Little Big Town,False,33,30,30,Pontoon,7
Kelly Clarkson,False,30,1,31,Stronger (What Doesn't Kill You),31
Wiz Khalifa,False,32,17,32,"Work Hard, Play Hard",13
Dierks Bentley,False,36,33,33,5-1-5-0,11
No Doubt,True,0,34,34,Settle Down,1
Alex Clare,False,45,35,35,Too Close,17
Gloriana,False,40,36,36,(Kissed You) Good Night,16
Ca$h Out,False,39,36,37,Cashin' Out,15
Hunter Hayes,False,46,38,38,Wanted,13
Calvin Harris,False,37,12,39,Feel So Close,24
One Direction,False,41,39,40,One Thing,17
Eli Young Band,False,31,29,41,Even If It Breaks Your Heart,19
Justin Bieber,False,27,2,42,Boyfriend,17
Love And Theft,False,44,43,43,Angel Eyes,10
Gym Class Heroes Featuring Ryan Tedder,False,29,25,44,The Fighter,10
Eric Church,False,34,19,45,Springsteen,21
Karmin,False,42,16,46,Brokenhearted,20
Usher Featuring Rick Ross,False,48,47,47,Lemme See,9
Grouplove,False,51,48,48,Tongue Tied,13
Trey Songz,False,49,42,49,Heart Attack,16
Pitbull,False,38,11,50,Back In Time,16
The Wanted,False,53,51,51,Chasing The Sun,8
Linkin Park,False,55,30,52,Burn It Down,14
Justin Bieber Featuring Big Sean,False,66,21,53,As Long As You Love Me,5
Kelly Clarkson,False,57,54,54,Dark Side,5
Blake Shelton,False,54,54,55,Over,6
B.o.B Featuring Taylor Swift,False,50,18,56,Both Of Us,12
The Lumineers,False,64,57,57,Ho Hey,7
Toby Keith,False,52,52,58,Beers Ago,14
Of Monsters And Men,False,59,59,59,Little Talks,16
Josh Turner,False,62,60,60,Time Is Love,17
Nicki Minaj Featuring 2 Chainz,False,56,48,61,Beez In The Trap,16
"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",False,58,58,62,Take It To The Head,16
The Band Perry,False,63,63,63,Postcard From Paris,11
Meek Mill Featuring Drake,False,77,64,64,Amen,5
Keith Urban,False,65,65,65,For You,8
J. Cole Featuring Missy Elliott,False,61,61,66,Nobody's Perfect,10
Jana Kramer,False,68,67,67,Why Ya Wanna,12
Tim McGraw,False,71,68,68,Truck Yeah,3
Young Jeezy Featuring Ne-Yo,False,60,51,69,Leave You Alone,19
Dustin Lynch,False,69,69,70,Cowboys And Angels,10
Zac Brown Band,False,72,71,71,The Wind,4
Frank Ocean,False,85,72,72,Thinkin Bout You,2
Driicky Graham,False,74,73,73,Snap Backs & Tattoos,6
matchbox twenty,False,79,74,74,She's So Mean,4
Lee Brice,False,76,75,75,Hard To Love,6
Trey Songz Featuring T.I.,False,81,76,76,2 Reasons,3
T.I.,True,0,77,77,Go Get It,1
The Killers,True,0,78,78,Runaways,1
"Wale Featuring Rick Ross, Meek Mill & T-Pain",False,75,75,79,Bag Of Money,4
Chris Brown,False,78,78,80,Don't Wake Me Up,4
