artist,isNew,last,peak,rank,title,week
50 Cent Featuring Olivia,False,1,1,1,Candy Shop,9
Green Day,False,2,2,2,Boulevard Of Broken Dreams,19
Frankie J Featuring Baby Bash,False,4,3,3,Obsession (No Es Amor),10
Kelly Clarkson,False,5,4,4,Since U Been Gone,16
50 Cent,False,3,3,5,Disco Inferno,17
The Game Featuring 50 Cent,False,11,6,6,Hate It Or Love It,8
Mario,False,6,1,7,Let Me Love You,24
The Game Featuring 50 Cent,False,7,4,8,How We Do,19
Usher,False,8,8,9,Caught Up,17
Gwen Stefani Featuring Eve,False,10,7,10,Rich Girl,15
Ciara Featuring Missy Elliott,False,9,2,11,"1, 2 Step",23
Eminem,False,12,11,12,Mockingbird,14
Natalie,False,16,13,13,Goin' Crazy,8
Trillville Featuring Cutty,False,14,14,14,Some Cut,15
Akon,False,29,15,15,Lonely,6
The Killers,False,19,16,16,Mr. Brightside,8
Lil Jon & The East Side Boyz Featuring Usher & Ludacris,False,13,3,17,Lovers And Friends,19
Kelly Clarkson,False,15,6,18,Breakaway,32
Mariah Carey,False,17,16,19,It's Like That,10
Rob Thomas,False,20,20,20,Lonely No More,7
Amerie,False,33,21,21,1 Thing,8
Fantasia,False,21,21,22,Truth Is,11
Will Smith,False,56,23,23,Switch,5
Alicia Keys,False,31,24,24,Karma,19
Destiny's Child Featuring T.I. & Lil Wayne,False,18,3,25,Soldier,19
"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo",False,25,25,26,Sugar (Gimme Some),11
Ludacris,False,34,27,27,Number One Spot,5
Snoop Dogg Featuring Pharrell,False,22,1,28,Drop It Like It's Hot,27
T.I.,False,23,9,29,Bring Em Out,19
T.I.,False,32,30,30,U Don't Know Me,11
John Legend,False,24,24,31,Ordinary People,13
Melissa Etheridge & Joss Stone,True,0,32,32,Cry Baby/Piece Of My Heart,1
Omarion,False,27,27,33,O,11
Jesse McCartney,False,28,16,34,Beautiful Soul,17
Maroon 5,False,30,5,35,She Will Be Loved,37
3 Doors Down,False,40,36,36,Let Me Go,9
Jet,False,38,37,37,Look What You've Done,10
Sugarland,False,43,38,38,Baby Girl,17
John Mayer,False,36,19,39,Daughters,22
Nivea Featuring Lil Jon & YoungBloodZ,False,42,40,40,Okay,15
Rascal Flatts,False,39,29,41,Bless The Broken Road,16
Gavin DeGraw,False,35,10,42,I Don't Want To Be,24
Ying Yang Twins,False,49,43,43,Wait (The Whisper Song),6
Jennifer Lopez,False,26,12,44,Get Right,11
Bobby Valentino,False,52,45,45,Slow Down,5
Goo Goo Dolls,False,47,37,46,Give A Little Bit,19
Josh Gracin,False,44,39,47,Nothin' To Lose,11
Ryan Cabrera,False,48,18,48,True,17
Maroon 5,False,45,31,49,Sunday Morning,13
Jay-Z/Linkin Park,False,41,20,50,Numb/Encore,19
Baby Bash Featuring Akon,False,53,51,51,Baby I'm Back,6
Bowling For Soup,False,57,52,52,Almost,7
Howie Day,False,54,53,53,Collide,8
Kenny Chesney,False,55,53,54,Anything But Mine,8
Ludacris,False,46,13,55,Get Back,20
Craig Morgan,False,51,51,56,That's What I Love About Sunday,9
Brooke Valentine Featuring Lil Jon & Big Boi,False,68,57,57,Girlfight,5
Ciara Featuring Ludacris,False,75,58,58,Oh,2
Montgomery Gentry,False,60,59,59,Gone,9
Fantasia,False,65,60,60,Baby Mama,8
Toby Keith,False,81,61,61,Honkytonk U,6
Brooks & Dunn,False,61,61,62,It's Getting Better All The Time,8
Brad Paisley,False,59,30,63,Mud On The Tires,18
Lenny Kravitz,False,64,27,64,Lady,17
Keane,False,62,50,65,Somewhere Only We Know,8
Lee Ann Womack,False,66,66,66,I May Hate Myself In The Morning,10
Snoop Dogg Featuring Charlie Wilson & Justin Timberlake,False,50,46,67,Signs,7
Jennifer Lopez Featuring Fat Joe,False,74,68,68,Hold You Down,3
Mike Jones Featuring Slim Thug & Paul Wall,False,73,69,69,Still Tippin',3
112 Featuring Foxy Brown,False,72,70,70,U Already Know,5
Ben Folds,True,0,71,71,Bitches Ain't S**t,1
Papa Roach,False,69,69,72,Scars,8
Jack Johnson,False,67,66,73,"Sitting, Waiting, Wishing",5
Andy Griggs,False,78,74,74,If Heaven,8
50 Cent,False,87,75,75,Just A Lil Bit,2
Eminem,False,58,34,76,Like Toy Soldiers,10
Jo Dee Messina,False,79,76,77,My Give A Damn's Busted,7
Beck,False,77,77,78,E-Pro,2
Mario,False,80,79,79,How Could You,3
Lloyd Banks Featuring Avant,False,70,17,80,Karma,20
Billy Dean,False,76,68,81,Let Them Be Little,10
Gwen Stefani,True,0,82,82,Hollaback Girl,1
Gretchen Wilson,False,91,83,83,Homewrecker,2
Keith Urban,False,71,33,84,You're My Better Half,18
Joe Nichols,False,84,84,85,What's A Guy Gotta Do,5
Lifehouse,False,89,28,86,You And Me,7
Audioslave,False,100,87,87,Be Yourself,2
Martina McBride,False,85,85,88,God's Will,4
Cassidy,False,83,83,89,I'm A Hustla,3
Destiny's Child,True,0,90,90,Girl,1
Blaine Larsen,False,92,91,91,How Do You Get That Lonely,3
Trace Adkins,False,99,92,92,Songs About Me,2
Faith Evans,False,90,90,93,Again,2
Avril Lavigne,False,82,41,94,Nobody's Home,17
Tim McGraw,False,97,95,95,Drugs Or Jesus,2
Dierks Bentley,True,0,96,96,Lot Of Leavin' Left To Do,1
Queens Of The Stone Age,False,0,88,97,Little Sister,6
Good Charlotte,False,93,51,98,I Just Wanna Live,8
Breaking Benjamin,True,0,99,99,Sooner Or Later,1
Caesars,False,0,71,100,Jerk It Out,5
