artist,isNew,last,peak,rank,title,week
Rae Sremmurd Featuring Gucci Mane,False,1,1,1,Black Beatles,10
The Chainsmokers Featuring Halsey,False,2,1,2,Closer,16
The Weeknd Featuring Daft Punk,False,3,2,3,Starboy,9
Ariana Grande Featuring Nicki Minaj,False,7,4,4,Side To Side,12
twenty one pilots,False,4,2,5,Heathens,22
Bruno Mars,False,6,5,6,24K Magic,6
DJ Snake Featuring Justin Bieber,False,5,4,7,Let Me Love You,15
Zay Hilfigerrr & Zayion McCall,False,8,8,8,Juju On That Beat (TZ Anthem),8
D.R.A.M. Featuring Lil Yachty,False,9,5,9,Broccoli,23
Maroon 5 Featuring Kendrick Lamar,False,10,9,10,Don't Wanna Know,6
gnash Featuring Olivia O'Brien,False,11,10,11,I Hate U I Love U,31
Amine,False,18,12,12,Caroline,11
Major Lazer Featuring Justin Bieber & MO,False,12,2,13,Cold Water,17
Drake,False,17,10,14,Fake Love,4
Hailee Steinfeld & Grey Featuring Zedd,False,19,14,15,Starving,16
Shawn Mendes,False,13,6,16,Treat You Better,24
Alessia Cara,False,22,17,17,Scars To Your Beautiful,12
Justin Timberlake,False,16,1,18,Can't Stop The Feeling!,28
Sia Featuring Sean Paul,False,15,1,19,Cheap Thrills,40
Sia Featuring Kendrick Lamar,False,21,19,20,The Greatest,11
X Ambassadors,False,25,21,21,Unsteady,27
Young M.A,False,20,19,22,OOOUUU,12
The Chainsmokers Featuring Daya,False,23,3,23,Don't Let Me Down,40
Keith Urban,False,26,24,24,Blue Ain't Your Color,10
Calvin Harris Featuring Rihanna,False,27,3,25,This Is What You Came For,29
Martin Garrix & Bebe Rexha,False,31,26,26,In The Name Of Love,14
Kiiara,False,24,13,27,Gold,26
twenty one pilots,False,28,5,28,Ride,36
Rob $tone Featuring J. Davi$ & Spooks,False,29,29,29,Chill Bill,16
Florida Georgia Line Featuring Tim McGraw,False,30,30,30,May We All,12
Future Featuring Drake,False,14,14,31,Used To This,2
Rihanna,False,34,7,32,Needed Me,42
Drake Featuring WizKid & Kyla,False,32,1,33,One Dance,33
"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",False,39,34,34,Do You Mind,15
Jon Bellion,False,42,35,35,All Time Low,6
21 Savage & Metro Boomin Featuring Future,False,37,36,36,X,10
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",False,35,15,37,Sucker For Pain,21
Desiigner,False,36,34,38,Tiimmy Turner,17
Adele,False,33,8,39,Send My Love (To Your New Lover),27
Tory Lanez,False,40,19,40,Luv,21
John Legend,False,66,41,41,Love Me Now,4
Desiigner,False,41,1,42,Panda,39
Chance The Rapper Featuring Lil Wayne & 2 Chainz,False,46,43,43,No Problem,26
Drake Featuring 21 Savage,False,43,28,44,Sneakin',4
Young Thug And Travis Scott Featuring Quavo,False,50,43,45,Pick Up The Phone,14
Machine Gun Kelly x Camila Cabello,False,73,46,46,Bad Things,3
Shawn Mendes,False,58,47,47,Mercy,9
Drake Featuring Rihanna,False,45,14,48,Too Good,29
Charlie Puth Featuring Selena Gomez,False,44,9,49,We Don't Talk Anymore,24
Rihanna,False,65,50,50,Love On The Brain,5
Brett Young,False,51,51,51,Sleep Without You,10
Cole Swindell,False,47,46,52,Middle Of A Memory,17
Lil Yachty,False,49,49,53,1 Night,15
Jason Aldean,False,52,52,54,A Little More Summertime,11
PARTYNEXTDOOR Featuring Drake,False,56,55,55,Come And See Me,20
Pentatonix,False,81,32,56,Hallelujah,4
Lil Uzi Vert,False,59,57,57,You Was Right,19
Kenny Chesney Featuring P!nk,False,48,29,58,Setting The World On Fire,16
Leonard Cohen,True,0,59,59,Hallelujah,1
Big Sean,False,61,60,60,Bounce Back,2
Niall Horan,False,64,25,61,This Town,8
Old Dominion,False,63,62,62,Song For Another Time,8
DJ ESCO Featuring Future & Lil Uzi Vert,False,68,61,63,Too Much Sauce,13
Brett Eldredge,False,74,64,64,Wanna Be That Song,7
21 Savage & Metro Boomin,False,57,57,65,No Heart,4
Kanye West,False,67,47,66,Fade,11
Andy Grammer,False,75,67,67,Fresh Eyes,7
The Chainsmokers Featuring Phoebe Ryan,False,60,18,68,All We Know,7
Childish Gambino,True,0,69,69,Me And Your Mama,1
Little Big Town,False,53,53,70,Better Man,3
Carrie Underwood,False,72,69,71,Dirty Laundry,5
Rae Sremmurd,False,76,72,72,Look Alive,4
Luke Bryan,False,54,50,73,Move,13
Calvin Harris,False,55,24,74,My Way,9
James Arthur,False,80,75,75,Say You Won't Let Go,4
Migos Featuring Lil Uzi Vert,True,0,76,76,Bad And Boujee,1
A Tribe Called Quest,True,0,77,77,We The People....,1
Fitz And The Tantrums,False,78,67,78,HandClap,8
Zara Larsson,False,83,79,79,Ain't My Fault,6
Frenship & Emily Warren,False,85,78,80,Capsize,8
YFN Lucci Featuring Migos & Trouble,False,77,70,81,Key To The Streets,9
Thomas Rhett,False,89,82,82,Star Of The Show,3
Russ,False,84,83,83,What They Want,4
Miranda Lambert,False,70,47,84,Vice,18
Meek Mill Featuring Tory Lanez,False,79,49,85,Litty,3
The Chainsmokers Featuring XYLO,False,71,71,86,Setting Fires,2
PnB Rock,False,87,87,87,Selfish,2
Tim McGraw,False,88,88,88,How I'll Always Be,5
A Boogie Wit da Hoodie,False,90,89,89,My Sh*t,5
Maren Morris,False,91,90,90,80s Mercedes,5
Billy Currington,False,86,44,91,It Don't Hurt Like It Used To,17
Rihanna,False,0,92,92,Sex With Me,4
PIKOTARO,False,82,77,93,PPAP (Pen-Pineapple-Apple-Pen),3
Adele,False,0,70,94,Water Under The Bridge,2
Little Mix,False,0,69,95,Shout Out To My Ex,3
Pitbull Featuring Flo Rida & LunchMoney Lewis,False,97,95,96,Greenlight,3
Blake Shelton,True,0,97,97,A Guy With A Girl,1
"DJ Drama Featuring Chris Brown, Skeme & Lyquin",False,94,77,98,Wishing,14
Starley,True,0,99,99,Call On Me,1
Travis Scott,False,0,91,100,Goosebumps,7
