artist,isNew,last,peak,rank,title,week
Lady Gaga & Ariana Grande,True,0,1,1,Rain On Me,1
Megan Thee Stallion,False,1,1,2,Savage,11
DaBaby Featuring Roddy Ricch,False,4,3,3,Rockstar,6
The Weeknd,False,3,1,4,Blinding Lights,26
Doja Cat Featuring Nicki Minaj,False,2,1,5,Say So,21
Drake,False,5,1,6,Toosie Slide,8
Dua Lipa,False,8,2,7,Don't Start Now,30
Roddy Ricch,False,7,1,8,The Box,25
Justin Bieber Featuring Quavo,False,9,8,9,Intentions,16
Future Featuring Drake,False,6,2,10,Life Is Good,20
Post Malone,False,10,1,11,Circles,39
Harry Styles,False,12,6,12,Adore You,25
Maren Morris,False,14,12,13,The Bones,36
SAINt JHN,False,15,14,14,Roses,10
Ariana Grande & Justin Bieber,False,13,1,15,Stuck With U,3
Lil Mosey,False,17,16,16,Blueberry Faygo,16
"THE SCOTTS, Travis Scott & Kid Cudi",False,16,1,17,The Scotts,5
Morgan Wallen,False,18,18,18,Chasin' You,18
Gabby Barrett Featuring Charlie Puth,False,19,16,19,I Hope,22
Luke Combs Featuring Eric Church,False,22,20,20,Does To Me,11
Trevor Daniel,False,21,21,21,Falling,28
6ix9ine,False,11,3,22,Gooba,3
Roddy Ricch Featuring Mustard,False,24,20,23,High Fashion,22
Surfaces,False,26,24,24,Sunday Best,13
"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",False,28,25,25,Whats Poppin,16
Powfu Featuring beabadoobee,False,29,26,26,Death Bed,11
StaySolidRocky,False,38,27,27,Party Girl,5
Blake Shelton Duet With Gwen Stefani,False,23,18,28,Nobody But You,20
Carly Pearce & Lee Brice,False,35,29,29,I Hope You're Happy Now,21
Lewis Capaldi,False,36,30,30,Before You Go,17
Camila Cabello Featuring DaBaby,False,25,12,31,My Oh My,25
The Weeknd,False,58,16,32,In Your Eyes,10
Travis Denning,False,37,33,33,After A Few,9
Dua Lipa,False,39,21,34,Break My Heart,9
Billie Eilish,False,27,8,35,Everything I Wanted,29
Maroon 5,False,31,2,36,Memories,36
Sam Hunt,False,44,37,37,Hard To Forget,9
Gunna Featuring Young Thug,True,0,38,38,Dollaz On My Head,1
Marshmello & Halsey,False,43,29,39,Be Kind,4
Thomas Rhett Featuring Jon Pardi,False,42,36,40,Beer Can't Fix,11
Gunna Featuring Roddy Ricch,True,0,41,41,Cooler Than A Bitch,1
Black Eyed Peas X J Balvin,False,41,26,42,RITMO (Bad Boys For Life),27
blackbear,False,46,11,43,Hot Girl Bummer,37
