artist,isNew,last,peak,rank,title,week
Carly Rae Jepsen,False,1,1,1,Call Me Maybe,17
Gotye Featuring Kimbra,False,2,1,2,Somebody That I Used To Know,24
Maroon 5 Featuring Wiz Khalifa,False,3,2,3,Payphone,9
Katy Perry,False,9,4,4,Wide Awake,4
fun. Featuring Janelle Monae,False,4,1,5,We Are Young,26
One Direction,False,5,4,6,What Makes You Beautiful,18
Nicki Minaj,False,6,5,7,Starships,18
Rihanna,False,8,8,8,Where Have You Been,9
Flo Rida Featuring Sia,False,7,5,9,Wild Ones,24
Justin Bieber,False,10,2,10,Boyfriend,12
Usher,False,14,11,11,Scream,8
Ellie Goulding,False,13,12,12,Lights,26
The Wanted,False,11,3,13,Glad You Came,23
Pitbull,False,12,11,14,Back In Time,11
David Guetta Featuring Sia,False,18,15,15,Titanium,10
Luke Bryan,False,16,16,16,Drunk On You,16
Train,False,15,10,17,Drive By,23
Karmin,False,17,16,18,Brokenhearted,15
"Kanye West, Big Sean, Pusha T, 2 Chainz",False,21,19,19,Mercy,11
Eric Church,False,20,19,20,Springsteen,16
Justin Bieber Featuring Big Sean,True,0,21,21,As Long As You Love Me,1
Kelly Clarkson,False,19,1,22,Stronger (What Doesn't Kill You),26
Calvin Harris,False,23,12,23,Feel So Close,19
Neon Trees,False,30,24,24,Everybody Talks,14
Jason Mraz,False,26,8,25,I Won't Give Up,24
Demi Lovato,False,34,26,26,Give Your Heart A Break,11
Drake Featuring Lil Wayne,False,24,14,27,The Motto,31
Gym Class Heroes Featuring Ryan Tedder,False,36,28,28,The Fighter,5
Wiz Khalifa,False,29,17,29,"Work Hard, Play Hard",8
Kenny Chesney,False,32,30,30,Come Over,5
Kirko Bangz,False,28,28,31,Drank In My Cup,19
Drake Featuring Rihanna,False,25,7,32,Take Care,31
Eli Young Band,False,39,33,33,Even If It Breaks Your Heart,14
Katy Perry,False,31,1,34,Part Of Me,18
Carrie Underwood,False,27,18,35,Good Girl,17
Usher,False,40,17,36,Climax,17
Ca$h Out,False,37,37,37,Cashin' Out,10
Adele,False,33,16,38,Rumour Has It,27
Kip Moore,False,35,29,39,Somethin' 'Bout A Truck,19
Dierks Bentley,False,48,40,40,5-1-5-0,6
fun.,False,47,41,41,Some Nights,17
Tyga Featuring Lil Wayne,False,41,33,42,Faded,22
Adele,False,43,1,43,Set Fire To The Rain,42
Calvin Harris Featuring Ne-Yo,False,58,44,44,Let's Go,6
LMFAO Featuring Lauren Bennett & GoonRock,False,45,1,45,Party Rock Anthem,65
Rihanna Featuring Calvin Harris,False,42,1,46,We Found Love,39
One Direction,False,54,47,47,One Thing,12
Havana Brown Featuring Pitbull,False,53,48,48,We Run The Night,12
Brantley Gilbert,False,50,49,49,You Don't Know Her Like I Do,21
LMFAO,False,46,1,50,Sexy And I Know It,42
Gloriana,False,55,44,51,(Kissed You) Good Night,11
Trey Songz,False,56,52,52,Heart Attack,11
Rihanna Featuring Chris Brown,False,44,24,53,Birthday Cake,17
Nicki Minaj Featuring 2 Chainz,False,52,48,54,Beez In The Trap,11
Little Big Town,False,51,51,55,Pontoon,2
B.o.B Featuring Taylor Swift,False,68,18,56,Both Of Us,7
Toby Keith,False,59,57,57,Beers Ago,9
