artist,isNew,last,peak,rank,title,week
Lady Gaga,False,1,1,1,Born This Way,2
CeeLo Green,False,7,2,2,F**k You! (Forget You),26
Bruno Mars,False,3,1,3,Grenade,21
Dr. Dre Featuring Eminem & Skylar Grey,False,32,4,4,I Need A Doctor,3
Katy Perry,False,2,1,5,Firework,18
P!nk,False,5,2,6,F**kin' Perfect,8
Rihanna Featuring Britney Spears,False,8,7,7,S&M,6
Justin Bieber Featuring Jaden Smith,False,25,8,8,Never Say Never,10
Enrique Iglesias Featuring Ludacris & DJ Frank E,False,6,4,9,Tonight (I'm Lovin' You),13
Wiz Khalifa,False,4,1,10,Black And Yellow,20
Britney Spears,False,10,1,11,Hold It Against Me,6
Rihanna Featuring Drake,False,13,1,12,What's My Name?,18
Avril Lavigne,False,11,11,13,What The Hell,6
Bruno Mars,False,15,1,14,Just The Way You Are,31
Usher,False,21,15,15,More,11
Far*East Movement Featuring Ryan Tedder,False,14,7,16,Rocketeer,12
Pitbull Featuring T-Pain,False,12,7,17,Hey Baby (Drop It To The Floor),21
Nicki Minaj Featuring Drake,False,19,18,18,Moment 4 Life,10
Chris Brown,False,22,15,19,Yeah 3X,17
Lil Wayne Featuring Cory Gunz,False,16,9,20,6 Foot 7 Foot,10
Christina Perri,False,27,21,21,Jar Of Hearts,21
Diddy - Dirty Money Featuring Skylar Grey,False,26,12,22,Coming Home,13
P!nk,False,17,1,23,Raise Your Glass,20
Taylor Swift,False,24,6,24,Back To December,17
Jeremih Featuring 50 Cent,False,31,25,25,Down On Me,15
Adele,False,41,26,26,Rolling In The Deep,7
Mumford & Sons,False,68,27,27,The Cave,3
Katy Perry Featuring Kanye West,False,0,28,28,E.T.,2
Waka Flocka Flame Featuring Roscoe Dash & Wale,False,28,13,29,No Hands,24
Ke$ha,False,20,1,30,We R Who We R,17
Chris Brown Featuring Lil Wayne & Busta Rhymes,False,29,11,31,Look At Me Now,3
Ke$ha,False,51,32,32,Blow,5
Taio Cruz Featuring Travie McCoy,False,30,24,33,Higher,10
Keri Hilson,False,36,31,34,Pretty Girl Rock,13
Rihanna,False,33,1,35,Only Girl (In The World),24
The Black Eyed Peas,False,9,4,36,The Time (Dirty Bit),15
New Boyz Featuring The Cataracs & Dev,True,0,37,37,Backseat,1
Jason Aldean With Kelly Clarkson,False,39,35,38,Don't You Wanna Stay,16
Katy Perry,False,46,1,39,Teenage Dream,31
Taio Cruz,False,37,2,40,Dynamite,38
Usher Featuring Pitbull,False,40,4,41,DJ Got Us Fallin' In Love,32
Edward Maya & Vika Jigulina,False,35,16,42,Stereo Love,20
Train,False,42,34,43,Marry Me,14
Lupe Fiasco,False,57,44,44,The Show Goes On,8
Mumford & Sons,False,0,45,45,Little Lion Man,22
Nelly,False,43,3,46,Just A Dream,27
Glee Cast,True,0,47,47,Baby,1
Thompson Square,False,53,42,48,Are You Gonna Kiss Me Or Not,10
Glee Cast,True,0,49,49,Sing,1
Linkin Park,False,52,42,50,Waiting For The End,20
Glee Cast,True,0,51,51,Take Me Or Leave Me,1
Zac Brown Band,False,49,49,52,Colder Weather,5
Flo Rida Featuring Akon,False,54,29,53,Who Dat Girl,12
Kanye West,False,59,54,54,All Of The Lights,8
Kenny Chesney,False,50,31,55,Somewhere With You,16
Blake Shelton,False,55,46,56,Who Are You When I'm Not Looking,16
Billy Currington,False,60,48,57,Let Me Down Easy,13
My Chemical Romance,False,92,58,58,Sing,2
Chris Young,False,67,53,59,Voices,16
The Script,False,64,45,60,For The First Time,8
Justin Bieber,False,91,61,61,Pray,2
Glee Cast,True,0,62,62,Somebody To Love,1
Jamie Foxx Featuring Drake,False,61,50,63,Fall For Your Type,11
Mann,False,63,61,64,Buzzin',6
Brad Paisley,False,69,65,65,This Is Country Music,9
Fabolous,False,70,64,66,You Be Killin Em,8
Jerrod Niemann,False,71,67,67,What Do You Want,9
Luke Bryan,False,65,56,68,Someone Else Calling You Baby,17
Lady Antebellum,False,76,58,69,Hello World,15
Darius Rucker,False,79,70,70,This,8
Tim McGraw,False,66,26,71,Felt Good On My Lips,16
Trey Songz,False,80,72,72,Love Faces,4
Sara Evans,False,74,73,73,A Little Bit Stronger,8
Justin Bieber,True,0,74,74,Born To Be Somebody,1
Lloyd,False,98,64,75,Lay It Down,18
Wiz Khalifa,False,48,48,76,Roll Up,2
Dev Featuring The Cataracs,False,73,61,77,Bass Down Low,10
Jay Sean Featuring Lil Wayne,False,18,18,78,Hit The Lights,2
Sunny Sweeney,False,84,78,79,From A Table Away,7
Rascal Flatts,False,85,72,80,I Won't Let Go,4
The JaneDear Girls,False,81,60,81,Wildflower,6
Sick Puppies,False,77,56,82,Maybe,13
Chris Brown,False,78,62,83,No BS,11
The Lonely Island Featuring Akon,False,86,30,84,I Just Had Sex,9
Miranda Lambert,False,95,85,85,Heart Like Mine,2
Chris Young,True,0,86,86,Tomorrow,1
David Guetta Featuring Rihanna,False,82,51,87,Who's That Chick?,8
Sugarland,False,88,80,88,Little Miss,6
Dr. Dre Featuring Snoop Dogg & Akon,False,90,34,89,Kush,14
Glee Cast Featuring Gwyneth Paltrow,False,0,11,90,Forget You,5
Tinie Tempah Featuring Eric Turner,True,0,91,91,Written In The Stars,1
The Black Eyed Peas,True,0,92,92,Just Can't Get Enough,1
Kanye West Jay Z,False,93,23,93,H*A*M,6
Justin Bieber,False,0,27,94,U Smile,3
Glee Cast,False,34,34,95,Firework,2
Colbie Caillat,False,23,23,96,I Do,2
Ronnie Dunn,False,99,97,97,Bleed Red,2
Troop 41,False,0,76,98,Do The John Wall,8
Jessie J Featuring B.o.B,False,100,88,99,Price Tag,3
WILLOW,False,0,11,100,Whip My Hair,17
