artist,isNew,last,peak,rank,title,week
B2K & P. Diddy,False,2,1,1,"Bump, Bump, Bump",10
Christina Aguilera,False,4,2,2,Beautiful,11
Justin Timberlake,False,8,3,3,Cry Me A River,7
Avril Lavigne,False,7,4,4,I'm With You,9
Jennifer Lopez Featuring LL Cool J,False,10,5,5,All I Have,6
Jay-Z Featuring Beyonce Knowles,False,5,4,6,'03 Bonnie & Clyde,15
"Nelly Featuring Kyjuan, Ali & Murphy Lee",False,3,3,7,Air Force Ones,13
Ja Rule Featuring Ashanti,False,12,8,8,Mesmerize,6
Eminem,False,1,1,9,Lose Yourself,18
Aaliyah,False,11,10,10,Miss You,10
Nivea Featuring Brian & Brandon Casey,False,9,8,11,Don't Mess With My Man,26
Dixie Chicks,False,13,9,12,Landslide,20
"Missy ""Misdemeanor"" Elliott",False,6,2,13,Work It,21
Santana Featuring Michelle Branch,False,15,5,14,The Game Of Love,18
50 Cent,False,27,15,15,In Da Club,4
Puddle Of Mudd,False,16,13,16,She Hates Me,17
R. Kelly,False,21,17,17,Ignition,13
Jennifer Lopez Featuring Styles & Jadakiss,False,14,3,18,Jenny From The Block,17
Kid Rock Featuring Sheryl Crow Or Allison Moorer,False,24,19,19,Picture,10
"Missy ""Misdemeanor"" Elliott Featuring Ludacris",False,28,20,20,Gossip Folks,6
2Pac,False,19,19,21,Thugz Mansion,9
50 Cent,False,29,22,22,Wanksta,10
Mark Wills,False,23,23,23,19 Somethin',11
John Mayer,False,22,18,24,Your Body Is A Wonderland,14
No Doubt Featuring Lady Saw,False,17,3,25,Underneath It All,23
Good Charlotte,False,26,26,26,Lifestyles Of The Rich And Famous,8
P!nk,False,20,20,27,Family Portrait,12
Erykah Badu Featuring Common,False,18,9,28,Love Of My Life (An Ode To Hip Hop),22
3 Doors Down,False,30,29,29,When I'm Gone,11
Dru Hill,False,25,25,30,I Should Be...,9
Blake Shelton,False,35,31,31,The Baby,9
Nas,False,33,32,32,Made You Look,7
Jaheim Featuring Tha Rayne,False,32,28,33,Fabulous,12
Emerson Drive,False,36,34,34,Fall Into Me,12
Lasgo,False,45,35,35,Something,14
LL Cool J Featuring Amerie,False,38,36,36,Paradise,8
George Strait,False,31,23,37,She'll Leave You With A Smile,18
Baby Featuring P. Diddy,False,39,33,38,Do That...,12
Terri Clark,False,40,39,39,I Just Wanna Be Mad,13
Eve,False,41,27,40,Satisfaction,10
Musiq,False,34,17,41,dontchange,22
Aaron Lines,False,48,42,42,You Can't Hide Beautiful,6
t.A.T.u.,False,55,43,43,All The Things She Said,5
Faith Hill,False,50,33,44,Cry,23
Tyrese,False,54,45,45,How You Gonna Act Like That,5
Rascal Flatts,False,43,23,46,These Days,18
Busta Rhymes Featuring Spliff Star,False,46,46,47,Make It Clap,13
Smilez & Southstar,False,52,48,48,Tell Me (What's Goin' On),5
Clipse,False,37,19,49,When The Last Time,21
Gary Allan,False,59,50,50,Man To Man,5
Norah Jones,False,56,51,51,Don't Know Why,19
Saliva,False,53,52,52,Always,8
Toby Keith,False,47,22,53,Who's Your Daddy?,18
matchbox twenty,False,51,29,54,Disease,16
Eminem,True,0,55,55,Superman,1
JC Chasez,False,63,56,56,Blowin' Me Up (With Her Love),5
Foo Fighters,False,57,43,57,All My Life,14
Field Mob,False,58,58,58,Sick Of Being Lonely,8
Chevelle,False,60,56,59,The Red,10
Queens Of The Stone Age,False,64,60,60,No One Knows,6
Seether,False,61,61,61,Fine Again,6
Brad Paisley,False,66,62,62,I Wish You'd Stay,3
Joe Nichols,False,74,63,63,Brokenheartsville,2
Amanda Perez,True,0,64,64,Angel,1
Common Featuring Mary J. Blige,False,71,65,65,Come Close To Me,7
Lonestar,False,73,66,66,Unusually Unusual,2
Coldplay,True,0,67,67,Clocks,1
Nirvana,False,67,45,68,You Know You're Right,16
Uncle Kracker,False,69,59,69,In A Little While,14
Dixie Chicks,True,0,70,70,Travelin' Soldier,1
Amerie,False,65,51,71,Talkin' To Me,9
Whitney Houston,False,75,72,72,One Of Those Days,12
Shania Twain,True,0,73,73,Up!,1
Kenny Chesney,False,62,55,74,A Lot Of Things Different,10
Stone Sour,False,72,56,75,Bother,14
Phil Collins,True,0,76,76,Can't Stop Loving You,1
Wayne Wonder,False,68,68,77,No Letting Go,4
Tim McGraw,False,70,40,78,Red Rag Top,17
Shania Twain,False,78,34,79,I'm Gonna Getcha Good!,16
Telepopmusik,False,94,80,80,Breathe,6
Lifehouse,False,76,71,81,Spin,12
Disturbed,False,81,58,82,Prayer,19
Jennifer Hanson,False,88,83,83,Beautiful Goodbye,3
Audioslave,False,80,69,84,Cochise,11
Angie Martinez Featuring Kelis,False,95,85,85,Take You Home,2
Kelly Clarkson,False,82,1,86,A Moment Like This,20
Kelly Rowland,False,77,27,87,Stole,19
Christina Aguilera Featuring Redman,False,84,48,88,Dirrty,20
Trick Daddy Featuring LaTocha Scott,False,87,87,89,Thug Holiday,7
Benzino,False,91,82,90,Rock The Party,17
Trina Featuring Ludacris,False,97,91,91,B R Right,4
Kylie Minogue,False,92,91,92,Come Into My World,8
Madonna,False,83,8,93,Die Another Day,16
Erick Sermon Featuring Redman,False,79,36,94,React,16
Mariah Carey,False,86,81,95,Through The Rain,6
Heather Headley,False,90,90,96,He Is,9
Montgomery Gentry,False,98,40,97,My Town,19
Red Hot Chili Peppers,False,89,49,98,The Zephyr Song,13
Luther Vandross,False,100,83,99,I'd Rather,15
Toni Braxton Featuring Loon,False,99,86,100,Hit The Freeway,13
