artist,isNew,last,peak,rank,title,week
Justin Timberlake,False,1,1,1,SexyBack,11
Ludacris Featuring Pharrell,False,15,2,2,Money Maker,6
JoJo,False,66,3,3,Too Little Too Late,5
Fergie,False,2,1,4,London Bridge,9
Hinder,False,9,5,5,Lips Of An Angel,10
Snow Patrol,False,6,6,6,Chasing Cars,18
The Fray,False,16,7,7,How To Save A Life,23
Jibbs,False,11,8,8,Chain Hang Low,7
Gnarls Barkley,False,4,2,9,Crazy,20
The Pussycat Dolls Featuring Snoop Dogg,False,3,3,10,Buttons,19
Beyonce,False,12,11,11,Ring The Alarm,2
Ne-Yo,False,7,7,12,Sexy Love,15
Nickelback,False,8,8,13,Far Away,9
Sean Paul Feat. Keyshia Cole,False,5,3,14,(When You Gonna) Give It Up To Me,17
Chingy Featuring Tyrese,False,13,13,15,Pullin' Me Back,14
Nelly Furtado Featuring Timbaland,False,10,1,16,Promiscuous,20
Yung Joc Featuring Brandy 'Ms. B.' Hambrick,False,19,17,17,I Know You See It,12
Panic! At The Disco,False,14,7,18,I Write Sins Not Tragedies,29
Evanescence,False,21,10,19,Call Me When You're Sober,5
E-40 Featuring T-Pain & Kandi Girl,False,17,13,20,U And Dat,19
Young Dro Featuring T.I.,False,18,10,21,Shoulder Lean,16
The Fray,False,24,8,22,Over My Head (Cable Car),32
Ciara Featuring Chamillionaire,False,22,7,23,Get Up,8
Danity Kane,False,26,8,24,Show Stopper,5
Christina Aguilera,False,23,6,25,Ain't No Other Man,15
Cassie,False,20,3,26,Me & U,23
John Mayer,False,40,21,27,Waiting On The World To Change,10
Diddy Featuring Nicole Scherzinger,False,25,25,28,Come To Me,3
Justin Timberlake Featuring T.I.,False,89,29,29,My Love,2
Chris Brown,False,33,30,30,Say Goodbye,6
Shakira Featuring Wyclef Jean,False,29,1,31,Hips Don't Lie,27
The All-American Rejects,False,28,15,32,Move Along,34
Jesse McCartney,False,67,33,33,Right Where You Want Me,2
Blue October,False,34,32,34,Hate Me,23
Cherish Featuring Sean Paul Of The YoungBloodZ,False,27,12,35,Do It To It,20
Rascal Flatts,False,39,6,36,What Hurts The Most,33
Red Hot Chili Peppers,False,36,6,37,Dani California,24
Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,False,32,7,38,Snap Yo Fingers,26
Yung Joc,False,30,3,39,It's Goin' Down,25
Lyfe Jennings,False,44,40,40,S.E.X.,9
KT Tunstall,False,41,20,41,Black Horse & The Cherry Tree,28
Beyonce Featuring Jay Z,False,31,4,42,Deja Vu,14
Heartland,False,45,43,43,I Loved Her First,6
OK Go,False,38,38,44,Here It Goes Again,3
Kelis Featuring Too $hort,False,35,16,45,Bossy,20
Josh Turner,False,51,46,46,Would You Go With Me,12
Chamillionaire Featuring Krayzie Bone,False,46,1,47,Ridin',31
The Wreckers,False,47,34,48,Leave The Pieces,17
Daniel Powter,False,49,1,49,Bad Day,32
Janet & Nelly,False,37,25,50,Call On Me,13
Steve Holy,False,43,40,51,Brand New Girlfriend,14
Red Hot Chili Peppers,False,57,50,52,Tell Me Baby,5
The Killers,False,52,29,53,When You Were Young,6
Frankie J Featuring Mannie Fresh & Chamillionaire,False,58,54,54,That Girl,6
Mario Vazquez,False,59,55,55,Gallery,9
Carrie Underwood,False,78,56,56,Before He Cheats,3
The Raconteurs,False,54,54,57,"Steady, As She Goes",19
Rascal Flatts,False,60,7,58,Life Is A Highway,16
Brooke Hogan Featuring Paul Wall,False,62,33,59,About Us,7
Keith Urban,False,53,53,60,Once In A Lifetime,3
Rodney Atkins,False,56,33,61,If You're Going Through Hell (Before The Devil Even Knows),18
Nelly Furtado,True,0,62,62,Maneater,1
Five For Fighting,False,61,40,63,The Riddle,9
Lionel Richie,False,75,64,64,I Call It Love,9
Kenny Chesney,False,71,65,65,You Save Me,3
Fort Minor Featuring Styles Of Beyond,True,0,66,66,Remember The Name,1
Monica Featuring Dem Franchize Boyz,False,64,64,67,Everytime Tha Beat Drop,7
Buckcherry,False,77,59,68,Crazy Bitch,20
Dierks Bentley,False,70,69,69,Every Mile A Memory,6
Aly & AJ,True,0,70,70,Chemicals React,1
My Chemical Romance,True,0,71,71,Welcome To The Black Parade,1
30 Seconds To Mars,False,65,65,72,The Kill (Bury Me),9
Corinne Bailey Rae,False,72,65,73,Put Your Records On,12
George Strait,False,73,73,74,Give It Away,7
AFI,False,63,24,75,Miss Murder,20
Brooks & Dunn With Sheryl Crow & Vince Gill,False,68,66,76,Building Bridges,9
KT Tunstall,False,88,71,77,Suddenly I See,10
Stone Sour,False,80,71,78,Through Glass,7
Vanessa Hudgens,True,0,79,79,Come Back To Me,1
Unk,False,95,80,80,Walk It Out,2
Jessica Simpson,False,55,14,81,A Public Affair,12
Birdman & Lil Wayne,False,82,82,82,Stuntin' Like My Daddy,3
Three Days Grace,False,76,60,83,Animal I Have Become,18
Webstar & Young B Featuring The Voice Of Harlem,False,92,84,84,Chicken Noodle Soup.,2
Rascal Flatts,False,99,85,85,My Wish,2
Little Big Town,False,69,58,86,Bring It On Home,17
Taylor Swift,False,86,86,87,Tim McGraw,2
The Game Featuring Junior Reid,False,97,87,88,It's Okay (One Blood),5
Nick Lachey,False,87,87,89,I Can't Hate You Anymore,2
Cham Featuring Alicia Keys,False,83,77,90,Ghetto Story Chapter 2,6
Rick Ross,False,93,91,91,Push It,3
The Red Jumpsuit Apparatus,False,94,76,92,Face Down,9
Breaking Benjamin,False,90,50,93,The Diary Of Jane,8
Shareefa Featuring Ludacris,False,85,78,94,Need A Boss,8
Faith Hill,False,79,70,95,Sunshine And Summertime,10
The Pack,False,74,58,96,Vans,3
Lloyd Banks Featuring 50 Cent,False,84,84,97,Hands Up,3
Paulina Rubio,True,0,98,98,Ni Una Sola Palabra,1
Tim McGraw,True,0,99,99,My Little Girl,1
Lil Scrappy Featuring Young Buck,True,0,100,100,Money In The Bank,1
