artist,isNew,last,peak,rank,title,week
Flo Rida,False,58,1,1,Right Round,3
T.I. Featuring Justin Timberlake,False,9,2,2,Dead And Gone,11
"Eminem, Dr. Dre & 50 Cent",False,1,1,3,Crack A Bottle,5
Kanye West,False,2,2,4,Heartless,15
Lady Gaga Featuring Colby O'Donis,False,3,1,5,Just Dance,28
The All-American Rejects,False,6,6,6,Gives You Hell,14
Taylor Swift,False,7,4,7,Love Story,23
Kelly Clarkson,False,4,1,8,My Life Would Suck Without You,5
Beyonce,False,5,1,9,Single Ladies (Put A Ring On It),18
Lady Gaga,False,12,10,10,Poker Face,9
The Fray,False,8,7,11,You Found Me,13
Britney Spears,False,11,3,12,Circus,11
Coldplay,False,24,1,13,Viva La Vida,41
Ne-Yo,False,14,14,14,Mad,11
Jason Mraz,False,10,6,15,I'm Yours,44
T.I. Featuring Rihanna,False,13,1,16,Live Your Life,21
Soulja Boy Tell 'em Featuring Sammie,False,22,17,17,Kiss Me Thru The Phone,8
P!nk,False,17,16,18,Sober,12
Kevin Rudolf Featuring Lil Wayne,False,18,5,19,Let It Rock,25
Katy Perry,False,19,3,20,Hot N Cold,29
Adele,False,64,21,21,Chasing Pavements,6
The Pussycat Dolls,False,16,11,22,I Hate This Part,12
Keri Hilson Featuring Lil Wayne,False,23,23,23,Turnin Me On,9
Beyonce,False,20,20,24,Diva,9
Akon Featuring Colby O'Donis & Kardinal Offishall,False,21,19,25,Beautiful,11
Jamie Foxx Featuring T-Pain,False,26,26,26,Blame It,5
The Veronicas,False,28,17,27,Untouched,12
Britney Spears,False,25,1,28,Womanizer,20
Katy Perry,False,29,29,29,Thinking Of You,5
Nickelback,False,27,10,30,Gotta Be Somebody,20
T.I.,False,30,1,31,Whatever You Like,28
P!nk,False,31,1,32,So What,26
Rihanna,False,38,1,33,Disturbia,35
Taylor Swift,False,39,13,34,White Horse,14
John Legend Featuring Andre 3000,False,37,24,35,Green Light,24
The-Dream,False,40,36,36,Rockin' That Thang,8
Dierks Bentley,False,32,32,37,Feel That Fire,19
Kanye West,False,33,3,38,Love Lockdown,22
Ne-Yo,False,35,7,39,Miss Independent,26
Coldplay With Jay-Z,False,0,40,40,Lost!,4
Toby Keith,False,41,41,41,God Love Her,13
Akon,False,34,8,42,Right Now (Na Na Na),21
Jim Jones & Ron Browz Featuring Juelz Santana,False,36,22,43,Pop Champagne,18
Lil Wayne Featuring Shanell AKA SNL,False,15,15,44,Prom Queen,3
