artist,isNew,last,peak,rank,title,week
50 Cent Featuring Nate Dogg,False,2,1,1,21 Questions,11
Sean Paul,False,1,1,2,Get Busy,15
Busta Rhymes & Mariah Carey Featuring The Flipmode Squad,False,4,3,3,I Know What You Want,13
Fabolous Featuring Mike Shorey & Lil' Mo,False,5,4,4,Can't Let You Go,13
R. Kelly,False,3,2,5,Ignition,30
Evanescence Featuring Paul McCoy,False,8,6,6,Bring Me To Life,12
Justin Timberlake,False,7,5,7,Rock Your Body,11
50 Cent,False,6,1,8,In Da Club,21
3 Doors Down,False,9,4,9,When I'm Gone,28
Lil' Kim Featuring 50 Cent,False,13,10,10,Magic Stick,6
Wayne Wonder,False,12,11,11,No Letting Go,21
matchbox twenty,False,14,12,12,Unwell,11
Kid Rock Featuring Sheryl Crow Or Allison Moorer,False,10,4,13,Picture,27
Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,False,11,6,14,Beautiful,17
Daniel Bedingfield,False,16,15,15,If You're Not The One,9
Monica,False,21,16,16,So Gone,6
Tyrese,False,15,7,17,How You Gonna Act Like That,22
Eminem,False,17,14,18,Sing For The Moment,9
Uncle Kracker Featuring Dobie Gray,False,24,19,19,Drift Away,10
Christina Aguilera,False,20,20,20,Fighter,8
Ashanti,False,25,21,21,Rock Wit U (Awww Baby),4
R. Kelly Featuring Big Tigger,False,22,22,22,Snake,6
Jaheim,False,23,23,23,Put That Woman First,11
Aaliyah,False,18,3,24,Miss You,27
Nas,False,19,12,25,I Can,14
Floetry,False,26,26,26,Say Yes,10
Beyonce Featuring Jay Z,False,58,27,27,Crazy In Love,2
Frankie J,False,28,28,28,Don't Wanna Try,8
Coldplay,False,29,29,29,Clocks,18
Kelly Clarkson,False,46,30,30,Miss Independent,3
Diamond Rio,False,39,31,31,I Believe,11
Jennifer Lopez,False,32,32,32,I'm Glad,5
Randy Travis,False,33,33,33,Three Wooden Crosses,9
Toby Keith Duet With Willie Nelson,False,41,34,34,Beer For My Horses,5
Audioslave,False,31,31,35,Like A Stone,14
Amanda Perez,False,30,20,36,Angel,18
Lonestar,False,44,37,37,My Front Porch Looking In,7
Keith Urban,False,38,38,38,Raining On Sunday,12
Bone Crusher Featuring Killer Mike & T.I.,False,43,39,39,Never Scared,9
Ginuwine Featuring Baby,False,27,17,40,Hell Yeah,15
Lil' Mo Featuring Fabolous,False,48,41,41,4 Ever,11
Rascal Flatts,False,55,42,42,Love You Out Loud,9
Jewel,False,53,43,43,Intuition,4
Darryl Worley,False,37,22,44,Have You Forgotten?,12
Chris Cagle,False,45,45,45,What A Beautiful Day,10
Avril Lavigne,False,35,4,46,I'm With You,26
Linkin Park,False,34,32,47,Somewhere I Belong,12
Santana Featuring Michelle Branch,False,40,5,48,The Game Of Love,35
The Isley Brothers Featuring Ronald Isley,False,50,49,49,What Would You Do?,9
