artist,isNew,last,peak,rank,title,week
Eminem,False,1,1,1,Lose Yourself,14
"Missy ""Misdemeanor"" Elliott",False,2,2,2,Work It,17
"Nelly Featuring Kyjuan, Ali & Murphy Lee",False,5,3,3,Air Force Ones,9
Jay-Z Featuring Beyonce Knowles,False,4,4,4,'03 Bonnie & Clyde,11
Jennifer Lopez Featuring Styles & Jadakiss,False,3,3,5,Jenny From The Block,13
Christina Aguilera,False,6,6,6,Beautiful,7
B2K & P. Diddy,False,7,7,7,"Bump, Bump, Bump",6
Nivea Featuring Brian & Brandon Casey,False,8,8,8,Don't Mess With My Man,22
Erykah Badu Featuring Common,False,11,9,9,Love Of My Life (An Ode To Hip Hop),18
No Doubt Featuring Lady Saw,False,9,3,10,Underneath It All,19
Aaliyah,False,15,11,11,Miss You,6
Avril Lavigne,False,16,12,12,I'm With You,5
Puddle Of Mudd,False,13,13,13,She Hates Me,13
Santana Featuring Michelle Branch,False,10,5,14,The Game Of Love,14
Jennifer Lopez Featuring LL Cool J,False,25,15,15,All I Have,2
Dixie Chicks,False,14,13,16,Landslide,16
Justin Timberlake,False,29,17,17,Cry Me A River,3
Sean Paul,False,12,7,18,Gimme The Light,36
2Pac,False,19,19,19,Thugz Mansion,5
P!nk,False,21,20,20,Family Portrait,8
John Mayer,False,22,21,21,Your Body Is A Wonderland,10
Clipse,False,27,19,22,When The Last Time,17
Musiq,False,18,17,23,dontchange,18
Kid Rock Featuring Sheryl Crow Or Allison Moorer,False,34,24,24,Picture,6
Ja Rule Featuring Ashanti,False,67,25,25,Mesmerize,2
Dru Hill,False,36,26,26,I Should Be...,5
Creed,False,24,6,27,One Last Breath,31
Mark Wills,False,31,28,28,19 Somethin',7
Eve,False,45,29,29,Satisfaction,6
Jaheim Featuring Tha Rayne,False,37,30,30,Fabulous,8
"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",False,20,3,31,Hey Ma,19
R. Kelly,False,32,32,32,Ignition,9
George Strait,False,23,23,33,She'll Leave You With A Smile,14
Toby Keith,False,28,22,34,Who's Your Daddy?,14
LL Cool J,False,17,4,35,Luv U Better,20
3 Doors Down,False,38,36,36,When I'm Gone,7
Nelly Featuring Kelly Rowland,False,26,1,37,Dilemma,26
Rascal Flatts,False,30,23,38,These Days,14
Nas,False,39,39,39,Made You Look,3
Baby Featuring P. Diddy,False,43,40,40,Do That...,8
Good Charlotte,False,47,41,41,Lifestyles Of The Rich And Famous,4
50 Cent,False,49,42,42,Wanksta,6
LL Cool J Featuring Amerie,False,53,43,43,Paradise,4
matchbox twenty,False,33,29,44,Disease,12
Lasgo,False,61,45,45,Something,10
Madonna,False,35,8,46,Die Another Day,12
Justin Timberlake,False,42,11,47,Like I Love You,18
Foo Fighters,False,50,43,48,All My Life,10
Emerson Drive,False,44,44,49,Fall Into Me,8
Busta Rhymes Featuring Spliff Star,False,62,50,50,Make It Clap,9
Amerie,False,51,51,51,Talkin' To Me,5
"Missy ""Misdemeanor"" Elliott Featuring Ludacris",False,75,52,52,Gossip Folks,2
Saliva,False,63,53,53,Always,4
Blake Shelton,False,57,54,54,The Baby,5
Terri Clark,False,59,55,55,I Just Wanna Be Mad,9
Chevelle,False,64,56,56,The Red,6
Nirvana,False,58,45,57,You Know You're Right,12
Erick Sermon Featuring Redman,False,48,36,58,React,12
Aaliyah,False,54,16,59,I Care 4 U,20
Kenny Chesney,False,60,55,60,A Lot Of Things Different,6
Kelly Rowland,False,40,27,61,Stole,15
Tim McGraw,False,52,40,62,Red Rag Top,13
Avril Lavigne,False,56,10,63,Sk8er Boi,17
Seether,False,72,64,64,Fine Again,2
Norah Jones,False,65,52,65,Don't Know Why,15
Smilez & Southstar,True,0,66,66,Tell Me (What's Goin' On),1
Aaron Lines,False,68,67,67,You Can't Hide Beautiful,2
Stone Sour,False,73,56,68,Bother,10
Queens Of The Stone Age,False,78,69,69,No One Knows,2
Field Mob,False,79,70,70,Sick Of Being Lonely,4
Lifehouse,False,71,71,71,Spin,8
Disturbed,False,74,58,72,Prayer,15
Tyrese,True,0,73,73,How You Gonna Act Like That,1
Christina Aguilera Featuring Redman,False,66,48,74,Dirrty,16
Audioslave,False,69,69,75,Cochise,7
