artist,isNew,last,peak,rank,title,week
Alicia Keys,False,2,1,1,No One,11
Chris Brown Featuring T-Pain,False,1,1,2,Kiss Kiss,10
Timbaland Featuring OneRepublic,False,3,2,3,Apologize,16
Flo Rida Featuring T-Pain,False,6,4,4,Low,4
Colbie Caillat,False,5,5,5,Bubbly,21
Soulja Boy Tell'em,False,4,1,6,Crank That (Soulja Boy),19
Kanye West Featuring T-Pain,False,7,7,7,Good Life,10
Fergie,False,12,8,8,Clumsy,6
Baby Bash Featuring T-Pain,False,8,7,9,Cyclone,17
Kanye West,False,9,1,10,Stronger,17
Finger Eleven,False,10,10,11,Paralyzer,24
Rihanna Featuring Ne-Yo,False,11,9,12,Hate That I Love You,12
Timbaland Featuring Keri Hilson,False,13,3,13,The Way I Are,25
J. Holiday,False,14,5,14,Bed,18
matchbox twenty,False,15,11,15,How Far We've Come,12
Jordin Sparks,False,18,16,16,Tattoo,8
Fergie,False,16,1,17,Big Girls Don't Cry,31
The-Dream,False,17,17,18,Shawty Is A 10,11
Daughtry,False,23,19,19,Over You,15
P!nk,False,20,9,20,Who Knew,24
50 Cent Featuring Justin Timberlake & Timbaland,False,19,5,21,Ayo Technology,15
Playaz Circle Featuring Lil Wayne,False,22,21,22,Duffle Bag Boy,9
Carrie Underwood,False,21,17,23,So Small,14
"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",False,25,19,24,I'm So Hood,10
Maroon 5,False,27,19,25,Wake Up Call,15
Justin Timberlake Duet With Beyonce,False,30,23,26,Until The End Of Time,20
Natasha Bedingfield Featuring Sean Kingston,False,36,27,27,Love Like This,5
Taylor Swift,False,24,24,28,Our Song,8
Britney Spears,False,26,3,29,Gimme More,11
Trey Songz,False,37,30,30,Can't Help But Wait,9
Nickelback,False,29,6,31,Rockstar,41
Plies Featuring Akon,False,34,32,32,Hypnotized,8
Kenny Chesney,False,31,29,33,Don't Blink,11
Fabolous Featuring Jermaine Dupri,False,28,23,34,Baby Don't Go,12
Good Charlotte,False,38,35,35,I Don't Wanna Be In Love (Dance Floor Anthem),11
Sugarland,False,32,32,36,Stay,6
Soulja Boy Tell'em Featuring I-15,False,39,36,37,Soulja Girl,7
Santana Featuring Chad Kroeger,False,40,38,38,Into The Night,7
Plain White T's,False,35,1,39,Hey There Delilah,34
Cassidy Featuring Swizz Beatz,False,33,33,40,My Drink N' My 2 Step,10
"DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",False,44,41,41,Get Buck In Here,2
Sean Kingston,False,63,42,42,Take You There,3
Mary J. Blige,False,53,43,43,Just Fine,5
"Wyclef Jean Featuring Akon, Lil Wayne & Niia",False,47,44,44,Sweetest Girl (Dollar Bill),10
Alicia Keys,False,93,45,45,Like You'll Never See Me Again,2
Keyshia Cole Featuring Missy Elliott & Lil Kim,False,41,7,46,Let It Go,22
Carrie Underwood,False,43,8,47,Before He Cheats,64
Paramore,False,51,34,48,Misery Business,18
Keyshia Cole Introducing Amina,False,54,49,49,Shoulda Let You Go,8
Rihanna Featuring Jay-Z,False,46,1,50,Umbrella,32
George Strait,False,52,51,51,How 'Bout Them Cowgirls,11
Dierks Bentley,False,49,46,52,Free And Easy (Down The Road I Go),16
Josh Turner,False,50,50,53,Firecracker,10
Celine Dion,True,0,54,54,Taking Chances,1
Garth Brooks,False,59,54,55,More Than A Memory,12
Jason Michael Carroll,False,57,56,56,Livin' Our Love Song,12
Clay Walker,False,60,56,57,Fall,11
Foo Fighters,False,56,37,58,The Pretender,15
