artist,isNew,last,peak,rank,title,week
Kelly Clarkson,False,52,1,1,A Moment Like This,3
Nelly Featuring Kelly Rowland,False,1,1,2,Dilemma,13
Eve Featuring Alicia Keys,False,2,2,3,Gangsta Lovin',13
Avril Lavigne,False,3,2,4,Complicated,19
Eminem,False,4,4,5,Cleanin' Out My Closet,10
Creed,False,6,6,6,One Last Breath,18
"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri",False,5,4,7,I Need A Girl (Part Two),18
"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",False,11,8,8,Hey Ma,6
P!nk,False,8,8,9,Just Like A Pill,14
Ludacris Featuring Mystikal & Infamous 2.0,False,13,10,10,Move B***h,18
"Missy ""Misdemeanor"" Elliott",False,24,11,11,Work It,4
Nelly,False,7,1,12,Hot In Herre,23
Daniel Bedingfield,False,10,10,13,Gotta Get Thru This,11
Ashanti,False,9,8,14,Happy,19
Angie Martinez Featuring Lil' Mo & Sacario,False,15,15,15,If I Could Go!,16
N.O.R.E.,False,12,10,16,Nothin',20
Justin Timberlake,False,26,17,17,Like I Love You,5
No Doubt Featuring Lady Saw,False,27,18,18,Underneath It All,6
Aaliyah,False,19,19,19,I Care 4 U,7
Fabolous Featuring P. Diddy & Jagged Edge,False,20,20,20,Trade It All,8
LL Cool J,False,28,21,21,Luv U Better,7
Styles,False,22,22,22,Good Times,12
Avril Lavigne,False,34,23,23,Sk8er Boi,4
John Mayer,False,17,13,24,No Such Thing,19
Vanessa Carlton,False,18,5,25,A Thousand Miles,32
DJ Sammy & Yanou Featuring Do,False,23,8,26,Heaven,19
Ashanti,False,30,27,27,Baby,11
Mario,False,14,4,28,Just A Friend 2002,20
Joe Nichols,False,29,29,29,The Impossible,19
Diamond Rio,False,31,30,30,Beautiful Mess,9
Keith Urban,False,36,31,31,Somebody Like You,8
Michelle Branch,False,41,32,32,Goodbye To You,6
"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",False,16,6,33,Down 4 U,16
Tracy Byrd,False,35,26,34,Ten Rounds With Jose Cuervo,14
Faith Hill,False,39,35,35,Cry,6
Nappy Roots Featuring Anthony Hamilton,False,37,36,36,Po' Folks,12
Vanessa Carlton,False,38,37,37,Ordinary Day,7
Chad Kroeger Featuring Josey Scott,False,21,3,38,Hero,21
Jimmy Eat World,False,25,5,39,The Middle,30
Sheryl Crow,False,32,17,40,Soak Up The Sun,26
Sean Paul,False,51,41,41,Gimme The Light,23
Ginuwine,False,33,33,42,Stingy,10
Eminem,True,0,43,43,Lose Yourself,1
Musiq,False,46,44,44,dontchange,5
Our Lady Peace,False,45,45,45,Somewhere Out There,7
Hoobastank,False,44,44,46,Running Away,14
Dave Matthews Band,False,43,39,47,Where Are You Going,17
Christina Aguilera Featuring Redman,False,49,48,48,Dirrty,3
Kenny Chesney,False,42,22,49,The Good Stuff,18
Darryl Worley,False,40,28,50,I Miss My Friend,17
Alan Jackson,False,53,51,51,Work In Progress,7
Red Hot Chili Peppers,False,47,34,52,By The Way,17
Martina McBride,False,62,53,53,Where Would You Be,5
Phil Vassar,False,54,54,54,American Child,7
Shakira,False,55,55,55,Objection (Tango),5
"Big Tymers Featuring Tateeze, Boo & Gotti",False,59,56,56,Oh Yeah!,6
System Of A Down,False,57,55,57,Aerials,8
Clipse,False,72,58,58,When The Last Time,4
Dixie Chicks,False,67,59,59,Landslide,3
3LW Featuring P. Diddy & Loon,False,58,58,60,I Do (Wanna Get Close To You),10
Nivea Featuring Brian & Brandon Casey,False,66,61,61,Don't Mess With My Man,9
Wyclef Jean Featuring Claudette Ortiz,False,60,28,62,Two Wrongs,13
Montgomery Gentry,False,69,63,63,My Town,2
Sara Evans,False,50,35,64,I Keep Looking,12
Tim McGraw,False,56,26,65,Unbroken,14
Santana Featuring Michelle Branch,True,0,66,66,The Game Of Love,1
Rascal Flatts,True,0,67,67,These Days,1
"Faith Evans Featuring Missy ""Misdemeanor"" Elliott",False,63,60,68,Burnin' Up,8
Kelly Rowland,False,76,69,69,Stole,2
Disturbed,False,74,70,70,Prayer,2
George Strait,True,0,71,71,She'll Leave You With A Smile,1
Toby Keith,False,61,25,72,"Courtesy Of The Red, White And Blue (The Angry American)",18
Norah Jones,False,78,73,73,Don't Know Why,2
Toby Keith,True,0,74,74,Who's Your Daddy?,1
Jack Johnson,False,73,73,75,Flake,10
Dixie Chicks,False,65,7,76,Long Time Gone,16
U2,False,77,77,77,Electrical Storm,2
Kylie Minogue,False,64,23,78,Love At First Sight,15
Jimmy Eat World,False,75,75,79,Sweetness,10
Trick Daddy Featuring Cee-Lo & Big Boi,False,70,70,80,In Da Wind,13
Goo Goo Dolls,False,71,64,81,Big Machine,5
Erykah Badu Featuring Common,False,82,82,82,Love Of My Life (An Ode To Hip Hop),5
Clipse,False,80,30,83,Grindin',20
Beenie Man Featuring Janet,False,68,28,84,Feel It Boy,10
Amerie,False,79,23,85,Why Don't We Fall In Love,18
Luther Vandross,False,83,83,86,I'd Rather,4
Mark Chesnutt,False,86,62,87,She Was,9
Sheryl Crow,False,88,88,88,Steve McQueen,4
New Found Glory,False,85,85,89,My Friends Over You,5
Craig David,False,87,44,90,Walking Away,20
Bruce Springsteen,False,81,52,91,The Rising,10
India.Arie,False,92,92,92,Little Things,2
Puddle Of Mudd,False,90,61,93,Drift & Die,20
WC Featuring Nate Dogg,False,96,94,94,The Streets,2
Papa Roach,False,89,76,95,She Loves Me Not,12
Tweet,False,95,31,96,Call Me,19
Pastor Troy Featuring Ms. Jade,True,0,97,97,Are We Cuttin',1
Kellie Coffey,False,98,54,98,When You Lie Next To Me,15
Marc Anthony,False,97,81,99,I've Got You,14
BBMak,False,84,56,100,Out Of My Heart (Into Your Head),8
