artist,isNew,last,peak,rank,title,week
Kanye West Featuring Jamie Foxx,False,1,1,1,Gold Digger,15
Chris Brown,False,2,2,2,Run It!,11
The Black Eyed Peas,False,4,3,3,My Humps,12
Nickelback,False,3,2,4,Photograph,9
Young Jeezy Featuring Akon,False,7,5,5,Soul Survivor,10
Bow Wow Featuring Ciara,False,6,3,6,Like You,14
Mariah Carey,False,5,2,7,Shake It Off,15
Kelly Clarkson,False,9,8,8,Because Of You,10
Green Day,False,8,6,9,Wake Me Up When September Ends,14
Sean Paul,False,13,10,10,We Be Burnin',8
Fall Out Boy,False,10,8,11,"Sugar, We're Goin' Down",19
Pretty Ricky,False,12,12,12,Your Body,14
Weezer,False,14,10,13,Beverly Hills,30
David Banner,False,11,7,14,Play,16
T-Pain,False,18,15,15,I'm Sprung,11
Lifehouse,False,16,5,16,You And Me,38
Twista Featuring Trey Songz,False,17,17,17,Girl Tonite,9
Mariah Carey,False,15,1,18,We Belong Together,30
Ashlee Simpson,False,24,19,19,Boyfriend,7
Madonna,True,0,20,20,Hung Up,1
The Pussycat Dolls Featuring Busta Rhymes,False,19,2,21,Don't Cha,27
Three 6 Mafia Featuring Young Buck & Eightball & MJG,False,25,22,22,Stay Fly,7
D4L,False,30,23,23,Laffy Taffy,6
Gorillaz,False,20,14,24,Feel Good Inc,24
"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",False,29,25,25,I Think They Like Me,7
Kelly Clarkson,False,22,6,26,Behind These Hazel Eyes,29
Trina Featuring Kelly Rowland,False,28,27,27,Here We Go,5
Missy Elliott Featuring Ciara & Fat Man Scoop,False,21,3,28,Lose Control,25
D.H.T.,False,23,8,29,Listen To Your Heart,23
Frankie J,False,26,25,30,More Than Words,8
Ray J,False,33,31,31,One Wish,5
Lil' Kim,False,31,31,32,Lighters Up,7
Rihanna,False,27,2,33,Pon de Replay,22
Alicia Keys,False,36,34,34,Unbreakable,6
Keyshia Cole,False,38,35,35,I Should Have Cheated,5
Mariah Carey,False,56,36,36,Don't Forget About Us,3
Shakira Feat. Alejandro Sanz,False,32,23,37,La Tortura,27
Akon,False,35,30,38,Belly Dancer (Bananza),13
Juelz Santana,False,55,39,39,There It Go! (The Whistle Song),4
The Pussycat Dolls,False,67,40,40,Stickwitu,3
The Black Eyed Peas,False,34,14,41,Don't Lie,13
Rascal Flatts,False,46,42,42,Skin (Sarabeth),7
Bow Wow Featuring Omarion,False,39,4,43,Let Me Hold You,24
Green Day,False,42,19,44,Holiday,31
Dierks Bentley,False,60,45,45,Come A Little Closer,7
Keith Urban,False,44,44,46,Better Life,9
50 Cent Feat. Mobb Deep,False,41,6,47,Outta Control (Remix),16
Ying Yang Twins Featuring Pitbull,False,47,46,48,Shake,10
Kenny Chesney,False,52,49,49,Who You'd Be Today,5
Gwen Stefani,False,37,13,50,Cool,17
The Click Five,False,54,11,51,Just The Girl,15
Josh Gracin,False,49,47,52,Stay With Me (Brass Bed),13
Gary Allan,False,57,53,53,Best I Ever Had,10
Marques Houston,False,53,47,54,Naked,11
Craig Morgan,False,48,45,55,Redneck Yacht Club,14
LeAnn Rimes,False,61,56,56,Probably Wouldn't Be This Way,10
The All-American Rejects,False,66,57,57,Dirty Little Secret,13
Montgomery Gentry,False,58,41,58,Something To Be Proud Of,14
Faith Hill,False,70,59,59,Like We Never Loved At All,5
Jamie O'Neal,False,59,51,60,Somebody's Hero,15
Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,False,64,29,61,Badd,17
Natasha Bedingfield,False,62,17,62,These Words,19
Sara Evans,False,63,38,63,A Real Fine Place To Start,18
Lonestar,False,71,64,64,You're Like Comin' Home,7
Ricky Martin Featuring Fat Joe & Amerie,False,65,65,65,I Don't Care,4
Fall Out Boy,True,0,66,66,"Dance, Dance",1
Kanye West Featuring Adam Levine,False,100,67,67,Heard 'Em Say,2
Audioslave,False,69,68,68,Doesn't Remind Me,8
Joe Nichols,False,78,69,69,Tequila Makes Her Clothes Fall Off,4
Billy Currington,False,86,70,70,Must Be Doin' Somethin' Right,3
Depeche Mode,False,99,71,71,Precious,2
Toby Keith,False,75,72,72,Big Blue Note,4
50 Cent,True,0,73,73,Hustler's Ambition,1
Shakira,True,0,74,74,Don't Bother,1
Garth Brooks,False,81,75,75,Good Ride Cowboy,3
Rihanna,False,89,76,76,If It's Lovin' That You Want,3
Neal McCoy,False,77,77,77,Billy's Got His Beer Goggles On,5
Ashlee Simpson,True,0,78,78,L.O.V.E.,1
P$C Featuring T.I. & Lil Scrappy,False,72,67,79,I'm A King,10
Gwen Stefani,True,0,80,80,Luxurious,1
Sheryl Crow,False,73,64,81,Good Is Good,6
INXS,False,50,37,82,Pretty Vegas,3
Jason Aldean,False,68,68,83,Hicktown,13
YoungBloodZ,False,97,84,84,Presidential,3
Michael Buble,False,80,80,85,Home,16
Ryan Cabrera,False,92,86,86,Shine On,4
Death Cab For Cutie,False,85,85,87,Soul Meets Body,5
Rob Thomas,False,74,52,88,This Is How A Heart Breaks,17
Little Big Town,False,93,89,89,Boondocks,2
Santana Featuring Michelle Branch & The Wreckers,False,0,90,90,I'm Feeling You,2
Trace Adkins,True,0,91,91,Honky Tonk Badonkadonk,1
Goo Goo Dolls,False,83,36,92,Better Days,5
System Of A Down,True,0,93,93,Hypnotize,1
Charlie Wilson,False,76,67,94,Charlie Last Name: Wilson,14
Chamillionaire Featuring Lil' Flip,True,0,95,95,Turn It Up,1
Marcos Hernandez,False,79,78,96,If You Were Mine,7
Pharrell Featuring Gwen Stefani,True,0,97,97,Can I Have It Like That,1
Staind,False,84,55,98,Right Here,20
George Strait,True,0,99,99,She Let Herself Go,1
The Killers,False,87,74,100,All These Things That I've Done,11
