artist,isNew,last,peak,rank,title,week
Taylor Hicks,True,0,1,1,Do I Make You Proud,1
Shakira Featuring Wyclef Jean,False,1,1,2,Hips Don't Lie,14
Nelly Furtado Featuring Timbaland,False,2,2,3,Promiscuous,7
Yung Joc,False,3,3,4,It's Goin' Down,12
Chamillionaire Featuring Krayzie Bone,False,4,1,5,Ridin',18
Gnarls Barkley,False,15,6,6,Crazy,7
Rascal Flatts,False,25,7,7,Life Is A Highway,3
Rihanna,False,7,7,8,Unfaithful,8
Cassie,False,8,6,9,Me & U,10
Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,False,9,7,10,Snap Yo Fingers,13
Daniel Powter,False,5,1,11,Bad Day,19
Fort Minor Featuring Holly Brook,False,6,4,12,Where'd You Go,11
Christina Aguilera,False,19,13,13,Ain't No Other Man,2
Red Hot Chili Peppers,False,10,6,14,Dani California,11
The Fray,False,12,8,15,Over My Head (Cable Car),19
Field Mob Featuring Ciara,False,13,13,16,So What,11
Rihanna,False,11,1,17,SOS,19
Chris Brown Featuring Lil Wayne,False,16,15,18,Gimme That,11
Panic! At The Disco,False,22,19,19,I Write Sins Not Tragedies,16
Sean Paul,False,14,1,20,Temperature,24
Nick Lachey,False,18,6,21,What's Left Of Me,17
The Pussycat Dolls Featuring Snoop Dogg,False,21,21,22,Buttons,6
Natasha Bedingfield,False,17,5,23,Unwritten,30
Cherish Featuring Sean Paul Of The YoungBloodZ,False,29,24,24,Do It To It,7
The All-American Rejects,False,23,15,25,Move Along,21
Nickelback,False,20,19,26,Savin' Me,16
Kelis Featuring Too $hort,False,30,27,27,Bossy,7
AFI,False,24,24,28,Miss Murder,7
KT Tunstall,False,27,20,29,Black Horse & The Cherry Tree,15
Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,False,26,7,30,Ms. New Booty,22
T.I.,False,33,31,31,Why You Wanna,10
T.I.,False,28,3,32,What You Know,16
Kelly Clarkson,False,31,12,33,Walk Away,24
LeToya,False,34,34,34,Torn,9
Kenny Chesney,False,35,34,35,Summertime,10
James Blunt,False,32,1,36,You're Beautiful,34
Rascal Flatts,False,42,6,37,What Hurts The Most,20
Mary J. Blige Featuring Brook-Lyn,False,36,32,38,Enough Cryin,11
Tim McGraw,False,43,37,39,When The Stars Go Blue,12
Bon Jovi,False,39,23,40,Who Says You Can't Go Home,23
Busta Rhymes Featuring will.i.am & Kelis,False,44,41,41,I Love My B****,4
Dem Franchize Boyz Featuring Lil Peanut & Charlay,False,38,7,42,"Lean Wit It, Rock Wit It",24
Cascada,False,41,10,43,Everytime We Touch,29
Beyonce Featuring Jay Z,True,0,44,44,Deja Vu,1
E-40 Featuring T-Pain & Kandi Girl,False,52,45,45,U And Dat,6
Ne-Yo,False,37,15,46,When You're Mad,16
Mary J. Blige,False,40,3,47,Be Without You,32
Paula DeAnda Featuring Baby Bash,False,48,48,48,Doing Too Much,7
Brad Paisley,False,51,49,49,The World,9
Anna Nalick,False,47,45,50,Breathe (2 AM),25
Sean Paul Feat. Keyshia Cole,False,62,51,51,(When You Gonna) Give It Up To Me,4
Phil Vassar,False,53,47,52,Last Day Of My Life,8
Shawnna,False,45,31,53,Gettin' Some,14
Carrie Underwood,False,50,49,54,Don't Forget To Remember Me,9
Blue October,False,56,55,55,Hate Me,10
Jamie Foxx Featuring Twista,False,46,45,56,DJ Play A Love Song,9
Rascal Flatts,False,58,57,57,Me And My Gang,6
Dixie Chicks,False,49,23,58,Not Ready To Make Nice,8
Dierks Bentley,False,54,42,59,Settle For A Slowdown,14
Teddy Geiger,False,55,29,60,For You I Will (Confidence),20
"DJ Khaled Featuring Lil Wayne, Paul Wall, Fat Joe, Rick Ross & Pitbull",False,59,59,61,Holla At Me,2
Toby Keith,False,63,62,62,A Little Too Late,5
The Wreckers,False,67,63,63,Leave The Pieces,4
Keith Anderson,False,65,64,64,Every Time I Hear Your Name,11
Ashley Parker Angel,False,64,12,65,Let U Go,10
Three Days Grace,False,88,66,66,Animal I Have Become,5
Rodney Atkins,False,74,67,67,If You're Going Through Hell (Before The Devil Even Knows),5
Angels & Airwaves,False,60,55,68,The Adventure,10
Natasha Bedingfield,False,72,69,69,Single,2
Taking Back Sunday,False,68,48,70,MakeDamnSure,9
LeAnn Rimes,False,61,51,71,Something's Gotta Give,15
Joe Nichols,False,71,71,72,Size Matters (Someday),12
The Fray,False,79,73,73,How To Save A Life,10
Buckcherry,False,84,74,74,Crazy Bitch,7
Goo Goo Dolls,False,70,51,75,Stay With You,10
Gary Allan,False,80,76,76,Life Ain't Always Beautiful,7
Snow Patrol,False,76,54,77,Chasing Cars,5
Rick Ross,False,66,64,78,Hustlin',7
Jason Aldean,False,69,43,79,Why,16
Saving Jane,False,73,31,80,Girl Next Door,19
Little Big Town,False,86,81,81,Bring It On Home,4
Young Dro Featuring T.I.,False,83,82,82,Shoulder Lean,3
Christina Milian Featuring Young Jeezy,False,57,21,83,Say I,12
Ne-Yo,False,98,84,84,Sexy Love,2
The Raconteurs,False,85,82,85,"Steady, As She Goes",6
Chingy Featuring Tyrese,True,0,86,86,Pullin' Me Back,1
Bo Bice,False,81,56,87,The Real Thing,15
Dem Franchize Boyz,False,87,80,88,Ridin' Rims,4
OutKast,False,77,77,89,"Mighty ""O""",2
Anthony Hamilton,False,89,71,90,Can't Let Go,16
Fall Out Boy,False,82,65,91,"A Little Less Sixteen Candles, A Little More Touch Me",13
Lupe Fiasco,False,78,78,92,Kick Push,3
Ice Cube,False,92,92,93,Why We Thugs,2
Taylor Hicks,False,0,69,94,Takin' It To The Streets,3
Paul Wall,False,75,35,95,Girl,16
Jeannie Ortega Featuring Papoose,False,96,96,96,Crowded,2
Don Omar,False,99,97,97,Angelito,2
Kenny Rogers,False,95,95,98,I Can't Unlove You,3
Cham Featuring Alicia Keys,True,0,99,99,Ghetto Story Chapter 2,1
Steve Holy,True,0,100,100,Brand New Girlfriend,1
