artist,isNew,last,peak,rank,title,week
Katy Perry,False,2,1,1,I Kissed A Girl,7
Lil Wayne Featuring Static Major,False,3,1,2,Lollipop,15
Leona Lewis,False,4,1,3,Bleeding Love,19
Rihanna,False,5,1,4,Take A Bow,11
Natasha Bedingfield,False,6,5,5,Pocketful Of Sunshine,19
Coldplay,False,1,1,6,Viva La Vida,7
Chris Brown,False,8,7,7,Forever,9
Plies Featuring Ne-Yo,False,11,8,8,Bust It Baby Part 2,13
The Pussycat Dolls,False,18,9,9,When I Grow Up,4
Miley Cyrus,False,70,10,10,7 Things,3
Demi Lovato & Joe Jonas,True,0,11,11,This Is Me,1
Jordin Sparks Duet With Chris Brown,False,7,3,12,No Air,25
Metro Station,False,10,10,13,Shake It,12
Usher Featuring Young Jeezy,False,9,1,14,Love In This Club,19
Jesse McCartney,False,13,10,15,Leavin',9
Ray J & Yung Berg,False,12,3,16,Sexy Can I,21
Danity Kane,False,14,10,17,Damaged,15
Rihanna,True,0,18,18,Disturbia,1
Colby O'Donis Featuring Akon,False,16,14,19,What You Got,17
Jonas Brothers,True,0,20,20,Play My Music,1
Lil Wayne,False,26,21,21,A Milli,9
Madonna Featuring Justin Timberlake & Timbaland,False,15,3,22,4 Minutes,14
3 Doors Down,False,17,17,23,It's Not My Time,18
Kardinal Offishall Featuring Akon,False,29,24,24,Dangerous,7
The-Dream,False,21,21,25,I Luv Your Girl,9
"Three 6 Mafia Featuring Project Pat, Young D & Superpower",False,31,26,26,Lolli Lolli (Pop That Body),6
Colbie Caillat,False,20,20,27,Realize,20
Ne-Yo,False,25,25,28,Closer,10
V.I.C.,False,36,29,29,Get Silly,9
Joe Jonas,True,0,30,30,Gotta Find You,1
Sara Bareilles,False,19,4,31,Love Song,34
David Banner Featuring Chris Brown,False,37,32,32,Get Like Me,7
Cast Of Camp Rock,True,0,33,33,We Rock,1
Gavin DeGraw,False,33,24,34,In Love With A Girl,16
Carrie Underwood,False,22,19,35,Last Name,12
Flo Rida Featuring T-Pain,False,28,1,36,Low,35
Estelle Featuring Kanye West,False,35,35,37,American Boy,10
Flo Rida Featuring will.i.am,True,0,38,38,In The Ayer,1
Keyshia Cole,False,34,33,39,Heaven Sent,8
Duffy,False,38,27,40,Mercy,9
OneRepublic,False,32,12,41,Stop And Stare,28
John Mayer,False,24,12,42,Say,24
New Kids On The Block,False,42,42,43,Summertime,6
Mariah Carey,False,30,1,44,Touch My Body,19
Flyleaf,False,40,40,45,All Around Me,16
Kenny Chesney,False,46,46,46,Better As A Memory,11
Usher Featuring Beyonce & Lil Wayne,False,27,18,47,Love In This Club Part II,9
Chris Brown,False,43,43,48,Take You Down,10
Mariah Carey,False,23,19,49,Bye Bye,10
Timbaland Featuring OneRepublic,False,39,2,50,Apologize,47
David Cook,False,41,3,51,The Time Of My Life,5
Lil Wayne Featuring T-Pain,False,58,13,52,Got Money,4
Blake Shelton,False,52,52,53,Home,11
Flobots,False,49,49,54,Handlebars,11
Maroon 5 Featuring Rihanna,False,53,53,55,If I Never See Your Face Again,7
Montgomery Gentry,False,63,56,56,Back When I Knew It All,12
Rick Ross Featuring T-Pain,False,45,17,57,The Boss,19
Young Jeezy Featuring Kanye West,False,48,36,58,Put On,3
Alan Jackson,False,60,59,59,Good Time,7
Brad Paisley,False,44,33,60,I'm Still A Guy,15
Alicia Keys,False,54,54,61,Teenage Love Affair,7
Jason Mraz,False,61,61,62,I'm Yours,10
2 Pistols Featuring T-Pain & Tay Dizm,False,51,24,63,She Got It,19
Taylor Swift,False,65,64,64,Should've Said No,5
James Otto,False,59,27,65,Just Got Started Lovin' You,18
Miranda Lambert,False,64,64,66,Gunpowder And Lead,7
Lloyd Featuring Lil Wayne,False,72,67,67,Girls Around The World,5
Coldplay,False,57,40,68,Violet Hill,7
Usher,False,75,69,69,Moving Mountains,4
Hot Stylz Featuring Yung Joc,False,81,70,70,Lookin Boy,3
Weezer,False,68,64,71,Pork And Beans,8
Rascal Flatts,False,56,45,72,Every Day,15
Kanye West Featuring Chris Martin,False,69,69,73,Homecoming,5
Brooks & Dunn,False,82,74,74,Put A Girl In It,4
The Game Featuring Keyshia Cole,False,79,75,75,Game's Pain,4
Dierks Bentley,False,76,73,76,Trying To Stop Your Leaving,12
Secondhand Serenade,False,85,77,77,Fall For You,2
George Strait,False,77,33,78,I Saw God Today,18
Ashanti,False,67,37,79,The Way That I Love You,16
Disturbed,False,83,73,80,Inside The Fire,12
Lady Antebellum,False,73,53,81,Love Don't Live Here,17
Taylor Swift,False,80,28,82,Picture To Burn,19
Sean Kingston Featuring Elan & Juelz Santana,False,74,60,83,There's Nothin,8
Lil Wayne Featuring Jay-Z,False,62,62,84,Mr. Carter,3
Death Cab For Cutie,False,92,70,85,I Will Possess Your Heart,11
Shwayze Featuring Cisco Adler,False,0,86,86,Buzzin',2
Britney Spears,False,71,43,87,Break The Ice,17
Katy Perry,True,0,88,88,Hot N Cold,1
Keith Anderson,False,98,89,89,I Still Miss You,2
Gavin Rossdale,False,84,76,90,Love Remains The Same,3
Sugarland,True,0,91,91,All I Want To Do,1
The Ting Tings,False,0,55,92,Shut Up And Let Me Go,3
Keith Urban,True,0,93,93,You Look Good In My Shirt,1
Coldplay With Jay-Z,True,0,94,94,Lost!,1
Trey Songz,False,93,69,95,Last Time,12
Seether,False,91,91,96,Rise Above This,10
Paramore,False,89,89,97,That's What You Get,3
Saving Abel,False,96,96,98,Addicted,2
Josh Gracin,False,0,82,99,We Weren't Crazy,6
Marvin Sapp,False,95,95,100,Never Would Have Made It,2
