artist,isNew,last,peak,rank,title,week
Ke$ha,False,2,1,1,TiK ToK,11
Jay-Z + Alicia Keys,False,1,1,2,Empire State Of Mind,15
Lady Gaga,False,3,2,3,Bad Romance,8
Iyaz,False,4,4,4,Replay,18
Owl City,False,5,1,5,Fireflies,18
David Guetta Featuring Akon,False,6,6,6,Sexy Chick,20
Jason Derulo,False,7,1,7,Whatcha Say,19
Jay Sean Featuring Lil Wayne,False,10,1,8,Down,25
The Black Eyed Peas,False,8,7,9,Meet Me Halfway,14
Britney Spears,False,9,1,10,3,11
Rihanna Featuring Jeezy,False,21,11,11,Hard,5
Young Money Featuring Lloyd,False,20,12,12,BedRock,4
Ludacris,False,13,13,13,How Low,2
Jay Sean Featuring Sean Paul & Lil Jon,False,16,14,14,Do You Remember,7
Lady Gaga,False,11,6,15,Paparazzi,17
"Drake Featuring Kanye West, Lil Wayne & Eminem",False,14,8,16,Forever,14
Beyonce,False,12,10,17,Sweet Dreams,22
Kelly Clarkson,False,15,13,18,Already Gone,21
Miley Cyrus,False,17,2,19,Party In The U.S.A.,19
The Black Eyed Peas,False,18,1,20,I Gotta Feeling,28
Lady Antebellum,False,19,5,21,Need You Now,19
Taylor Swift,False,22,2,22,You Belong With Me,35
Boys Like Girls Featuring Taylor Swift,False,28,23,23,Two Is Better Than One,9
Chris Brown Featuring Lil Wayne & Swizz Beatz,False,24,20,24,I Can Transform Ya,11
Kings Of Leon,False,23,4,25,Use Somebody,47
Birdman Featuring Lil Wayne & Drake,False,26,26,26,Money To Blow,11
Alicia Keys,False,56,27,27,Try Sleeping With A Broken Heart,5
Cascada,False,25,25,28,Evacuate The Dancefloor,19
Eminem Featuring Dr. Dre,True,0,29,29,Hell Breaks Loose,1
Taylor Swift,False,27,23,30,Fifteen,16
New Boyz Featuring Ray J,False,33,31,31,Tie Me Down,10
Train,False,45,32,32,"Hey, Soul Sister",12
Kris Allen,False,36,33,33,Live Like We're Dying,8
Trey Songz Featuring Fabolous,False,38,34,34,Say Aah,6
Snoop Dogg Featuring The-Dream,False,35,35,35,Gangsta Luv,9
50 Cent Featuring Ne-Yo,False,29,28,36,Baby By Me,8
"Jay-Z, Rihanna & Kanye West",False,32,2,37,Run This Town,21
Lady Gaga Featuring Beyonce,False,46,30,38,Telephone,4
Carrie Underwood,False,30,11,39,Cowboy Casanova,14
Shakira Featuring Lil Wayne,False,34,29,40,Give It Up To Me,6
Orianthi,False,55,41,41,According To You,3
Trey Songz Featuring Drake,False,43,42,42,I Invented Sex,9
Luke Bryan,False,37,34,43,Do I,16
Colbie Caillat,False,39,12,44,Fallin' For You,25
Reba,False,40,38,45,Consider Me Gone,12
Shinedown,False,47,42,46,If You Only Knew,8
Justin Bieber,False,41,20,47,One Time,22
Jason Aldean,False,48,47,48,The Truth,7
Melanie Fiona,False,54,49,49,It Kills Me,5
Tim McGraw,False,50,49,50,Southern Voice,9
Gucci Mane Featuring Usher,False,42,42,51,Spotlight,8
Miranda Lambert,False,49,38,52,White Liar,10
Rihanna,False,44,9,53,Russian Roulette,9
Uncle Kracker,False,58,47,54,Smile,20
Alicia Keys,True,0,55,55,Empire State Of Mind (Part II) Broken Down,1
Muse,False,66,37,56,Uprising,15
Dierks Bentley,False,52,52,57,I Wanna Make You Close Your Eyes,12
Daughtry,False,64,58,58,Life After You,3
Timbaland Featuring Justin Timberlake,False,31,31,59,Carry Out,3
Justin Bieber,False,73,16,60,One Less Lonely Girl,10
Usher,False,57,31,61,Papers,10
Nickelback,False,61,61,62,Never Gonna Be Alone,8
David Nail,False,59,54,63,Red Light,13
Josh Turner,False,75,64,64,Why Don't We Just Dance,6
Mary J. Blige,False,67,65,65,I Am,2
Darius Rucker,False,70,64,66,History In The Making,8
Eminem,True,0,67,67,Elevator,1
Chris Brown,False,60,60,68,Crawl,4
Pitbull Featuring Akon,False,83,69,69,Shut It Down,3
Jason Derulo,False,63,63,70,In My Head,2
Michael Buble,False,74,57,71,Haven't Met You Yet,12
Adam Lambert,True,0,72,72,Whataya Want From Me,1
Jake Owen,False,77,70,73,Eight Second Ride,7
Rob Thomas,False,76,72,74,Someday,7
Snoop Dogg,False,80,75,75,I Wanna Rock,2
Craig Morgan,False,65,57,76,Bonfire,13
Gucci Mane Featuring Plies Or OJ Da Juiceman,False,68,36,77,Wasted,16
OneRepublic,False,79,53,78,All The Right Moves,11
Robin Thicke,True,0,79,79,Sex Therapy,1
Jesse McCartney Featuring T-Pain,False,69,35,80,Body Language,12
Breaking Benjamin,False,81,40,81,I Will Not Bow,16
Three Days Grace,False,84,82,82,Break,15
Maxwell,False,78,71,83,Bad Habits,13
Lil Wayne,False,62,62,84,On Fire,2
John Mayer,False,0,85,85,Heartbreak Warfare,2
Brad Paisley,False,90,86,86,American Saturday Night,3
Billy Currington,False,85,85,87,That's How Country Boys Roll,4
Toby Keith,False,91,88,88,Cryin' For Me (Wayman's Song),3
The Script,False,93,89,89,Breakeven,3
Phoenix,False,87,87,90,1901,3
Lifehouse,False,99,91,91,Halfway Gone,2
Chris Young,False,86,33,92,Gettin' You Home,19
The Black Eyed Peas,False,0,50,93,Imma Be,3
Usher Featuring Plies,True,0,94,94,Hey Daddy (Daddy's Home),1
Weezer,False,95,81,95,(If You're Wondering If I Want You To) I Want You To,8
Thirty Seconds To Mars,False,82,82,96,Kings And Queens,4
Drake Featuring Lil Wayne & Young Jeezy,False,96,40,97,I'm Going In,14
Omarion Featuring Gucci Mane,False,92,83,98,I Get It In,7
Ester Dean Featuring Chris Brown,False,98,38,99,Drop It Low,15
Beyonce Featuring Lady Gaga,False,97,65,100,Video Phone,4
